2
1000 1000 
1 355 112
2 290 247
3 247 218
4 231 279
5 358 246
6 390 397
7 240 346
8 362 109
9 139 147
10 155 144
11 172 173
12 372 353
13 377 185
14 330 380
15 221 262
16 323 242
17 192 304
18 158 282
19 271 124
20 112 165
21 354 391
22 340 388
23 371 131
24 158 262
25 383 320
26 389 326
27 212 269
28 390 148
29 107 198
30 229 200
31 291 223
32 265 320
33 207 363
34 306 356
35 192 181
36 144 304
37 316 144
38 280 258
39 235 213
40 325 340
41 161 199
42 329 213
43 254 169
44 138 390
45 381 218
46 196 271
47 274 379
48 376 283
49 318 149
50 184 117
