2
1000 1000 
1 100 116
2 146 173
3 371 289
4 334 268
5 275 369
6 296 202
7 370 244
8 178 151
9 242 215
10 222 337
11 141 202
12 185 312
13 287 391
14 222 370
15 167 257
16 113 118
17 302 213
18 338 362
19 271 200
20 199 213
21 360 222
22 349 332
23 117 182
24 140 123
25 392 377
26 165 316
27 286 263
28 202 346
29 341 128
30 278 312
31 132 292
32 296 220
33 312 280
34 280 180
35 392 141
36 385 211
37 358 297
38 198 360
39 242 337
40 150 218
41 140 395
42 123 101
43 114 319
44 218 287
45 350 376
46 204 159
47 326 308
48 386 102
49 217 397
50 389 312
51 118 339
52 164 289
53 361 286
54 394 335
55 319 260
56 254 262
57 274 351
58 213 100
59 197 240
60 384 157
61 335 102
62 271 185
63 287 283
64 173 352
65 304 355
66 114 137
67 351 305
68 400 258
69 344 226
70 200 255
71 400 308
72 314 112
73 311 272
74 333 217
75 192 218
76 336 161
77 207 113
78 377 166
79 243 144
80 387 370
81 186 343
82 134 393
83 131 322
84 272 235
85 100 244
86 185 378
87 119 270
88 210 184
89 392 288
90 245 230
91 266 247
92 113 227
93 250 220
94 343 260
95 321 215
96 390 393
97 110 256
98 157 162
99 319 185
100 261 284
101 182 197
102 120 239
103 399 331
104 339 338
105 115 226
106 292 335
107 239 396
108 265 353
109 114 224
110 256 153
111 274 291
112 209 209
113 188 136
114 263 340
115 171 112
116 135 367
117 334 342
118 117 207
119 158 325
120 318 198
121 288 168
122 384 259
123 314 138
124 290 309
125 219 377
126 251 171
127 246 361
128 345 111
129 350 151
130 102 310
131 287 355
132 201 400
133 367 249
134 322 241
135 346 145
136 136 363
137 145 348
138 349 207
139 177 242
140 191 104
141 285 311
142 320 153
143 277 288
144 398 107
145 389 181
146 179 141
147 390 283
148 292 297
149 101 338
150 329 386
151 188 114
152 189 218
153 397 257
154 203 226
155 171 127
156 395 186
157 219 328
158 345 201
159 312 254
160 105 134
161 141 159
162 397 141
163 400 143
164 203 253
165 342 311
166 324 302
167 139 319
168 243 377
169 231 382
170 392 373
171 380 366
172 391 382
173 137 138
174 155 147
175 355 114
176 385 105
177 138 124
178 374 297
179 151 120
180 146 193
181 179 280
182 105 132
183 271 349
184 233 274
185 159 280
186 331 157
187 233 221
188 101 139
189 356 131
190 264 193
191 238 360
192 362 317
193 139 270
194 270 330
195 315 154
196 289 227
197 299 255
198 297 250
199 117 113
200 371 144
201 275 398
202 111 336
203 175 142
204 105 118
205 307 231
206 347 225
207 236 307
208 285 205
209 280 205
210 266 141
211 257 355
212 180 394
213 108 335
214 379 154
215 119 153
216 321 232
217 161 203
218 353 248
219 293 130
220 232 317
221 324 153
222 157 298
223 129 336
224 240 178
225 154 276
226 284 241
227 390 120
228 308 134
229 300 170
230 103 211
231 146 138
232 249 106
233 328 316
234 391 330
235 264 219
236 234 345
237 216 281
238 105 132
239 139 305
240 209 353
241 379 265
242 233 316
243 218 339
244 380 212
245 199 341
246 189 115
247 283 122
248 241 285
249 106 165
250 393 192
251 269 109
252 246 344
253 338 211
254 120 168
255 103 310
256 152 250
257 306 352
258 242 221
259 349 283
260 261 371
261 260 323
262 290 338
263 265 317
264 185 143
265 347 153
266 310 166
267 180 304
268 188 377
269 382 181
270 161 368
271 398 241
272 110 277
273 207 384
274 116 188
275 120 127
276 132 138
277 328 161
278 214 156
279 211 319
280 174 247
281 318 283
282 165 340
283 272 286
284 391 115
285 115 135
286 183 156
287 230 339
288 133 141
289 394 152
290 188 265
291 219 196
292 389 367
293 134 359
294 255 384
295 320 143
296 348 214
297 269 168
298 393 222
299 342 287
300 386 203
301 275 126
302 286 255
303 196 247
304 307 176
305 317 164
306 160 125
307 196 400
308 371 275
309 274 353
310 117 336
311 266 355
312 303 110
313 261 237
314 399 170
315 290 173
316 346 253
317 222 238
318 338 103
319 180 281
320 237 158
321 393 301
322 383 115
323 367 172
324 243 298
325 142 158
326 103 318
327 384 349
328 121 226
329 247 183
330 286 209
331 110 312
332 339 108
333 263 192
334 224 285
335 222 196
336 361 199
337 249 400
338 154 291
339 377 222
340 175 372
341 377 105
342 341 140
343 294 174
344 390 325
345 213 290
346 316 149
347 358 266
348 165 382
349 220 350
350 234 213
351 102 292
352 161 343
353 274 161
354 154 381
355 295 246
356 100 273
357 358 254
358 112 245
359 114 252
360 288 313
361 352 248
362 362 245
363 156 126
364 109 356
365 391 194
366 375 349
367 349 293
368 325 303
369 263 164
370 345 388
371 110 231
372 139 347
373 231 179
374 245 141
375 212 140
376 156 338
377 375 133
378 293 164
379 130 286
380 131 106
381 106 380
382 313 201
383 281 368
384 122 257
385 356 344
386 274 352
387 348 286
388 233 288
389 100 103
390 232 144
391 300 133
392 132 375
393 364 255
394 162 369
395 228 345
396 202 322
397 322 372
398 372 311
399 220 376
400 237 100
