2
1000 1000 
1 414 422
2 602 518
3 635 642
4 352 576
5 483 694
6 411 323
7 263 669
8 423 384
9 490 277
10 676 421
11 492 272
12 282 476
13 300 298
14 790 423
15 396 429
16 743 214
17 318 560
18 727 715
19 260 527
20 458 227
21 560 476
22 311 387
23 443 340
24 390 737
25 762 781
26 611 748
27 538 337
28 280 279
29 437 574
30 232 412
31 277 378
32 620 224
33 329 601
34 300 415
35 538 693
36 438 547
37 545 292
38 637 368
39 666 434
40 771 325
41 346 310
42 257 394
43 428 683
44 372 648
45 626 562
46 326 268
47 413 660
48 469 606
49 660 203
50 450 287
51 452 716
52 565 611
53 617 273
54 638 742
55 417 224
56 739 398
57 409 495
58 581 487
59 792 687
60 698 514
61 577 688
62 276 327
63 654 669
64 446 640
65 239 374
66 755 461
67 282 411
68 488 268
69 665 541
70 301 773
71 621 313
72 299 400
73 560 640
74 503 618
75 228 307
76 717 305
77 410 776
78 203 789
79 395 457
80 696 378
81 620 592
82 636 433
83 408 483
84 491 423
85 445 308
86 513 207
87 531 614
88 737 800
89 242 304
90 706 475
91 301 762
92 352 200
93 595 339
94 603 414
95 662 695
96 484 436
97 791 262
98 358 693
99 771 630
100 651 540
101 704 495
102 269 607
103 275 527
104 325 231
105 717 393
106 231 514
107 417 371
108 410 383
109 240 604
110 279 212
111 786 266
112 505 677
113 444 661
114 800 440
115 665 639
116 763 202
117 278 476
118 412 680
119 608 468
120 443 238
121 749 459
122 363 365
123 293 671
124 561 333
125 632 734
126 573 385
127 481 239
128 470 641
129 278 435
130 685 728
131 787 519
132 491 221
133 726 546
134 414 516
135 447 467
136 357 364
137 357 732
138 632 576
139 427 309
140 501 432
141 698 661
142 322 535
143 743 598
144 627 640
145 525 511
146 723 373
147 548 494
148 482 251
149 530 351
150 362 537
151 504 533
152 406 609
153 765 376
154 302 536
155 506 657
156 573 501
157 445 420
158 708 585
159 640 725
160 385 548
161 648 573
162 407 540
163 374 743
164 202 799
165 336 599
166 742 619
167 353 365
168 253 668
169 310 400
170 470 241
171 262 266
172 206 438
173 441 782
174 291 606
175 512 313
176 507 565
177 517 560
178 516 481
179 744 210
180 675 368
181 324 472
182 218 521
183 320 407
184 567 377
185 377 783
186 361 208
187 510 709
188 553 750
189 799 720
190 478 514
191 694 407
192 393 546
193 666 624
194 722 359
195 524 524
196 438 638
197 616 623
198 228 409
199 338 257
200 242 433
201 395 318
202 634 397
203 647 575
204 302 343
205 778 726
206 466 563
207 690 631
208 719 633
209 344 362
210 306 203
211 315 398
212 307 762
213 449 495
214 778 720
215 301 751
216 635 709
217 793 274
218 739 757
219 302 700
220 407 231
221 328 413
222 482 386
223 277 774
224 565 309
225 309 281
226 561 228
227 352 727
228 489 316
229 698 251
230 718 763
231 352 419
232 377 680
233 241 767
234 444 669
235 543 716
236 246 800
237 598 286
238 656 542
239 392 382
240 642 438
241 468 345
242 765 276
243 584 444
