2
1000 1000 
1 616 535
2 206 743
3 606 617
4 243 392
5 260 555
6 772 369
7 739 510
8 599 710
9 268 758
10 419 793
11 507 216
12 446 449
13 444 211
14 610 779
15 292 455
16 414 473
17 445 360
18 355 415
19 290 791
20 211 686
21 353 775
22 310 716
23 429 266
24 403 601
25 595 357
26 646 269
27 599 526
28 688 519
29 714 550
30 776 629
31 575 484
32 616 489
33 694 463
34 777 290
35 408 682
36 487 675
37 608 267
38 340 423
39 476 380
40 403 368
41 512 683
42 541 457
43 316 236
44 315 421
45 626 631
46 467 656
47 765 395
48 591 491
49 438 664
50 788 627
51 583 228
52 730 714
53 472 471
54 799 343
55 720 571
56 305 283
57 530 330
58 391 268
59 738 575
60 623 212
61 672 370
62 689 713
63 354 624
64 698 482
65 236 484
66 628 404
67 421 537
68 561 767
69 606 393
70 252 472
71 569 652
72 747 715
73 487 203
74 403 215
75 688 421
76 454 475
77 440 547
78 338 242
79 463 578
80 414 378
81 266 688
82 228 268
83 668 200
84 588 325
85 323 390
86 705 626
87 357 433
88 457 582
89 591 206
90 357 641
91 267 427
92 313 779
93 521 632
94 375 341
95 584 659
96 386 445
97 203 252
98 441 324
99 628 266
100 215 444
