2
1000 1000 
1 138 97
2 142 130
3 174 67
4 78 155
5 81 166
6 125 140
7 196 106
8 124 163
9 181 96
10 86 104
11 105 111
12 84 188
13 200 166
14 148 176
15 102 200
16 115 58
17 94 85
18 66 92
19 128 160
20 96 91
21 110 166
22 61 68
23 192 91
24 110 137
25 121 78
26 119 161
27 194 106
28 199 187
29 143 197
30 102 196
31 91 131
32 127 65
33 103 95
34 80 73
35 142 123
36 60 81
37 83 183
38 153 185
39 175 132
40 119 79
41 80 55
42 54 109
43 152 143
44 196 125
45 64 181
46 67 152
47 154 103
48 100 109
49 53 126
50 157 123
51 192 135
52 128 123
53 176 54
54 200 150
55 99 109
56 109 73
57 140 51
58 176 81
59 168 144
60 182 53
61 166 134
62 96 59
63 118 70
64 120 162
65 91 190
66 188 70
67 95 63
68 180 116
69 75 101
70 108 112
71 126 103
72 128 108
73 139 85
74 123 170
75 139 67
76 55 155
77 125 177
78 117 200
79 136 108
80 88 195
81 76 105
82 91 160
83 115 131
84 95 73
85 183 95
86 113 190
87 89 114
88 83 172
89 167 141
90 198 135
91 85 150
92 143 146
93 71 60
94 62 157
95 53 90
96 110 191
97 66 152
98 120 179
99 116 169
100 89 118
101 114 116
102 51 139
103 55 193
104 159 178
105 191 121
106 182 52
107 103 152
108 73 116
109 176 143
110 103 109
111 190 139
112 61 148
113 65 198
114 196 134
115 178 83
116 129 160
117 137 78
118 189 129
119 100 161
120 172 95
121 155 181
122 127 159
123 113 176
124 159 187
125 100 165
126 92 108
127 145 179
128 54 152
129 178 167
130 119 82
131 185 135
132 81 155
133 120 174
134 125 161
135 56 197
136 95 138
137 61 171
138 87 153
139 72 104
140 198 122
141 182 176
142 173 78
143 133 142
144 135 65
145 93 142
146 180 123
147 106 76
148 161 194
149 93 73
150 149 167
151 109 154
152 66 133
153 99 54
154 153 180
155 184 95
156 129 108
157 100 178
158 177 111
159 130 168
160 113 131
161 163 192
162 153 176
163 126 184
164 169 97
165 141 191
166 196 88
167 54 179
