2
1000 1000 
1 544 683
2 733 566
3 453 231
4 441 626
5 633 585
6 213 334
7 336 591
8 799 647
9 623 744
10 623 374
11 649 716
12 247 669
13 281 257
14 550 397
15 354 552
16 239 491
17 587 690
18 303 321
19 686 535
20 347 212
21 550 209
22 565 428
23 468 581
24 544 246
25 294 499
26 381 335
27 248 407
28 442 277
29 298 481
30 300 724
31 654 381
32 305 763
33 521 789
34 562 623
35 342 269
36 417 376
37 232 238
38 643 261
39 375 509
40 686 727
41 722 710
42 605 531
43 580 783
44 589 363
45 437 458
46 756 449
47 231 592
48 435 669
49 307 357
50 787 761
