2
10 10 
1 10 7
2 8 1
3 3 7
4 10 7
5 7 3
6 5 4
7 3 3
8 3 4
9 2 5
10 1 7
11 3 4
12 9 10
13 8 5
14 9 8
15 10 4
16 2 8
17 1 2
18 4 3
19 7 5
20 8 7
21 5 6
22 4 7
23 7 9
24 3 3
25 3 8
26 5 3
27 7 2
28 3 4
29 6 10
30 2 3
31 5 9
32 3 10
33 6 4
34 8 4
35 3 8
36 10 1
37 1 3
38 9 9
39 4 10
40 7 2
41 9 5
42 7 6
43 8 8
44 5 2
45 5 6
46 7 8
47 9 3
48 5 3
49 7 8
50 4 6
51 5 7
52 3 10
53 5 6
54 9 5
55 2 10
56 9 6
57 9 4
58 5 6
59 1 2
60 7 2
61 2 2
62 5 4
63 10 8
64 5 2
65 3 1
66 3 10
67 10 2
68 10 10
69 2 7
70 7 4
71 9 10
72 4 3
73 10 6
74 10 3
75 4 5
76 10 3
77 10 1
78 1 3
79 10 5
80 4 9
81 4 3
82 8 2
83 1 8
84 2 6
85 4 8
86 6 1
87 9 8
88 10 7
89 2 1
90 9 7
91 7 1
92 3 1
93 2 4
94 8 6
95 6 7
96 6 10
97 3 4
98 4 8
99 9 7
100 3 3
