2
1000 1000 
1 217 712
2 468 133
3 935 370
4 181 307
5 107 645
6 140 139
7 478 742
8 252 644
9 79 209
10 819 36
11 911 525
12 573 817
13 595 480
14 549 329
15 357 203
16 922 766
17 161 856
18 834 620
19 373 180
20 727 200
21 857 90
22 150 916
23 595 746
24 456 326
25 913 460
26 160 158
27 632 163
28 954 185
29 78 993
30 903 351
31 499 100
32 839 613
33 252 799
34 62 413
35 756 585
36 418 821
37 151 975
38 258 361
39 779 443
40 139 443
41 759 852
42 602 880
43 650 52
44 608 255
45 314 784
46 267 450
47 866 257
48 701 87
49 338 932
50 47 732
