2
100 100 
1 22 49
2 36 30
3 16 35
4 32 18
5 38 42
6 47 5
7 46 22
8 29 1
9 20 41
10 25 33
11 13 30
12 43 17
13 6 39
14 8 45
15 44 11
16 14 39
17 20 10
18 25 23
19 24 21
20 48 23
21 42 21
22 25 38
23 4 33
24 6 47
25 6 40
26 8 24
27 47 41
28 45 12
29 15 25
30 50 46
31 32 37
32 49 44
33 33 49
34 6 20
35 39 18
36 20 17
37 34 17
38 4 28
39 16 37
40 38 6
41 47 29
42 14 24
43 11 7
44 13 26
45 24 5
46 45 13
47 28 10
48 10 5
49 34 3
50 41 46
51 25 46
52 36 38
53 29 26
54 34 31
55 6 14
56 42 19
57 36 21
58 10 41
59 29 46
60 6 24
61 23 12
62 26 24
63 18 33
64 13 5
65 30 16
66 18 23
67 37 50
68 32 24
69 14 11
70 8 12
71 13 9
72 1 1
73 36 23
74 34 10
75 14 50
76 3 19
77 49 39
78 4 43
79 10 4
80 7 7
81 4 44
82 40 30
83 34 21
84 6 48
85 41 12
86 24 42
87 50 11
88 6 34
89 19 9
90 47 28
91 2 31
92 30 40
93 1 3
94 31 24
95 18 41
96 48 26
97 8 12
98 21 19
99 31 25
100 10 30
101 14 7
102 2 48
103 6 46
104 47 41
105 28 32
106 37 18
107 17 34
108 8 7
109 13 8
110 10 21
111 30 8
112 41 43
113 34 17
114 44 24
115 30 1
116 47 23
117 28 36
118 1 13
119 14 6
120 44 42
121 1 44
122 21 36
123 5 8
124 24 36
125 32 22
126 38 38
127 27 12
128 8 19
129 16 43
130 2 50
131 30 1
132 32 36
133 20 1
134 21 21
135 15 25
136 40 17
137 47 43
138 15 46
139 28 11
140 15 32
141 37 40
142 28 17
143 25 28
144 50 12
145 29 26
146 31 48
147 32 48
148 20 4
149 19 8
150 20 33
151 11 35
152 45 11
153 50 42
154 29 33
155 21 32
156 18 21
157 3 42
158 17 39
159 6 9
160 26 46
161 39 23
162 9 8
163 41 9
164 15 25
165 40 15
166 44 40
167 5 42
168 49 38
169 43 30
170 43 34
171 32 50
172 48 25
173 5 14
174 17 4
175 29 46
176 35 9
177 6 48
178 35 27
179 31 30
180 13 33
181 17 18
182 46 25
183 26 5
184 29 34
185 41 33
186 15 3
187 5 48
188 48 25
189 9 37
190 14 2
191 16 48
192 19 31
193 5 13
194 7 8
195 2 18
196 15 30
197 27 45
198 9 31
199 17 22
200 50 27
201 43 25
202 25 32
203 44 20
204 17 32
205 8 32
206 41 48
207 13 18
208 26 18
209 41 15
210 9 25
211 38 35
212 25 45
213 22 2
214 49 5
215 9 36
216 22 14
217 50 8
218 30 39
219 31 17
220 48 25
221 28 41
222 47 12
223 14 29
224 17 5
225 6 45
226 44 11
227 47 9
228 9 39
229 2 47
230 35 37
231 29 37
232 26 46
233 2 24
234 24 31
235 4 21
236 14 34
237 26 17
238 25 41
239 12 22
240 40 35
241 44 39
242 44 11
243 8 11
244 4 23
245 42 26
246 11 31
247 10 1
248 13 23
249 9 12
250 10 14
251 20 26
252 33 22
253 12 16
254 26 25
255 41 8
256 24 24
257 22 1
258 19 37
259 5 9
260 25 2
261 30 14
262 1 1
263 38 18
264 8 27
265 24 38
266 13 25
267 45 46
268 9 22
269 23 38
270 39 7
271 2 8
272 38 26
273 7 15
274 4 11
275 27 26
276 34 34
277 39 21
278 43 31
279 25 26
280 44 18
281 43 7
282 10 15
283 11 32
284 1 37
285 17 49
286 16 8
287 27 27
288 40 39
289 25 32
290 27 49
291 12 5
292 16 24
293 11 8
294 34 34
295 36 37
296 48 31
297 50 19
298 13 2
299 36 7
300 19 4
301 47 3
302 50 30
303 4 50
304 34 11
305 23 10
306 20 28
307 16 33
308 39 20
309 24 1
310 1 21
311 36 30
312 3 6
313 24 1
314 17 18
315 18 4
316 24 37
317 20 17
318 1 4
319 30 3
320 38 33
321 48 6
322 3 27
323 29 13
324 47 12
325 4 22
326 5 17
327 23 13
328 1 46
329 19 10
330 15 48
331 48 12
332 9 40
333 11 44
334 46 1
335 39 45
336 30 37
337 24 14
338 28 4
339 25 18
340 29 27
341 10 38
342 32 43
343 3 2
344 9 18
345 48 36
346 2 1
347 48 23
348 27 29
349 38 1
350 8 2
351 17 18
352 31 14
353 16 11
354 18 27
355 17 41
356 50 33
357 48 33
358 42 45
359 34 29
360 21 14
361 13 43
362 3 22
363 35 3
364 40 34
365 33 5
366 36 11
367 7 38
368 10 11
369 6 13
370 49 6
371 34 8
372 44 20
373 44 11
374 37 11
375 49 50
376 2 20
377 2 1
378 3 40
379 39 21
380 43 39
381 24 36
382 9 49
383 35 39
384 18 32
385 19 23
386 25 36
387 9 17
388 8 43
389 16 5
390 21 14
391 50 33
392 47 9
393 10 17
394 36 17
395 21 19
396 7 19
397 36 12
398 4 23
399 37 15
400 32 10
401 33 19
402 23 41
403 31 40
404 39 48
405 28 17
406 45 36
407 33 37
408 40 10
409 31 9
410 19 27
411 26 29
412 7 23
413 25 11
414 20 27
415 50 50
416 22 24
417 38 28
418 7 11
419 35 11
420 3 5
421 8 29
422 49 10
423 38 26
424 9 44
425 9 28
426 1 42
427 50 5
428 5 46
429 9 38
430 42 23
431 42 12
432 42 22
433 23 38
434 39 34
435 22 16
436 35 12
437 39 18
438 38 36
439 5 23
440 44 38
441 43 11
442 48 21
443 16 26
444 22 12
445 26 44
446 49 10
447 42 46
448 50 46
449 1 40
450 7 20
451 19 18
452 4 31
453 11 18
454 13 32
455 30 40
456 36 2
457 11 12
458 46 46
459 7 31
460 11 19
461 29 31
462 6 1
463 23 21
464 29 16
465 6 23
466 20 5
467 37 43
468 24 19
469 2 34
470 27 30
471 23 33
472 40 2
473 24 15
474 7 4
475 21 25
476 34 34
477 50 30
478 45 44
479 7 26
480 28 34
481 8 47
482 30 38
483 3 29
484 15 49
485 14 45
486 4 38
487 41 23
488 48 1
489 17 44
490 2 32
491 26 19
492 41 15
493 35 29
494 37 15
495 31 7
496 9 21
497 45 31
498 4 44
499 15 1
500 29 27
501 26 22
502 11 6
503 37 26
504 47 15
505 24 11
506 33 4
507 7 21
508 48 18
509 4 47
510 38 48
511 15 12
512 40 26
513 25 19
514 35 50
515 32 42
516 48 5
517 43 27
518 20 17
519 30 33
520 40 9
521 25 43
522 6 15
523 46 39
524 33 23
525 29 1
526 20 23
527 31 1
528 11 17
529 35 2
530 17 37
531 12 12
532 33 50
533 22 45
534 34 18
535 12 25
536 30 32
537 45 33
538 3 23
539 42 37
540 7 28
541 38 42
542 43 49
543 36 4
544 31 33
545 34 47
546 22 50
547 39 1
548 21 32
549 33 45
550 29 36
551 35 40
552 25 38
553 42 3
554 47 17
555 9 30
556 19 40
557 48 15
558 25 11
559 14 49
560 20 33
561 19 7
562 45 1
563 23 44
564 21 41
565 16 43
566 9 19
567 36 41
568 27 18
569 38 44
570 30 44
571 45 40
572 9 48
573 49 24
574 16 7
575 12 19
576 9 26
577 49 50
578 45 17
579 39 26
580 25 42
581 22 8
582 7 20
583 11 30
584 31 24
585 46 42
586 14 32
587 10 12
588 23 31
589 2 4
590 41 21
591 1 1
592 12 37
593 19 35
594 36 5
595 40 42
596 3 23
597 7 14
598 29 48
599 35 35
600 6 49
601 42 41
602 14 31
603 35 32
604 41 32
605 22 20
606 39 4
607 28 9
608 10 38
609 34 29
610 27 19
611 10 27
612 17 25
613 47 13
614 27 48
615 14 47
616 32 42
617 42 18
618 21 26
619 10 20
620 37 36
621 9 21
622 1 11
623 48 36
624 15 26
625 6 14
626 10 36
627 9 26
628 23 29
629 19 35
630 8 11
631 7 26
632 1 30
633 2 39
634 14 16
635 12 24
636 36 44
637 28 15
638 34 7
639 13 34
