2
1000 1000 
1 120 68
2 197 158
3 173 111
4 110 151
5 177 164
6 113 182
7 87 126
8 169 88
9 188 65
10 197 93
11 136 162
12 113 184
13 64 171
14 200 157
15 131 111
16 104 94
17 139 55
18 87 62
19 128 125
20 135 58
21 125 122
22 102 170
23 120 61
24 120 54
25 122 198
26 102 185
27 94 125
28 60 54
29 109 98
30 122 101
31 53 154
32 134 57
33 115 101
34 103 85
35 185 200
36 92 187
37 188 126
38 136 153
39 60 165
40 57 69
41 107 169
42 53 105
43 104 196
44 91 133
45 189 81
46 64 99
47 200 135
48 95 182
49 137 173
50 61 116
51 82 177
52 77 121
53 167 84
54 98 93
55 106 163
56 90 98
57 186 83
58 166 186
59 176 176
60 148 176
61 90 113
62 153 84
63 93 130
64 198 93
65 141 191
66 164 94
67 175 67
68 168 89
69 166 65
70 140 62
71 186 176
72 70 105
73 185 124
74 52 161
75 81 156
76 116 100
77 101 51
78 110 136
79 113 57
80 66 136
81 94 75
82 118 165
83 166 75
84 166 157
85 81 124
86 161 89
87 111 106
88 52 60
89 118 162
90 123 84
91 112 62
92 192 105
93 152 97
94 177 94
95 131 156
96 60 184
97 184 143
98 163 163
99 152 143
100 96 133
101 150 150
102 90 130
103 161 182
104 116 59
105 154 65
106 63 57
107 96 161
108 62 140
109 149 108
110 118 190
111 193 165
112 60 51
113 125 105
114 60 101
115 57 162
116 110 116
117 67 136
118 59 88
119 181 174
120 97 167
121 115 168
122 128 89
123 110 106
124 90 193
125 166 125
126 148 71
127 132 175
128 187 105
129 129 197
130 131 154
131 188 50
132 75 171
133 194 80
134 100 141
135 73 154
136 159 176
137 159 195
138 85 132
139 86 194
140 105 125
141 50 166
142 94 193
143 173 62
144 90 97
145 62 75
146 62 54
147 138 78
148 119 96
149 149 123
150 159 112
151 159 107
152 87 153
153 141 66
154 138 186
155 143 152
156 82 186
157 111 95
158 124 141
159 90 175
160 129 133
161 189 97
162 79 51
163 77 60
164 167 170
165 121 149
166 99 157
167 113 141
168 191 102
169 193 68
170 139 58
171 94 160
172 50 180
173 171 90
174 131 61
175 189 62
176 171 72
177 79 122
178 103 94
179 128 65
180 144 71
181 130 66
182 69 100
