2
1000 1000 
1 101 212
2 238 139
3 188 333
4 236 133
5 115 371
6 288 327
7 330 370
8 129 378
9 302 281
10 115 217
11 335 400
12 327 242
13 357 154
14 279 153
15 358 133
16 271 218
17 191 250
18 343 333
19 343 208
20 198 177
21 353 264
22 206 106
23 299 360
24 224 220
25 325 291
26 352 123
27 310 172
28 342 281
29 348 250
30 173 387
31 282 225
32 127 309
33 191 347
34 226 215
35 274 323
36 373 311
37 259 289
38 325 293
39 109 144
40 138 328
41 244 287
42 240 117
43 269 311
44 108 227
45 299 329
46 337 306
47 292 137
48 137 303
49 249 252
50 151 295
51 329 336
52 378 306
53 300 181
54 191 277
55 249 162
56 309 332
57 395 163
58 235 156
59 121 292
60 250 165
61 104 291
62 181 359
63 213 164
64 265 156
65 169 400
66 198 302
67 126 242
68 384 315
69 357 250
70 373 163
71 306 164
72 335 304
73 113 151
74 365 297
75 295 110
76 254 141
77 292 345
78 131 270
79 191 123
80 341 300
81 166 180
82 203 385
83 116 221
84 290 194
85 221 365
86 391 380
87 235 185
88 219 198
89 275 316
90 359 392
91 305 391
92 309 287
93 252 342
94 246 374
95 328 397
96 353 237
97 326 367
98 197 216
99 176 153
100 116 371
101 305 268
102 226 156
103 169 161
104 236 200
105 365 400
106 216 334
107 128 210
108 231 306
109 101 326
110 274 292
111 155 215
112 323 367
113 292 146
114 300 258
115 182 188
116 269 180
117 349 110
118 145 191
119 379 274
120 261 152
121 215 372
122 150 246
123 288 215
124 137 269
125 268 363
126 348 166
127 101 145
128 248 312
129 341 152
130 356 144
131 173 104
132 252 122
133 135 224
134 154 232
135 142 370
136 330 283
137 180 258
138 325 281
139 255 183
140 322 194
141 285 146
142 246 303
143 118 210
144 205 332
145 112 275
146 107 361
147 169 313
148 249 168
149 320 265
150 371 321
151 116 305
152 132 280
153 320 236
154 333 357
155 376 253
156 162 392
157 338 211
158 146 198
159 368 158
160 304 343
161 222 186
162 111 175
163 187 179
164 364 316
165 144 214
166 143 116
167 191 130
168 188 262
169 339 229
170 338 300
171 268 130
172 161 214
173 101 117
174 285 307
175 336 369
176 214 160
177 283 212
178 189 141
179 193 209
180 115 103
181 396 318
182 161 130
183 170 286
184 131 279
185 206 199
186 159 133
187 191 349
188 295 183
189 243 377
190 381 122
191 280 179
192 366 211
193 261 331
194 286 135
195 245 100
196 214 386
197 112 268
198 219 129
199 319 286
200 319 251
201 380 300
202 114 303
203 276 270
204 252 243
205 117 392
206 392 249
207 388 356
208 202 314
209 101 289
210 226 333
211 299 255
212 253 154
213 133 170
214 366 306
215 114 155
216 311 357
217 116 291
218 175 197
219 349 214
220 215 373
221 249 163
222 115 231
223 195 358
224 147 243
225 110 201
226 321 267
227 132 195
228 397 281
229 376 362
230 358 304
231 398 104
232 214 223
233 125 155
234 377 258
235 100 144
236 337 334
237 360 189
238 170 144
239 223 331
240 237 307
241 293 176
242 269 271
243 271 339
244 296 223
245 393 377
246 181 217
247 303 336
248 154 116
249 197 118
250 393 121
251 199 385
252 201 141
253 187 280
254 137 230
255 303 161
256 398 195
257 303 131
258 110 201
259 115 257
260 376 368
261 315 198
262 354 346
263 324 138
264 117 281
265 317 205
266 155 333
267 307 308
268 355 287
269 339 168
270 202 291
271 223 105
272 193 218
273 355 380
274 151 298
275 282 198
276 123 273
277 294 116
278 311 234
279 309 276
280 334 155
281 270 168
282 228 287
283 304 161
284 229 340
285 216 281
286 144 225
287 234 170
288 292 297
289 211 205
290 223 129
291 105 109
292 227 101
293 280 381
294 155 382
295 202 160
296 242 362
297 260 399
298 161 259
299 168 277
300 348 228
301 133 252
302 390 225
303 274 179
304 284 382
305 265 198
306 371 101
307 379 304
308 310 308
309 198 122
310 232 224
311 384 347
312 226 328
313 317 114
314 241 153
315 135 156
316 376 285
317 243 232
318 205 178
319 170 329
320 273 362
321 172 247
322 389 308
323 199 242
324 291 373
325 218 267
326 312 100
327 318 184
328 310 392
329 177 200
330 276 362
331 196 250
332 116 156
333 200 291
334 119 213
335 348 287
336 191 367
337 275 187
338 373 154
339 259 121
340 342 390
341 336 339
342 251 286
343 110 339
344 213 184
345 344 183
346 172 346
347 291 118
348 141 330
349 169 259
350 258 187
351 352 214
352 373 319
353 350 240
354 301 236
355 222 288
356 365 173
357 101 301
358 129 245
359 334 155
360 271 115
361 292 260
362 350 233
363 109 220
364 122 106
365 318 386
366 389 234
367 138 166
368 386 149
369 248 230
370 190 335
371 156 250
372 264 155
373 124 333
374 202 108
375 285 197
376 274 389
377 182 238
378 315 396
379 365 149
380 275 129
381 318 170
382 336 111
383 373 329
384 295 130
385 376 350
386 241 220
387 183 310
388 294 246
389 354 300
390 134 166
391 313 279
392 243 285
393 294 190
394 251 316
395 278 281
396 211 202
397 247 189
398 255 147
399 169 209
400 374 312
401 259 361
402 358 324
403 192 343
404 188 395
405 101 338
406 249 388
407 168 184
408 226 138
409 206 325
410 380 377
411 102 282
412 258 234
413 187 157
414 360 236
415 238 207
416 264 341
417 156 384
418 328 141
419 128 180
420 139 232
421 103 316
422 284 380
423 225 130
424 276 265
425 396 197
426 356 319
427 254 104
428 251 160
429 355 387
430 246 202
431 273 364
432 145 154
433 160 288
434 387 377
435 204 211
436 312 392
437 345 186
438 272 245
439 135 156
440 135 302
441 327 375
442 274 159
443 366 322
444 125 121
445 267 374
446 141 374
447 189 273
448 257 225
449 319 147
450 319 189
451 282 186
452 237 160
453 253 133
454 333 127
455 386 215
456 319 257
457 100 244
458 160 225
459 100 271
460 345 130
461 217 307
462 147 374
463 308 315
464 368 159
465 115 312
466 217 130
467 185 343
468 383 137
469 216 338
470 315 356
471 273 396
472 123 399
473 281 367
474 316 252
475 121 343
476 153 373
477 301 398
478 124 194
479 163 142
480 399 374
481 283 132
482 108 383
483 376 203
484 318 400
485 339 207
486 159 312
487 252 158
488 275 373
489 233 178
490 153 390
491 253 384
492 221 343
493 160 196
494 156 151
495 364 393
496 371 361
497 382 373
498 252 149
499 182 359
500 332 320
501 102 157
502 207 188
503 384 123
504 208 260
505 135 128
506 253 355
507 256 241
508 162 354
509 254 306
510 389 388
511 349 176
512 387 128
513 109 304
514 360 237
515 294 218
516 165 278
517 219 103
518 179 356
519 328 228
520 335 291
521 271 133
522 211 361
523 228 276
524 271 114
525 186 324
526 330 160
527 104 185
528 227 256
529 202 279
530 282 219
531 126 364
532 215 358
533 378 393
534 157 174
535 323 176
536 109 108
537 200 143
538 283 256
539 260 390
540 170 335
541 381 339
542 361 230
543 387 353
544 162 220
545 235 216
546 265 336
547 256 272
548 106 264
549 314 375
550 190 191
551 107 196
552 165 304
553 106 367
554 108 297
555 273 190
556 198 138
557 297 154
558 355 250
559 303 328
560 365 251
561 139 304
562 257 178
563 355 376
564 399 178
565 147 368
566 112 201
567 124 108
568 206 250
569 385 220
570 338 170
571 190 373
572 322 275
573 192 187
574 139 338
575 355 288
576 103 272
577 348 385
578 212 344
579 273 257
580 342 242
581 373 209
582 187 194
583 354 122
584 119 300
585 234 292
586 364 127
587 397 155
588 161 173
589 271 274
590 263 355
591 219 297
592 112 187
593 170 342
594 319 366
595 253 343
596 242 212
597 114 200
598 338 157
599 278 331
600 112 386
601 142 346
602 302 216
603 239 196
604 344 269
605 314 186
606 224 385
607 226 131
608 219 275
609 172 152
610 127 138
611 166 127
612 225 133
613 319 109
614 308 107
615 124 135
616 143 260
617 188 120
618 366 274
619 123 372
620 338 125
621 393 398
622 299 349
623 366 110
624 352 170
625 270 381
626 167 346
627 310 371
628 268 250
629 379 145
630 222 106
631 383 274
632 297 339
633 143 280
634 293 229
635 231 130
636 132 144
637 142 117
638 113 272
639 143 312
640 198 181
641 110 369
642 100 396
643 349 380
644 131 218
645 204 160
646 214 127
647 384 240
648 342 382
649 227 141
650 161 326
651 155 107
652 302 218
653 229 364
654 356 197
655 235 122
656 262 109
657 129 360
658 180 246
659 379 368
660 193 134
661 165 372
662 372 102
663 125 160
664 153 374
665 338 336
666 391 343
667 129 176
668 277 166
669 352 286
670 214 218
671 189 150
672 292 387
673 119 265
674 354 123
675 325 378
676 246 209
677 131 388
678 391 333
679 123 370
680 270 395
681 272 222
682 194 149
683 375 343
684 318 395
685 349 149
686 178 289
687 214 387
688 269 134
689 232 228
690 163 326
691 217 222
692 246 220
693 293 294
694 317 359
695 180 362
696 203 131
697 215 121
698 387 376
699 351 176
700 324 281
701 291 322
702 110 215
703 135 293
704 253 197
705 340 301
706 180 114
707 185 339
708 394 370
709 255 316
710 150 156
711 337 355
712 163 101
713 239 243
714 333 216
715 334 316
716 336 205
717 109 334
718 327 169
719 240 382
720 301 297
721 183 216
722 363 219
723 202 357
724 265 399
725 118 168
726 267 242
727 310 101
728 163 365
729 242 120
730 355 354
731 267 289
732 214 364
733 340 269
734 106 254
735 271 173
736 332 271
737 209 365
738 169 139
739 298 381
740 288 319
741 135 198
742 346 323
743 342 213
744 250 327
745 329 248
746 168 145
747 188 393
748 395 218
749 345 187
750 299 245
751 113 277
752 233 352
753 319 365
754 276 134
755 208 207
756 171 147
757 297 390
758 181 144
759 192 177
760 235 396
761 151 243
762 245 217
763 277 145
764 263 236
765 294 341
766 152 259
767 190 312
768 114 353
769 113 124
770 174 360
771 220 151
772 320 200
773 137 106
774 108 101
775 359 167
776 364 269
777 363 299
778 186 349
779 105 134
780 315 304
781 214 294
782 225 146
783 118 201
784 205 291
785 246 108
786 206 109
787 305 362
788 164 279
789 259 260
790 118 225
791 183 173
792 146 318
793 260 157
794 251 210
795 251 183
796 355 301
797 138 237
798 255 322
799 299 253
800 119 371
