2
1000 1000 
1 135 97
2 56 130
3 90 67
4 94 155
5 61 166
6 199 140
7 64 106
8 80 163
9 197 96
10 150 104
11 154 111
12 105 188
13 54 166
14 77 176
15 152 200
16 65 58
17 198 85
18 121 92
19 195 160
20 103 91
21 189 166
22 128 68
23 142 91
24 197 137
25 106 78
26 71 161
27 177 106
28 65 187
29 198 197
30 67 196
31 152 131
32 75 65
33 115 95
34 61 73
35 165 123
36 154 81
37 104 183
38 95 185
39 96 132
40 135 79
41 87 55
42 80 109
43 83 143
44 56 125
45 192 181
46 195 152
47 85 103
48 155 109
49 172 126
50 112 123
51 186 135
52 147 123
53 104 54
54 74 150
55 112 109
56 186 73
57 116 51
58 91 81
59 173 144
60 135 53
61 110 134
62 64 59
63 164 70
64 155 162
65 75 190
66 188 70
67 170 63
68 125 116
69 180 101
70 92 112
71 191 103
72 110 108
73 192 85
74 87 170
75 189 67
76 186 155
77 195 177
78 122 200
79 128 108
80 188 195
81 180 105
82 61 160
83 151 131
84 198 73
85 114 95
86 164 190
87 65 114
88 190 172
89 163 141
90 118 135
91 124 150
92 68 146
93 132 60
94 139 157
95 110 90
96 165 191
97 118 152
98 165 179
99 182 169
100 84 118
101 106 116
102 74 139
103 82 193
104 65 178
105 69 121
106 130 52
107 124 152
108 54 116
109 127 143
110 99 109
111 52 139
112 54 148
113 178 198
114 158 134
115 159 83
116 148 160
117 88 78
118 194 129
119 191 161
120 163 95
121 195 181
122 180 159
123 167 176
124 120 187
125 147 165
126 80 108
127 197 179
128 176 152
129 124 167
130 83 82
131 97 135
132 182 155
133 195 174
134 108 161
135 167 197
136 90 138
137 72 171
138 99 153
139 134 104
140 76 122
141 169 176
142 193 78
143 105 142
144 94 65
145 168 142
146 186 123
147 107 76
148 64 194
149 200 73
150 68 167
151 52 154
152 129 133
153 184 54
154 75 180
155 106 95
156 115 108
157 89 178
158 138 111
159 56 168
160 198 131
161 175 192
162 104 176
163 186 184
164 88 97
165 122 191
166 52 88
167 58 179
168 173 55
169 118 188
170 112 188
171 153 71
172 110 108
173 132 128
174 84 122
175 132 198
176 191 112
177 155 152
178 192 62
179 155 151
180 199 76
181 172 162
182 198 187
183 170 89
184 163 122
185 86 107
186 67 77
187 140 66
188 107 130
189 134 95
190 66 57
191 84 79
192 178 54
193 164 181
194 65 88
195 121 191
196 152 125
197 72 87
198 65 50
199 137 174
200 133 175
201 81 144
202 181 181
203 86 175
204 81 117
205 129 194
206 86 62
207 131 200
208 118 170
209 78 130
210 191 65
211 174 180
212 117 125
213 150 187
214 95 193
215 68 82
216 55 55
217 79 63
218 134 113
219 77 50
220 87 88
221 185 74
222 176 81
223 144 171
224 59 61
225 126 170
226 165 103
227 86 112
228 71 169
229 78 109
230 145 127
231 149 185
232 199 125
233 147 154
234 72 197
235 187 119
236 63 149
237 60 57
238 145 75
239 90 158
240 143 111
241 56 148
242 125 55
243 175 68
244 59 175
245 112 197
246 111 170
247 162 51
248 106 66
249 91 184
