2
1000 1000 
1 399 116
2 356 173
3 315 289
4 156 268
5 250 369
6 236 202
7 379 244
8 386 151
9 174 215
10 178 337
11 227 202
12 286 312
13 372 391
14 129 370
15 174 257
16 344 118
17 139 213
18 106 362
19 176 200
20 297 213
21 318 222
22 140 332
23 175 182
24 262 123
25 271 377
26 243 316
27 354 263
28 127 346
29 255 128
30 263 312
31 175 292
32 304 220
33 247 280
34 108 180
35 201 141
36 224 211
37 158 297
38 286 360
39 116 337
40 257 218
41 311 395
42 354 101
43 266 319
44 157 287
45 369 376
46 380 159
47 122 308
48 354 102
49 266 397
50 264 312
51 282 339
52 229 289
53 222 286
54 216 335
55 248 260
56 188 262
57 104 351
58 137 100
59 301 240
60 232 157
61 267 102
62 190 185
63 339 283
64 209 352
65 100 355
66 326 137
67 237 305
68 377 258
69 291 226
70 308 255
71 296 308
72 211 112
73 264 272
74 269 217
75 160 218
76 220 161
77 352 113
78 387 166
79 178 144
80 333 370
81 389 343
82 342 393
83 262 322
84 130 235
85 378 244
86 210 378
87 119 270
88 104 184
89 333 288
90 364 230
91 295 247
92 246 227
93 372 220
94 268 260
95 273 215
96 169 393
97 220 256
98 161 162
99 393 185
100 345 284
101 115 197
102 177 239
103 150 331
104 200 338
105 318 226
106 264 335
107 311 396
108 336 353
109 145 224
110 274 153
111 226 291
112 339 209
113 182 136
114 345 340
115 232 112
116 113 367
117 144 342
118 337 207
119 371 325
120 394 198
121 129 168
122 286 259
123 132 138
124 123 309
125 320 377
126 355 171
127 180 361
128 110 111
129 245 151
130 212 310
131 147 355
132 133 400
133 186 249
134 236 241
135 172 145
136 149 363
137 221 348
138 101 207
139 228 242
140 198 104
141 381 311
142 380 153
143 259 288
144 204 107
145 182 181
146 367 141
147 270 283
148 289 297
149 253 338
150 345 386
151 115 114
152 319 218
153 114 257
154 292 226
155 284 127
156 218 186
157 319 328
158 198 201
159 306 254
160 123 134
161 365 159
162 195 141
163 111 143
164 352 253
165 167 311
166 374 302
167 362 319
168 264 377
169 202 382
170 194 373
171 338 366
172 152 382
173 257 138
174 317 147
175 149 114
176 350 105
177 257 124
178 342 297
179 249 120
180 261 193
181 255 280
182 306 132
183 356 349
184 148 274
185 113 280
186 380 157
187 199 221
188 222 139
189 161 131
190 359 193
191 391 360
192 308 317
193 253 270
194 107 330
195 295 154
196 323 227
197 130 255
198 247 250
199 306 113
200 162 144
201 288 398
202 311 336
203 164 142
204 304 118
205 191 231
206 238 225
207 175 307
208 130 205
209 304 205
210 353 141
211 221 355
212 351 394
213 284 335
214 187 154
215 179 153
216 223 232
217 274 203
218 219 248
219 252 130
220 202 317
221 237 153
222 382 298
223 185 336
224 184 178
225 354 276
226 323 241
227 239 120
228 304 134
229 349 170
230 156 211
231 230 138
232 292 106
233 231 316
234 165 330
235 290 219
236 193 345
237 322 281
238 217 132
239 380 305
240 135 353
241 333 265
242 254 316
243 122 339
244 149 212
245 198 341
246 383 115
247 196 122
248 259 285
249 186 165
250 278 192
251 332 109
252 111 344
253 327 211
254 230 168
255 312 310
256 388 250
257 117 352
258 173 221
259 182 283
260 164 371
261 348 323
262 137 338
263 388 317
264 200 143
265 156 153
266 104 166
267 320 304
268 334 377
269 371 181
270 284 368
271 384 241
272 394 277
273 295 384
274 325 188
275 331 127
276 108 138
277 246 161
278 328 156
279 211 319
280 349 247
281 187 283
282 307 340
283 100 286
284 163 115
285 351 135
286 192 156
287 133 339
288 322 141
289 101 152
290 301 265
291 158 196
292 342 367
293 233 359
294 113 384
295 178 143
296 286 214
297 171 168
298 359 222
299 197 287
300 244 203
301 170 126
302 209 255
303 193 247
304 307 176
305 366 164
306 327 125
307 190 400
308 131 275
309 201 353
310 112 336
311 123 355
312 238 110
313 324 237
314 380 170
315 276 173
316 330 253
317 206 238
318 256 103
319 267 281
320 194 158
321 178 301
322 107 115
323 389 172
324 253 298
325 374 158
326 158 318
327 136 349
328 338 226
329 167 183
330 372 209
331 210 312
332 395 108
333 397 192
334 173 285
335 245 196
336 321 199
337 263 400
338 255 291
339 399 222
340 155 372
341 274 105
342 265 140
343 205 174
344 379 325
345 257 290
346 132 149
347 302 266
348 382 382
349 254 350
350 260 213
351 105 292
352 376 343
353 271 161
354 346 381
355 300 246
356 397 273
357 332 254
358 364 245
359 175 252
360 265 313
361 179 248
362 180 245
363 183 126
364 292 356
365 386 194
366 374 349
367 260 293
368 398 303
369 181 164
370 272 388
371 213 231
372 299 347
373 363 179
374 400 141
375 171 140
376 233 338
377 272 133
378 173 164
379 361 286
380 383 106
381 193 380
382 196 201
383 108 368
384 274 257
385 310 344
386 325 352
387 167 286
388 215 288
389 206 103
390 142 144
391 396 133
392 164 375
393 266 255
394 363 369
395 361 345
396 239 322
397 236 372
398 124 311
399 372 376
400 384 100
