2
1000 1000 
1 120 145
2 197 130
3 173 180
4 110 94
5 177 196
6 113 78
7 87 84
8 169 51
9 188 190
10 197 77
11 136 55
12 113 100
13 64 195
14 200 55
15 131 170
16 104 162
17 139 141
18 87 91
19 128 167
20 135 143
21 125 91
22 102 122
23 120 50
24 120 99
25 122 87
26 102 79
27 94 71
28 60 192
29 109 132
30 122 80
31 53 64
32 134 98
33 115 80
34 103 164
35 185 163
36 92 92
37 188 81
38 136 186
39 60 141
40 57 151
41 107 172
42 53 50
43 104 179
44 91 150
45 189 198
46 64 129
47 200 122
48 95 129
49 137 148
50 61 174
51 82 74
52 77 147
53 167 98
54 98 124
55 106 114
56 90 64
57 186 141
58 166 171
59 176 151
60 148 168
61 90 141
62 153 191
63 93 112
64 198 141
65 141 153
66 164 145
67 175 83
68 168 153
69 166 151
70 140 145
71 186 181
72 70 74
73 185 123
74 52 131
75 81 97
76 116 102
77 101 68
78 110 121
79 113 75
80 66 99
81 94 189
82 118 76
83 166 101
84 166 78
85 81 63
86 161 58
87 111 120
88 52 199
89 118 72
90 123 113
91 112 179
92 192 153
93 152 180
94 177 99
95 131 145
96 60 165
97 184 97
98 163 160
99 152 84
100 96 116
101 150 111
102 90 176
103 161 170
104 116 92
105 154 148
106 63 96
107 96 166
108 62 172
109 149 128
110 118 121
111 193 144
112 60 60
113 125 180
114 60 110
115 57 149
116 110 159
117 67 104
118 59 181
119 181 157
120 97 92
121 115 200
122 128 101
123 110 106
124 90 148
125 166 156
126 148 97
127 132 121
128 187 195
129 129 189
130 131 109
131 188 97
132 75 195
133 194 161
134 100 171
135 73 58
136 159 108
137 159 183
138 85 60
139 86 114
140 105 94
141 50 181
142 94 82
143 173 174
144 90 100
145 62 188
146 62 193
147 138 67
148 119 148
149 149 150
150 159 118
151 159 177
152 87 137
153 141 78
154 138 178
155 143 67
156 82 118
157 111 128
158 124 99
159 90 200
160 129 111
161 189 94
162 79 80
163 77 110
164 167 113
165 121 105
166 99 192
167 113 102
168 191 66
169 193 82
170 139 134
171 94 132
172 50 113
173 171 59
174 131 198
175 189 64
176 171 70
177 79 87
178 103 186
179 128 158
180 144 169
181 130 88
182 69 154
183 176 168
184 70 134
185 133 186
186 66 114
187 128 78
188 52 116
189 98 157
190 56 57
191 188 149
192 154 105
193 195 198
194 88 114
195 96 160
196 150 158
197 79 128
198 172 62
199 126 81
200 194 140
201 71 125
202 69 80
203 102 158
204 126 116
205 120 92
206 114 136
207 192 142
208 139 129
209 198 53
210 185 52
211 178 114
212 119 142
213 195 144
214 87 51
215 89 60
216 135 57
217 137 159
218 144 194
219 138 177
220 53 63
221 116 156
222 52 75
223 123 143
224 163 154
225 200 155
226 191 132
227 174 176
228 82 72
229 110 99
230 83 131
231 156 50
