2
100 100 
1 33 10
2 39 26
3 20 18
4 46 10
5 41 4
6 13 21
7 24 23
8 38 1
9 20 11
10 1 6
11 23 31
12 26 47
13 38 16
14 24 1
15 20 27
16 37 17
17 39 30
18 28 15
19 29 23
20 17 46
21 46 1
22 42 24
23 13 14
24 35 1
25 32 41
26 10 26
27 24 31
28 32 7
29 3 35
30 3 12
31 16 38
32 38 11
33 29 21
34 23 44
35 46 18
36 24 11
37 3 30
38 7 49
39 14 1
40 19 28
41 40 34
42 45 7
43 28 23
44 38 42
45 1 34
46 16 9
47 49 6
48 5 2
49 9 32
50 18 15
51 18 12
52 23 2
53 36 15
54 34 10
55 47 36
56 9 43
57 25 16
58 4 44
59 41 26
60 5 39
61 17 10
62 16 37
63 21 33
64 19 41
65 42 45
66 42 40
67 21 37
68 50 12
69 20 20
70 41 8
71 48 20
72 44 29
73 31 9
74 43 24
75 38 26
76 28 25
77 29 27
78 47 4
79 42 48
80 46 22
81 35 18
82 16 41
83 21 11
84 1 38
85 27 2
86 8 10
87 50 15
88 42 25
89 46 32
90 27 43
91 42 33
92 33 20
93 20 9
94 50 18
95 21 3
96 22 36
97 30 9
98 13 45
99 9 24
100 32 30
101 22 30
102 4 50
103 25 35
104 36 36
105 47 13
106 20 38
107 30 35
108 5 45
109 4 33
110 25 10
111 47 6
112 3 39
113 20 11
114 33 20
115 11 11
116 7 20
117 48 2
118 8 44
119 41 42
120 26 24
121 38 5
122 38 37
123 47 28
124 11 17
125 42 42
126 25 15
127 5 18
128 38 17
129 43 28
130 26 48
131 20 50
132 36 1
133 12 1
134 12 37
135 41 48
136 18 41
137 44 6
138 3 19
139 10 21
140 4 21
141 47 32
142 3 25
143 44 12
144 8 14
145 18 31
146 26 19
147 8 23
148 5 4
149 22 21
150 21 40
151 9 18
152 11 37
153 36 38
154 29 11
155 46 7
156 6 44
157 10 40
158 36 17
159 24 34
160 34 37
161 19 10
162 24 31
163 39 1
164 45 32
165 1 41
166 17 7
167 41 14
168 34 4
169 17 21
170 37 41
171 24 49
172 24 16
173 10 9
174 19 6
175 21 7
176 19 20
177 2 26
178 28 22
179 28 37
180 28 46
181 6 32
182 17 6
183 15 37
184 44 30
185 23 8
186 12 41
187 29 40
188 25 46
189 6 44
190 1 22
191 14 46
192 33 39
193 25 20
194 7 30
195 11 6
196 37 40
197 19 5
198 28 35
199 37 46
200 14 12
201 26 6
202 3 1
203 32 4
204 25 47
205 2 21
206 26 45
207 42 43
208 22 21
209 5 9
210 11 16
211 28 45
212 39 38
213 15 32
214 39 27
215 38 44
216 46 12
217 48 33
218 9 18
219 37 44
220 11 2
221 14 49
222 8 44
223 4 50
224 45 38
225 11 15
226 32 1
227 7 45
228 25 46
229 21 41
230 5 32
231 24 5
232 35 40
233 4 50
234 3 29
235 8 37
236 22 44
237 6 39
238 17 17
239 15 49
240 25 31
241 26 6
242 1 1
243 22 28
244 48 1
245 25 33
246 7 47
247 22 8
248 44 32
249 36 11
250 25 9
251 5 41
252 29 15
253 12 27
254 33 4
255 5 40
256 2 6
257 31 47
258 24 48
259 27 33
260 45 15
261 27 12
262 30 22
263 48 15
264 29 49
265 25 36
266 8 1
267 15 22
268 13 27
269 41 1
270 14 5
271 7 40
272 19 26
273 43 23
274 4 2
275 42 40
276 46 27
277 10 12
278 9 43
279 30 45
280 39 14
281 42 29
282 21 29
283 4 37
284 27 13
285 9 41
286 4 45
287 7 50
288 3 5
289 36 45
290 47 19
291 48 25
292 15 46
293 16 47
294 5 16
295 30 34
296 34 24
297 16 47
298 47 45
299 20 17
300 8 26
301 17 42
302 15 45
303 44 45
304 19 6
305 47 9
306 41 46
307 19 45
308 33 13
309 33 38
310 7 39
311 44 47
312 44 9
313 3 14
314 4 20
315 34 37
316 26 47
317 44 6
318 34 46
319 49 3
320 18 14
321 19 43
322 4 34
323 25 27
324 42 43
325 16 2
326 35 17
327 37 14
328 29 29
329 46 48
330 2 7
331 12 12
332 3 2
333 47 7
334 36 6
335 42 12
336 10 31
337 42 42
338 5 24
339 28 48
340 42 5
341 23 25
342 11 10
343 1 41
344 24 23
345 15 4
346 44 45
347 11 8
348 8 45
349 17 49
350 7 2
351 40 35
352 45 12
353 28 3
354 12 49
355 48 47
356 5 34
357 14 47
358 1 37
359 17 27
360 5 41
361 39 46
362 50 5
363 46 45
364 9 16
365 27 29
366 22 15
367 43 15
368 2 33
369 42 46
370 5 41
371 3 34
372 5 35
373 43 31
374 8 22
375 27 39
376 28 12
377 43 21
378 5 7
379 11 47
380 43 46
381 37 17
382 26 24
383 47 24
384 49 12
385 1 48
386 21 4
387 21 12
388 1 31
389 41 42
390 44 29
391 11 19
392 26 49
393 9 20
394 32 28
395 2 38
396 21 30
397 19 6
398 2 25
399 19 2
400 48 7
