2
1000 1000 
1 269 22
2 831 361
3 446 915
4 125 865
5 671 758
6 881 96
7 646 496
8 458 259
9 772 794
10 932 865
11 294 674
12 565 265
13 485 740
14 139 393
15 454 310
16 94 924
17 944 189
18 333 802
19 781 385
20 770 587
21 785 334
22 231 22
23 607 550
24 542 322
25 507 498
26 537 443
27 138 163
28 595 345
29 480 683
30 685 782
31 181 903
32 337 1
33 763 629
34 570 953
35 272 583
36 889 286
37 521 228
38 934 77
39 148 559
40 224 818
41 769 260
42 207 288
43 633 792
44 826 161
45 834 260
46 918 792
47 119 612
48 830 805
49 348 221
50 518 107
51 37 47
52 42 518
53 604 979
54 112 946
55 976 384
56 999 710
57 215 836
58 695 592
59 88 78
60 584 373
61 67 240
62 24 424
63 198 6
64 412 672
65 259 771
66 467 99
67 22 255
68 703 843
69 194 336
70 451 681
71 33 69
72 766 314
73 148 493
74 208 578
75 371 331
76 740 988
77 40 611
78 732 356
79 781 840
80 434 244
81 182 316
82 203 431
83 914 696
84 812 827
85 573 936
86 880 67
87 292 875
88 683 895
89 718 40
90 931 922
91 314 96
92 54 917
93 128 876
94 345 879
95 156 805
96 870 4
97 653 409
98 902 988
99 555 910
100 588 351
101 935 35
102 515 167
103 77 618
104 8 143
105 177 450
106 880 599
107 257 103
108 551 325
109 17 866
110 322 814
111 366 685
112 655 613
113 675 89
114 947 858
115 163 410
116 568 115
117 864 228
118 943 180
119 895 834
120 827 844
121 491 715
122 919 176
123 586 914
124 215 420
125 350 668
126 45 826
127 757 912
128 530 967
129 175 186
130 954 40
131 750 712
132 482 557
133 892 651
134 628 539
135 832 655
136 908 683
137 796 289
138 625 708
139 796 726
140 264 616
141 149 286
142 32 449
143 959 76
144 64 135
145 256 904
146 602 283
147 234 420
148 351 725
149 44 366
150 549 87
151 867 591
152 529 956
153 385 643
154 95 359
155 716 323
156 372 969
157 865 280
158 115 605
159 708 789
160 537 364
161 721 339
162 397 288
163 874 254
164 717 774
165 707 160
166 263 410
167 273 177
168 920 525
169 471 681
170 280 14
171 617 534
172 48 413
173 898 619
174 759 964
175 315 731
176 639 35
177 617 143
178 416 632
179 237 879
180 342 497
181 642 722
182 678 25
183 461 885
184 528 319
185 121 341
186 992 283
187 148 970
188 134 873
189 368 587
190 556 474
191 946 621
192 34 703
193 481 37
194 29 261
195 579 469
196 655 484
197 817 496
198 165 634
199 536 71
200 870 145
201 156 676
202 384 880
203 764 969
204 677 362
205 841 133
206 485 89
207 455 316
208 566 581
209 81 592
210 618 974
211 585 467
212 969 699
213 67 403
214 71 672
215 834 278
216 526 724
217 703 437
218 644 478
219 65 816
220 127 625
221 481 631
222 532 337
223 711 789
224 366 861
225 436 723
226 8 250
227 79 870
228 184 887
229 845 402
230 448 117
231 73 637
232 409 351
233 301 197
234 987 834
235 619 498
236 5 141
237 11 469
238 823 384
239 917 9
240 919 317
241 976 138
242 927 447
243 199 969
244 614 603
245 502 295
246 559 752
247 191 474
248 492 85
249 865 303
250 983 318
251 981 448
252 598 333
253 130 857
254 780 117
255 433 870
256 658 323
257 432 156
258 577 595
259 430 465
260 281 572
261 153 701
262 354 666
263 801 579
264 92 725
265 351 115
266 235 403
267 64 103
268 744 987
269 36 919
270 164 109
271 163 704
272 934 807
273 152 954
274 123 552
275 369 550
276 818 236
277 945 986
278 301 327
279 704 183
280 939 663
281 369 353
282 742 700
283 856 931
284 749 326
285 529 518
286 342 145
287 85 629
288 470 960
289 65 434
290 298 993
291 526 736
292 115 242
293 752 313
294 104 188
295 461 295
296 685 923
297 225 670
298 714 709
299 424 760
300 465 37
301 518 68
302 444 152
303 314 612
304 470 474
305 67 27
306 972 622
307 336 878
308 941 968
309 958 556
310 460 772
311 12 153
312 274 168
313 541 235
314 43 459
315 745 708
316 525 277
317 504 55
318 504 547
319 235 218
320 668 847
321 903 70
322 549 710
323 973 560
324 861 277
325 434 23
326 33 145
327 835 340
328 479 594
329 730 269
330 630 817
331 56 389
332 327 291
333 82 768
334 695 834
335 706 835
336 627 150
337 171 64
338 499 7
339 689 660
340 820 446
341 771 785
342 987 463
343 451 70
344 402 876
345 525 109
346 161 68
347 628 702
348 151 871
349 455 611
350 39 632
351 39 554
352 987 716
353 396 856
354 278 26
355 995 148
356 467 36
357 225 918
358 299 33
359 247 149
360 257 574
361 953 762
362 276 77
363 791 514
364 123 575
365 215 627
366 763 466
367 51 334
368 860 699
369 589 316
370 321 732
371 121 155
372 229 163
373 469 885
374 986 174
375 924 155
376 842 775
377 293 539
378 769 637
379 19 184
380 47 547
381 759 925
382 122 782
383 457 609
384 190 717
385 551 664
386 547 891
387 825 641
388 244 416
389 500 524
390 536 397
391 453 18
392 471 698
393 290 829
394 311 777
395 485 37
396 223 74
397 113 56
398 268 318
399 644 964
400 807 797
401 466 869
402 826 561
403 422 409
404 658 525
405 13 956
406 680 230
407 476 205
408 769 252
409 817 256
410 302 416
411 571 571
412 902 623
413 264 352
414 382 14
415 817 312
416 317 736
417 581 234
418 57 224
419 247 463
420 692 296
421 307 38
422 718 922
423 2 646
424 805 89
425 913 295
426 478 540
427 754 176
428 947 329
429 811 136
430 828 961
431 233 418
432 468 894
433 771 894
434 571 560
435 905 939
436 779 828
437 866 659
438 675 291
439 540 331
440 239 390
441 727 308
442 53 189
443 163 409
444 277 927
445 364 397
446 174 252
447 686 394
448 79 856
449 290 755
450 452 976
451 995 665
452 255 895
453 850 434
454 833 91
455 690 145
456 680 340
457 804 159
458 775 818
459 408 639
460 137 367
461 109 440
462 165 358
463 365 61
464 155 700
465 857 579
466 275 881
467 844 294
468 212 315
469 927 189
470 487 638
471 136 3
472 129 190
473 853 307
474 937 508
475 987 532
476 26 821
477 31 737
478 548 320
479 623 739
480 369 828
481 223 989
482 197 260
483 641 414
484 135 807
485 395 19
486 818 200
487 77 812
488 217 114
489 468 879
490 708 859
491 505 665
492 934 953
493 394 502
494 186 864
495 173 978
496 351 931
497 949 766
498 809 309
499 667 300
500 321 330
501 121 402
502 146 597
503 594 399
504 294 67
505 708 588
506 61 150
507 944 87
508 421 598
509 886 277
510 940 789
511 22 983
512 46 178
513 444 613
514 389 23
515 398 56
516 338 425
517 604 752
518 899 950
519 827 836
520 355 45
521 103 881
522 567 646
523 726 192
524 48 497
525 191 251
526 173 185
527 808 571
528 903 167
529 652 791
530 924 175
531 312 386
532 211 440
533 958 880
534 723 587
535 363 253
536 92 642
537 385 1
