2
10 10 
1 1 3
2 1 1
3 7 10
4 10 9
5 5 2
6 6 5
7 9 5
8 4 2
9 4 4
10 6 3
11 5 5
12 3 9
13 2 4
14 3 6
15 3 1
16 4 10
17 4 5
18 9 3
19 4 9
20 8 2
21 1 3
22 3 3
23 1 4
24 7 1
25 8 2
26 7 9
27 2 7
28 3 2
29 7 3
30 3 7
31 1 6
32 10 4
33 5 9
34 9 9
35 9 3
36 4 1
37 8 2
38 2 9
39 2 5
40 4 9
41 9 10
42 3 5
43 2 1
44 4 8
45 6 3
46 1 7
47 3 6
48 1 2
49 8 3
50 1 3
51 7 10
52 6 5
53 1 9
54 1 1
55 2 6
56 8 2
57 1 3
58 5 3
59 2 7
60 4 10
61 7 3
62 10 1
63 10 10
64 1 2
65 7 2
66 3 3
67 2 1
68 2 7
69 8 4
70 2 7
71 5 10
72 5 10
73 3 10
74 2 1
75 9 7
76 10 6
77 4 7
78 1 9
79 7 10
80 10 7
81 3 4
82 6 2
83 2 7
84 8 1
85 4 3
86 1 9
87 6 3
88 9 5
89 9 10
90 8 9
91 3 10
92 3 5
93 4 6
94 10 6
95 8 5
96 7 5
97 5 9
98 2 8
99 7 6
100 9 9
101 9 8
102 8 6
103 6 9
104 7 7
105 3 4
106 9 10
107 1 7
108 2 7
109 3 6
110 4 3
111 1 4
112 1 5
113 3 5
114 3 9
115 7 1
116 9 6
117 4 7
118 8 9
119 5 1
120 7 6
121 5 5
122 10 8
123 3 7
124 6 2
125 9 1
126 2 1
127 9 2
128 8 10
129 10 5
130 1 3
131 2 8
132 10 2
133 4 2
134 8 10
135 5 2
136 8 6
137 6 3
138 9 10
139 9 1
140 9 1
141 1 5
142 8 2
143 6 1
144 4 5
145 4 5
146 7 8
147 8 7
148 1 2
149 1 3
150 5 1
151 10 10
152 8 1
153 10 9
154 6 8
155 8 2
156 3 7
157 1 1
158 2 3
159 5 10
160 3 6
161 5 1
162 10 10
163 5 5
164 1 8
165 6 1
166 10 6
167 6 3
168 9 4
169 4 1
170 1 8
171 2 3
172 6 2
173 10 5
174 4 4
175 10 8
176 3 9
177 5 5
178 10 7
179 7 2
180 2 5
181 8 2
182 4 10
183 10 10
184 9 3
185 6 5
186 7 6
187 9 1
188 9 8
189 6 4
190 6 7
191 5 3
192 10 4
193 3 9
194 10 2
195 6 7
196 10 8
197 8 5
198 6 1
199 3 6
200 4 1
