2
10 10 
1 9 5
2 5 4
3 1 9
4 9 8
5 5 5
6 5 3
7 2 6
8 3 8
9 1 3
10 9 3
11 7 1
12 10 5
13 1 4
14 6 2
15 5 3
16 9 2
17 10 5
18 4 4
19 2 5
20 4 9
21 4 8
22 7 7
23 9 7
24 2 9
25 7 7
26 3 3
27 3 10
28 8 4
29 7 8
30 1 5
31 6 10
32 3 2
33 1 2
34 10 4
35 5 3
36 6 1
37 3 4
38 10 4
39 10 5
40 6 10
41 5 8
42 5 10
43 7 2
44 10 9
45 8 4
46 3 8
47 6 7
48 4 4
49 5 8
50 10 4
51 6 10
52 2 4
53 5 10
54 8 6
55 5 4
56 3 10
57 2 6
58 1 9
59 9 3
60 7 9
61 10 3
62 10 3
63 5 2
64 3 6
65 10 9
66 6 8
67 3 2
68 6 5
69 8 5
70 5 10
71 2 10
72 7 10
73 9 6
74 7 3
75 3 10
76 1 6
77 4 10
78 8 2
79 2 7
80 1 3
81 9 2
82 10 2
83 9 10
84 2 6
85 8 3
86 3 10
87 4 7
88 9 5
89 7 5
90 3 6
91 6 4
92 7 6
93 3 9
94 2 2
95 7 2
96 3 3
97 4 1
98 8 2
99 1 10
100 9 2
101 2 9
102 9 1
103 4 1
104 10 5
105 8 8
106 7 5
107 6 8
108 7 7
109 5 7
110 2 10
111 1 10
112 4 6
113 6 3
114 6 4
115 9 9
116 8 4
117 4 8
118 10 3
119 1 5
120 10 7
121 2 3
122 6 3
123 6 5
124 3 7
125 6 8
126 8 3
127 9 4
128 3 7
129 6 6
130 3 3
131 5 5
132 10 9
133 8 7
134 9 5
135 9 4
136 3 6
137 3 3
138 6 9
139 1 5
140 1 1
141 8 4
142 3 2
143 9 1
144 8 8
145 4 10
146 10 2
147 9 4
148 6 3
149 9 5
150 5 2
151 9 4
152 1 5
153 8 9
154 2 5
155 9 8
156 3 2
157 4 6
158 10 4
159 10 9
160 9 5
161 8 10
162 6 4
163 4 6
164 9 8
165 10 2
166 8 1
167 5 6
168 3 5
169 1 6
170 8 1
171 4 3
172 1 5
173 4 2
174 3 10
175 2 2
176 1 10
177 4 5
178 8 1
179 4 10
180 4 2
181 3 2
182 5 2
183 1 2
184 6 10
185 4 2
186 2 6
187 6 8
188 4 4
189 10 9
190 5 5
191 5 2
192 3 7
193 7 1
194 4 3
195 8 5
196 7 9
197 6 3
198 4 2
199 4 3
200 8 8
201 8 7
202 1 5
203 2 10
204 3 2
205 3 1
206 9 6
207 1 7
208 1 7
209 8 10
210 9 5
211 10 3
212 10 7
213 2 7
214 1 1
215 9 6
216 10 4
217 8 5
218 8 1
219 2 3
220 10 6
221 2 5
222 2 6
223 10 5
224 5 6
225 5 1
226 4 10
227 5 8
228 4 2
229 6 7
230 3 10
231 5 9
232 1 7
233 6 10
234 2 2
235 4 2
236 3 4
237 5 6
238 1 7
239 3 5
240 10 9
241 8 4
242 2 3
243 4 6
244 9 8
245 1 5
246 2 2
247 7 5
248 2 6
249 1 6
250 6 7
251 5 2
252 5 8
253 7 1
254 1 9
255 10 3
256 3 9
257 3 2
258 1 8
259 8 5
260 9 4
261 5 8
262 1 7
263 8 5
264 9 1
265 1 7
266 1 8
267 10 8
268 2 4
269 6 5
270 1 10
271 4 3
272 6 5
273 6 9
274 6 1
275 1 4
276 4 1
277 1 6
278 7 10
279 9 9
280 9 8
281 1 8
282 1 2
283 4 2
284 3 10
285 8 8
286 1 10
287 10 8
288 7 8
289 7 4
290 2 1
291 10 6
292 4 1
293 7 7
294 9 8
295 6 7
296 10 7
297 9 3
298 5 3
299 8 4
300 8 6
301 9 7
302 1 7
303 10 7
304 8 7
305 6 6
306 7 3
307 3 2
308 10 6
309 10 3
310 9 7
311 4 4
312 2 3
313 7 8
314 10 9
315 8 1
316 8 4
317 3 6
318 7 4
319 1 6
320 2 3
321 5 4
322 6 5
323 8 5
324 1 3
325 2 5
326 4 9
327 5 9
328 1 6
329 10 3
330 3 5
331 2 7
332 10 2
333 10 9
334 7 10
335 4 8
336 9 1
337 1 9
338 2 7
339 5 8
340 7 5
341 3 7
342 7 7
343 4 5
344 10 1
345 4 6
346 4 1
347 5 5
348 1 6
349 2 2
350 10 5
351 1 3
352 4 9
353 1 6
354 9 4
355 1 2
356 3 1
357 1 3
358 3 8
359 2 4
360 4 4
361 9 5
362 4 4
363 8 8
364 3 8
365 5 6
366 5 2
367 2 7
368 8 1
369 9 9
370 7 8
371 4 8
372 1 4
373 7 7
374 1 10
375 9 9
376 1 8
377 5 4
378 1 8
379 5 7
380 6 2
381 6 4
382 5 9
383 7 2
384 6 4
385 3 9
386 2 5
387 6 9
388 1 6
389 5 8
390 1 9
391 10 2
392 1 4
393 1 1
394 9 3
395 4 1
396 1 4
397 6 9
398 2 9
399 1 2
400 2 1
