2
1000 1000 
1 157 212
2 107 139
3 396 333
4 161 133
5 264 371
6 169 327
7 246 370
8 252 378
9 262 281
10 356 217
11 146 400
12 339 242
13 198 154
14 166 153
15 206 133
16 394 218
17 373 250
18 358 333
19 163 208
20 187 177
21 134 264
22 287 106
23 308 360
24 121 220
25 114 291
26 342 123
27 380 172
28 281 281
29 132 250
30 160 387
31 289 225
32 113 309
33 326 347
34 395 215
35 129 323
36 176 311
37 157 289
38 195 293
39 221 144
40 253 328
41 165 287
42 233 117
43 359 311
44 153 227
45 254 329
46 191 306
47 318 137
48 301 303
49 116 252
50 155 295
51 302 336
52 213 306
53 315 181
54 289 277
55 271 162
56 204 332
57 268 163
58 221 156
59 358 292
60 330 165
61 349 291
62 235 359
63 393 164
64 390 156
65 168 400
66 169 302
67 358 242
68 309 315
69 398 250
70 211 163
71 121 164
72 140 304
73 235 151
74 263 297
75 382 110
76 199 141
77 287 345
78 328 270
79 398 123
80 291 300
81 295 180
82 331 385
83 205 221
84 237 194
85 355 365
86 384 380
87 214 185
88 196 198
89 298 316
90 186 392
91 182 391
92 271 287
93 358 342
94 102 374
95 329 397
96 119 237
97 291 367
98 109 216
99 268 153
100 316 371
101 186 268
102 110 156
103 120 161
104 174 200
105 178 400
106 172 334
107 126 210
108 142 306
109 113 326
110 114 292
111 225 215
112 303 367
113 367 146
114 355 258
115 289 188
116 249 180
117 242 110
118 200 191
119 251 274
120 186 152
121 189 372
122 284 246
123 112 215
124 348 269
125 112 363
126 299 166
127 398 145
128 144 312
129 149 152
130 191 144
131 347 104
132 382 122
133 335 224
134 125 232
135 381 370
136 152 283
137 361 258
138 135 281
139 138 183
140 139 194
141 126 146
142 149 303
143 100 210
144 116 332
145 197 275
146 101 361
147 201 313
148 129 168
149 269 265
150 153 321
151 110 305
152 131 280
153 204 236
154 266 357
155 193 253
156 130 392
157 327 211
158 155 198
159 150 158
160 198 343
161 343 186
162 226 175
163 276 179
164 178 316
165 214 214
166 248 116
167 362 130
168 160 262
169 147 229
170 337 300
171 388 130
172 395 214
173 167 117
174 287 307
175 185 369
176 255 160
177 180 212
178 161 141
179 160 209
180 224 103
181 208 318
182 306 130
183 113 286
184 266 279
185 164 199
186 268 133
187 272 349
188 394 183
189 262 377
190 297 122
191 311 179
192 352 211
193 400 331
194 397 135
195 199 100
196 307 386
197 361 268
198 277 129
199 347 286
200 208 251
201 249 300
202 264 303
203 368 270
204 381 243
205 304 392
206 138 249
207 224 356
208 343 314
209 226 289
210 212 333
211 395 255
212 258 154
213 364 170
214 143 306
215 263 155
216 288 357
217 252 291
218 118 197
219 299 214
220 305 373
221 102 163
222 219 231
223 100 358
224 114 243
225 337 201
226 395 267
227 192 195
228 144 281
229 396 362
230 299 304
231 171 104
232 173 223
233 206 155
234 269 258
235 278 144
236 208 334
237 356 189
238 255 144
239 150 331
240 231 307
241 349 176
242 330 271
243 275 339
244 220 223
245 239 377
246 341 217
247 201 336
248 311 116
249 267 118
250 400 121
251 269 385
252 347 141
253 248 280
254 124 230
255 207 161
256 296 195
257 199 131
258 227 201
259 155 257
260 396 368
261 263 198
262 288 346
263 381 138
264 393 281
265 159 205
266 260 333
267 364 308
268 333 287
269 173 168
270 373 291
271 137 105
272 173 218
273 115 380
274 171 298
275 343 198
276 370 273
277 343 116
278 341 234
279 397 276
280 317 155
281 398 168
282 247 287
283 197 161
284 249 340
285 241 281
286 280 225
287 362 170
288 251 297
289 370 205
290 223 129
291 155 109
292 124 101
293 371 381
294 339 382
295 391 160
296 365 362
297 380 399
298 279 259
299 298 277
300 210 228
301 383 252
302 274 225
303 393 179
304 115 382
305 365 198
306 288 101
307 144 304
308 381 308
309 281 122
310 104 224
311 105 347
312 398 328
313 265 114
314 380 153
315 394 156
316 178 285
317 304 232
318 159 178
319 143 329
320 306 362
321 197 247
322 213 308
323 194 242
324 318 373
325 335 267
326 236 100
327 215 184
328 384 392
329 259 200
330 153 362
331 138 250
332 377 156
333 135 291
334 365 213
335 335 287
336 154 367
337 352 187
338 263 154
339 190 121
340 165 390
341 103 339
342 149 286
343 104 339
344 129 184
345 210 183
346 366 346
347 300 118
348 153 330
349 270 259
350 318 187
351 220 214
352 323 319
353 226 240
354 106 236
355 380 288
356 291 173
357 178 301
358 102 245
359 252 155
360 288 115
361 241 260
362 210 233
363 323 220
364 324 106
365 318 386
366 138 234
367 184 166
368 139 149
369 325 230
370 324 335
371 382 250
372 255 155
373 293 333
374 277 108
375 244 197
376 166 389
377 337 238
378 363 396
379 245 149
380 361 129
381 171 170
382 318 111
383 320 329
384 323 130
385 133 350
386 181 220
387 228 310
388 183 246
389 104 300
390 171 166
391 209 279
392 178 285
393 103 190
394 254 316
395 340 281
396 263 202
397 296 189
398 318 147
399 325 209
400 201 312
401 280 361
402 123 324
403 201 343
404 360 395
405 163 338
406 394 388
407 170 184
408 342 138
409 324 325
410 141 377
411 282 282
412 369 234
413 238 157
414 134 236
415 148 207
416 294 341
417 170 384
418 216 141
419 204 180
420 296 232
421 240 316
422 153 380
423 317 130
424 187 265
425 323 197
426 196 319
427 380 104
428 317 160
429 399 387
430 328 202
431 212 364
432 225 154
433 116 288
434 275 377
435 270 211
436 360 392
437 242 186
438 338 245
439 157 156
440 345 302
441 121 375
442 359 159
443 120 322
444 309 121
445 153 374
446 338 374
447 198 273
448 309 225
449 249 147
450 201 189
451 276 186
452 279 160
453 131 133
454 148 127
455 350 215
456 283 257
457 318 244
458 198 225
459 303 271
460 274 130
461 323 307
462 315 374
463 152 315
464 392 159
465 149 312
466 107 130
467 400 343
468 228 137
469 358 338
470 253 356
471 353 396
472 159 399
473 286 367
474 337 252
475 104 343
476 375 373
477 323 398
478 270 194
479 140 142
480 341 374
481 220 132
482 180 383
483 242 203
484 173 400
485 290 207
486 196 312
487 357 158
488 340 373
489 201 178
490 220 390
491 134 384
492 158 343
493 116 196
494 133 151
495 147 393
496 168 361
497 257 373
498 349 149
499 364 359
500 378 320
501 242 157
502 400 188
503 397 123
504 356 260
505 170 128
506 334 355
507 157 241
508 122 354
509 151 306
510 193 388
511 158 176
512 293 128
513 106 304
514 340 237
515 279 218
516 386 278
517 271 103
518 281 356
519 123 228
520 396 291
521 150 133
522 350 361
523 132 276
524 298 114
525 100 324
526 314 160
527 122 185
528 370 256
529 348 279
530 239 219
531 188 364
532 352 358
533 182 393
534 194 174
535 345 176
536 128 108
537 317 143
538 337 256
539 288 390
540 166 335
541 358 339
542 314 230
543 123 353
544 126 220
545 293 216
546 268 336
547 350 272
548 178 264
549 156 375
550 262 191
551 129 196
552 240 304
553 211 367
554 102 297
555 317 190
556 272 138
557 260 154
558 392 250
559 210 328
560 352 251
561 240 304
562 365 178
563 177 376
564 237 178
565 353 368
566 311 201
567 303 108
568 280 250
569 198 220
570 257 170
571 162 373
572 253 275
573 222 187
574 344 338
575 139 288
576 351 272
577 331 385
578 251 344
579 223 257
580 270 242
581 215 209
582 233 194
583 293 122
584 346 300
585 335 292
586 119 127
587 236 155
588 314 173
589 344 274
590 127 355
591 112 297
592 366 187
593 269 342
594 160 366
595 300 343
596 307 212
597 276 200
598 281 157
599 354 331
600 168 386
601 331 346
602 128 216
603 377 196
604 102 269
605 227 186
606 305 385
607 207 131
608 335 275
609 167 152
610 249 138
611 188 127
612 364 133
613 181 109
614 144 107
615 155 135
616 175 260
617 287 120
618 133 274
619 161 372
620 309 125
621 180 398
622 103 349
623 364 110
624 200 170
625 375 381
626 329 346
627 212 371
628 208 250
629 277 145
630 317 106
631 356 274
632 276 339
633 352 280
634 373 229
635 117 130
636 139 144
637 361 117
638 364 272
639 347 312
640 306 181
641 335 369
642 334 396
643 273 380
644 319 218
645 295 160
646 317 127
647 390 240
648 124 382
649 180 141
650 218 326
651 282 107
652 367 218
653 174 364
654 341 197
655 119 122
656 139 109
657 104 360
658 290 246
659 346 368
660 247 134
661 273 372
662 354 102
663 199 160
664 308 374
665 307 336
666 154 343
667 259 176
668 108 166
669 149 286
670 324 218
671 174 150
672 250 387
673 174 265
674 281 123
675 128 378
676 273 209
677 233 388
678 376 333
679 342 370
680 125 395
681 152 222
682 117 149
683 371 343
684 276 395
685 192 149
686 252 289
687 275 387
688 190 134
689 160 228
690 169 326
691 258 222
692 103 220
693 274 294
694 347 359
695 134 362
696 298 131
697 230 121
698 380 376
699 276 176
700 397 281
701 148 322
702 172 215
703 350 293
704 302 197
705 294 301
706 382 114
707 255 339
708 373 370
709 225 316
710 391 156
711 263 355
712 183 101
713 375 243
714 128 216
715 132 316
716 140 205
717 257 334
718 292 169
719 218 382
720 307 297
721 219 216
722 166 219
723 345 357
724 154 399
725 190 168
726 173 242
727 277 101
728 301 365
729 348 120
730 167 354
731 301 289
732 264 364
733 284 269
734 379 254
735 117 173
736 126 271
737 357 365
738 170 139
739 399 381
740 194 319
741 255 198
742 342 323
743 190 213
744 337 327
745 376 248
746 173 145
747 158 393
748 247 218
749 318 187
750 183 245
751 182 277
752 150 352
753 398 365
754 369 134
755 256 207
756 223 147
757 363 390
758 364 144
759 344 177
760 341 396
761 105 243
762 155 217
763 346 145
764 352 236
765 371 341
766 132 259
767 332 312
768 315 353
769 111 124
770 258 360
771 350 151
772 297 200
773 298 106
774 128 101
775 145 167
776 385 269
777 274 299
778 205 349
779 399 134
780 213 304
781 186 294
782 106 146
783 155 201
784 138 291
785 326 108
786 144 109
787 280 362
788 329 279
789 321 260
790 296 225
791 129 173
792 229 318
793 394 157
794 163 210
795 389 183
796 301 301
797 322 237
798 257 322
799 286 253
800 398 371
