2
1000 1000 
1 565 532
2 969 375
3 333 836
4 423 245
5 855 740
6 927 190
7 644 733
8 748 701
9 970 153
10 708 674
11 986 770
12 874 432
13 709 862
14 706 642
15 837 584
16 646 225
17 603 413
18 184 341
19 155 645
20 404 572
21 306 240
22 610 981
23 468 415
24 360 202
25 333 607
26 95 344
27 123 848
28 775 150
29 328 632
30 1 428
31 725 867
32 123 587
33 316 217
34 404 411
35 409 156
36 513 299
37 266 82
38 192 915
39 588 673
40 426 326
41 44 978
42 846 977
43 628 778
44 922 191
45 330 37
46 284 187
47 916 459
48 667 273
49 773 108
50 263 547
51 962 999
52 626 285
53 500 822
54 352 999
55 934 375
56 137 921
57 885 547
58 211 590
59 11 627
60 970 343
61 350 724
62 32 431
63 386 582
64 472 945
65 479 470
66 973 603
67 935 866
68 764 171
69 92 870
70 375 299
71 820 329
72 35 551
73 599 671
74 26 191
75 301 487
76 781 615
77 500 190
78 965 101
79 697 931
80 504 847
81 578 320
82 305 838
83 257 664
84 904 969
85 945 318
86 505 497
87 688 555
88 230 526
89 783 173
90 719 96
91 889 385
92 831 646
93 765 980
94 668 411
95 407 622
96 492 868
97 191 31
98 419 280
99 598 201
100 756 170
