2
100 100 
1 10 32
2 45 37
3 27 9
4 20 3
5 19 8
6 12 31
7 27 32
8 27 2
9 14 20
10 5 26
11 38 28
12 1 12
13 14 45
14 45 3
15 9 10
16 25 13
17 11 21
18 13 5
19 2 31
20 31 21
21 42 27
22 47 47
23 1 29
24 16 44
25 34 40
26 36 27
27 10 48
28 47 4
29 19 19
30 32 29
31 25 13
32 21 16
33 46 44
34 40 28
35 43 19
36 5 24
37 50 28
38 34 9
39 35 39
40 29 30
41 35 17
42 29 46
43 41 1
44 48 40
45 6 48
46 33 28
47 41 22
48 17 7
49 18 11
50 38 27
51 15 5
52 41 17
53 50 40
54 50 31
55 23 25
56 8 31
57 45 46
58 3 49
59 4 24
60 20 14
61 27 35
62 36 37
63 19 24
64 35 33
65 30 40
66 16 17
67 17 13
68 39 16
69 11 6
70 18 30
71 37 5
72 35 48
73 18 28
74 27 46
75 26 8
76 48 22
77 30 25
78 23 38
79 12 30
80 13 14
81 45 29
82 6 14
83 1 12
84 1 12
85 23 18
86 12 3
87 2 3
88 5 31
89 1 1
90 5 21
91 39 32
92 8 45
93 18 5
94 15 22
95 32 43
96 22 14
97 10 48
98 47 47
99 34 41
100 17 21
101 19 25
102 27 12
103 43 45
104 32 2
105 4 35
106 25 43
107 9 33
108 5 9
109 11 19
110 38 15
111 4 19
112 25 14
113 44 5
114 34 26
115 39 22
116 14 25
117 27 32
118 12 43
119 46 1
120 19 32
121 12 11
122 28 4
123 26 46
124 9 20
125 30 40
126 16 24
127 22 14
128 40 15
129 47 46
130 32 29
131 29 44
132 22 25
133 39 3
134 3 9
135 24 14
136 26 2
137 13 30
138 42 50
139 7 28
140 33 1
141 11 26
142 11 49
143 32 26
144 22 23
145 36 36
146 25 23
147 27 41
148 39 47
149 35 45
150 1 48
151 25 34
152 1 39
153 43 1
154 6 32
155 12 42
156 6 22
157 21 17
158 46 23
159 37 8
160 43 42
161 40 17
162 4 47
163 42 35
164 18 41
165 41 29
166 11 39
167 42 25
168 10 45
169 48 44
170 17 37
171 5 35
172 33 50
173 18 19
174 12 48
175 42 31
176 13 9
177 49 41
178 34 19
179 17 27
180 43 45
181 27 16
182 48 24
183 21 19
184 17 10
185 45 37
186 5 11
187 1 43
188 43 24
189 39 6
190 14 15
191 9 39
192 10 6
193 1 20
194 45 48
195 27 12
196 46 12
197 3 4
198 46 25
199 32 39
200 45 7
