2
1000 1000 
1 217 805
2 468 772
3 935 919
4 181 437
5 107 434
6 140 489
7 478 891
8 252 299
9 79 93
10 819 628
11 911 210
12 573 868
13 595 95
14 549 307
15 357 835
16 922 232
17 161 378
18 834 65
19 373 596
20 727 430
21 857 828
22 150 715
23 595 213
24 456 767
25 913 176
26 160 328
27 632 268
28 954 736
29 78 364
30 903 537
31 499 435
32 839 308
33 252 923
34 62 894
35 756 177
36 418 95
37 151 320
38 258 961
39 779 681
40 139 232
41 759 941
42 602 797
43 650 976
44 608 330
45 314 89
46 267 662
47 866 622
48 701 582
49 338 982
50 47 429
