2
1000 1000 
1 115 349
2 132 273
3 144 184
4 328 309
5 207 226
6 217 123
7 138 184
8 111 145
9 326 250
10 204 315
11 212 158
12 159 115
13 200 315
14 218 330
15 124 249
16 370 341
17 345 119
18 360 236
19 203 354
20 171 182
21 332 284
22 344 173
23 174 221
24 333 107
25 307 140
26 118 163
27 320 215
28 396 349
29 142 149
30 168 386
31 235 294
32 311 316
33 172 253
34 281 132
35 326 353
36 373 360
37 265 354
38 370 326
39 172 124
40 234 370
41 308 305
42 307 161
43 366 351
44 159 225
45 122 110
46 108 272
47 223 363
48 268 293
49 247 307
50 260 377
51 291 168
52 368 158
53 267 388
54 357 318
55 318 355
56 149 270
57 360 271
58 391 320
59 152 270
60 364 373
61 193 206
62 347 148
63 115 205
64 360 149
65 258 273
66 167 105
67 235 215
68 244 398
69 270 130
70 102 338
71 350 209
72 306 249
73 117 288
74 397 293
75 281 176
76 224 135
77 102 159
78 224 235
79 199 176
80 366 133
81 249 295
82 239 295
83 225 133
84 122 175
85 279 323
86 239 375
87 152 208
88 116 115
89 317 400
90 318 169
91 146 314
92 167 131
93 255 271
94 112 314
95 382 190
96 367 390
97 211 355
98 267 393
99 186 358
100 190 264
101 142 370
102 119 121
103 191 370
104 368 215
105 226 363
106 274 268
107 344 193
108 329 321
109 200 205
110 392 189
111 220 393
112 242 181
113 364 184
114 297 367
115 345 348
116 335 342
117 211 118
118 136 278
119 348 217
120 156 310
121 384 245
122 346 123
123 362 262
124 375 177
125 250 264
126 173 187
127 156 316
128 400 275
129 269 359
130 255 346
131 312 306
132 194 290
133 160 129
134 174 117
135 313 310
136 294 292
137 106 249
138 270 366
139 253 367
140 152 113
141 182 104
142 263 329
143 367 285
144 309 270
145 123 269
146 377 200
147 122 125
148 214 216
149 121 104
150 301 111
151 322 382
152 380 248
153 326 383
154 339 375
155 168 132
156 242 121
157 112 363
158 310 274
159 109 183
160 254 353
161 311 248
162 394 360
163 276 274
164 278 146
165 331 309
166 236 173
167 207 183
168 180 322
169 181 397
170 292 119
171 125 343
172 346 182
173 348 266
174 103 217
175 237 389
176 376 115
177 157 153
178 209 362
179 341 261
180 289 269
181 309 380
182 225 241
183 182 269
184 317 322
185 257 383
186 391 334
187 181 206
188 281 380
189 155 319
190 262 308
191 139 114
192 223 331
193 153 203
194 329 135
195 131 176
196 198 264
197 227 386
198 211 109
199 374 313
200 310 124
201 303 335
202 155 194
203 206 127
204 303 268
205 362 151
206 151 205
207 179 329
208 382 319
209 146 230
210 225 102
211 114 266
212 375 203
213 104 396
214 235 381
215 317 267
216 353 113
217 136 285
218 137 260
219 180 199
220 231 268
221 168 342
222 386 330
223 171 291
224 299 202
225 338 348
226 146 178
227 133 144
228 251 375
229 352 288
230 400 201
231 320 291
232 391 174
233 380 303
234 261 158
235 378 297
236 288 106
237 181 360
238 138 186
239 200 115
240 314 394
241 255 170
242 289 111
243 259 296
244 302 369
245 142 369
246 306 293
247 132 333
248 382 332
249 312 278
250 327 131
251 354 352
252 191 323
253 335 148
254 363 247
255 235 312
256 159 109
257 139 111
258 184 344
259 206 356
260 296 337
261 127 102
262 305 225
263 365 148
264 331 270
265 206 243
266 107 399
267 271 119
268 385 326
269 186 326
270 292 335
271 317 241
272 130 121
273 131 375
274 354 290
275 291 150
276 371 216
277 389 317
278 323 286
279 224 151
280 114 126
281 130 251
282 105 200
283 197 123
284 301 133
285 181 294
286 359 307
287 158 223
288 184 245
289 372 139
290 388 358
291 357 233
292 247 321
293 180 189
294 135 224
295 357 142
296 395 206
297 129 198
298 109 161
299 166 147
300 365 360
301 394 265
302 154 323
303 317 101
304 369 365
305 365 171
306 188 114
307 214 237
308 278 128
309 296 162
310 259 209
311 384 278
312 307 206
313 349 105
314 298 160
315 179 258
316 312 187
317 132 334
318 172 249
319 128 271
320 134 181
321 228 263
322 101 235
323 252 219
324 110 181
325 328 319
326 267 192
327 342 149
328 191 355
329 258 161
330 279 370
331 167 313
332 147 113
333 292 169
334 342 374
335 365 107
336 177 329
337 339 185
338 139 296
339 102 151
340 262 227
341 260 283
342 364 318
343 127 256
344 285 204
345 323 276
346 218 207
347 336 335
348 244 106
349 120 234
350 306 184
351 164 368
352 347 225
353 198 239
354 335 346
355 288 379
356 225 143
357 304 129
358 146 135
359 189 296
360 131 336
361 174 203
362 103 239
363 321 217
364 163 148
365 369 286
366 224 331
367 118 114
368 211 294
369 329 158
370 160 242
371 161 396
372 168 275
373 123 149
374 121 351
375 242 369
376 372 258
377 176 120
378 228 149
379 168 145
380 231 357
381 140 181
382 178 228
383 278 185
384 374 295
385 358 267
386 220 287
387 155 393
388 292 327
389 267 273
390 126 162
391 129 318
392 237 262
393 318 127
394 361 102
395 338 181
396 177 376
397 190 164
398 148 116
399 236 181
400 223 219
401 197 308
402 365 122
403 369 276
404 355 266
405 177 174
406 397 400
407 225 193
408 295 260
409 251 345
410 284 135
411 252 349
412 179 374
413 303 143
414 351 360
415 382 215
416 376 269
417 164 201
418 167 195
419 367 164
420 253 157
421 209 188
422 314 328
423 133 230
424 275 124
425 157 140
426 247 249
427 188 390
428 190 182
429 237 366
430 256 115
431 261 276
432 333 272
433 341 222
434 172 342
435 301 186
436 258 131
437 153 311
438 248 182
439 157 105
440 368 161
441 159 282
442 228 175
443 270 332
444 393 392
445 322 159
446 321 153
447 272 334
448 231 381
449 316 265
450 122 310
451 182 355
452 291 105
453 144 290
454 232 372
455 189 189
456 229 278
457 229 178
458 297 303
459 368 169
460 237 154
461 181 133
462 148 355
463 180 125
464 135 244
465 288 152
466 171 317
467 256 115
468 375 343
469 334 285
470 147 150
471 268 133
472 309 386
473 131 250
474 170 346
475 294 377
476 228 276
477 176 151
478 248 363
479 254 220
480 134 155
481 373 314
482 312 388
483 141 130
484 381 239
485 246 396
486 105 182
487 113 306
488 358 201
489 267 149
490 299 371
491 180 286
492 275 277
493 255 262
494 370 400
495 149 117
496 349 143
497 365 281
498 309 300
499 262 155
500 250 322
501 353 307
502 290 313
503 186 101
504 395 342
505 155 189
506 140 239
507 282 395
508 146 365
509 355 361
510 194 129
511 258 284
512 397 240
513 341 144
514 220 198
515 132 155
516 151 272
517 167 252
518 188 322
519 306 384
520 248 189
521 350 130
522 196 351
523 388 172
524 146 205
525 369 276
526 182 199
527 139 141
528 148 395
529 173 137
530 308 390
531 321 105
532 259 125
533 135 353
534 291 328
535 372 328
536 213 252
537 181 388
538 357 298
539 224 308
540 165 144
541 151 129
542 304 149
543 392 155
544 219 130
545 221 158
546 191 161
547 151 139
548 299 112
549 262 110
550 389 108
551 150 217
552 302 121
553 187 124
554 304 362
555 257 222
556 368 382
557 387 111
558 109 204
559 223 382
560 385 277
561 190 201
562 226 213
563 333 137
564 168 372
565 305 228
566 249 139
567 222 320
568 139 152
569 394 196
570 310 210
571 361 187
572 316 250
573 390 225
574 165 240
575 305 303
576 247 208
577 237 389
578 222 184
579 121 392
580 335 318
581 304 143
582 396 265
583 230 170
584 370 250
585 322 100
586 186 230
587 307 398
588 128 238
589 315 236
590 109 195
591 164 253
592 309 216
593 344 177
594 378 109
595 320 270
596 348 328
597 377 340
598 368 293
599 310 290
600 364 346
601 382 298
602 128 348
603 400 131
604 384 193
605 352 184
606 400 189
607 358 217
608 301 295
609 283 326
610 374 143
611 209 190
612 129 152
613 168 116
614 304 103
615 309 242
616 332 254
617 256 232
618 272 391
619 262 184
620 217 267
621 183 333
622 274 210
623 197 369
624 280 312
625 100 392
626 294 324
627 398 266
628 129 311
629 117 211
630 387 291
631 340 275
632 355 293
633 257 273
634 140 278
635 273 229
636 117 101
637 331 183
638 138 223
639 342 302
640 230 244
641 334 336
642 391 204
643 299 118
644 197 329
645 157 376
646 141 155
647 195 185
648 392 163
649 270 253
650 301 354
651 185 162
652 299 136
653 200 274
654 187 339
655 113 160
656 207 232
657 123 300
658 227 206
659 123 152
660 251 382
661 381 362
662 273 131
663 382 260
664 395 208
665 218 121
666 161 331
667 306 271
668 338 366
669 289 258
670 292 369
671 318 271
672 187 287
673 283 201
674 352 141
675 123 170
676 215 358
677 186 135
678 126 243
679 224 220
680 247 345
681 226 383
682 225 260
683 383 301
684 353 208
685 114 338
686 180 340
687 216 205
688 163 397
689 293 119
690 269 258
691 112 232
692 140 121
693 162 111
694 248 305
695 118 217
696 366 352
697 108 172
698 204 165
699 163 165
700 251 170
701 263 386
702 399 171
703 376 105
704 133 368
705 387 246
706 337 390
707 305 137
708 289 141
709 279 267
710 125 364
711 118 132
712 117 120
713 365 152
714 373 283
715 195 158
716 119 244
717 387 101
718 329 232
719 122 379
720 314 389
721 214 293
722 352 202
723 388 239
724 122 175
725 387 286
726 214 163
727 389 268
728 296 235
729 119 100
730 231 177
731 109 155
732 330 316
733 258 224
734 303 241
735 372 125
736 224 108
737 148 357
738 124 295
739 113 121
740 393 291
741 315 107
742 103 220
743 268 186
744 342 123
745 398 272
746 372 157
747 279 233
748 219 361
749 291 133
750 365 361
751 297 259
752 160 122
753 104 399
754 278 268
755 266 150
756 154 366
757 263 273
758 333 122
759 235 166
760 274 147
761 339 367
762 348 148
763 400 272
764 301 261
765 117 216
766 176 146
767 326 249
768 367 346
769 303 132
770 352 338
771 314 188
772 122 336
773 336 394
774 342 339
775 331 229
776 271 308
777 229 281
778 245 202
779 352 288
780 233 218
781 320 343
782 155 194
783 206 233
784 133 303
785 307 312
786 311 116
787 394 286
788 167 346
789 284 214
790 145 302
791 350 311
792 122 122
793 297 265
794 222 178
795 364 167
796 289 343
797 399 198
798 320 182
799 320 316
800 297 279
801 378 323
802 327 213
803 211 308
804 353 297
805 233 131
806 180 389
807 349 302
808 229 188
809 239 218
810 311 208
811 275 115
812 211 397
813 167 208
814 252 191
815 112 364
816 351 159
817 159 199
818 367 340
819 147 368
820 320 139
821 372 242
822 332 270
823 355 360
824 240 227
825 166 166
826 129 145
827 226 137
828 378 155
829 374 164
830 286 296
831 152 341
832 315 300
833 142 143
834 189 177
835 215 256
836 206 143
837 119 370
838 310 107
839 287 346
840 318 363
841 269 208
842 309 236
843 106 274
844 296 130
845 277 286
846 379 104
847 212 398
848 139 388
849 269 379
850 343 132
851 367 249
852 112 370
853 361 273
854 172 309
855 387 196
856 236 201
857 218 202
858 220 208
859 301 319
860 315 248
861 335 104
862 380 215
863 331 281
864 122 271
865 392 221
866 175 338
867 318 229
868 157 161
869 311 102
870 235 359
871 330 263
872 120 358
873 332 134
874 395 243
875 309 375
876 198 227
877 386 198
878 296 175
879 172 309
880 288 117
881 298 324
882 130 258
883 255 388
884 172 307
885 389 253
886 221 274
887 185 245
888 398 136
889 158 309
890 386 224
891 224 368
892 287 102
893 221 289
894 182 132
895 397 349
896 124 155
897 222 145
898 243 119
899 197 255
900 277 135
901 394 158
902 109 315
903 202 135
904 199 263
905 143 303
906 107 314
907 267 143
908 370 242
909 130 394
910 236 102
911 362 235
912 225 283
913 105 343
914 313 379
915 276 153
916 326 143
917 203 297
918 220 373
919 278 293
920 373 342
921 315 283
922 286 361
923 212 232
924 226 162
925 264 367
926 148 175
927 320 180
928 334 287
929 320 107
930 100 372
931 354 304
932 191 345
933 375 226
934 288 240
935 126 226
936 202 140
937 120 276
938 139 368
939 177 236
940 375 118
941 298 382
942 353 197
943 122 234
944 386 383
945 116 131
946 279 232
947 338 166
948 286 109
949 143 122
950 181 243
951 360 197
952 293 350
953 370 314
954 285 280
955 368 142
956 151 270
957 302 321
958 231 154
959 325 269
960 234 291
961 231 225
962 237 378
963 259 239
964 240 333
965 186 258
966 351 368
967 211 253
968 185 272
969 110 378
970 227 145
971 331 288
972 208 189
973 155 386
974 195 235
975 122 132
976 272 315
977 256 141
978 223 388
979 398 141
980 115 188
981 374 222
982 191 262
983 140 280
984 288 394
985 229 374
986 252 151
987 282 330
988 339 328
989 375 148
990 352 127
991 226 171
992 151 153
993 219 129
994 196 397
995 295 142
996 111 327
997 369 107
998 324 244
999 271 231
1000 276 137
