2
1000 1000 
1 275 250
2 220 254
3 239 129
4 119 337
5 315 193
6 310 283
7 373 221
8 332 253
9 227 397
10 273 199
11 392 101
12 202 316
13 294 216
14 344 143
15 352 317
16 204 360
17 385 122
18 274 179
19 171 309
20 118 273
21 199 164
22 284 318
23 284 294
24 387 377
25 244 312
26 159 290
27 194 239
28 177 272
29 185 188
30 286 134
31 175 297
32 270 171
33 217 368
34 123 170
35 244 297
36 166 270
37 325 204
38 186 191
39 245 381
40 362 247
41 112 116
42 147 177
43 384 244
44 326 124
45 206 306
46 179 327
47 317 326
48 300 306
49 184 355
50 349 346
51 199 104
52 311 387
53 178 116
54 375 162
55 239 278
56 131 310
57 301 191
58 365 302
59 349 201
60 283 389
61 174 297
62 246 225
63 267 335
64 187 222
65 127 352
66 336 350
67 389 174
68 139 178
69 134 335
70 161 302
71 146 132
72 262 391
73 243 340
74 364 101
75 373 301
76 333 354
77 149 245
78 282 269
79 224 357
80 239 152
81 195 356
82 367 121
83 232 285
84 326 332
85 256 253
86 389 159
87 120 284
88 386 225
89 394 136
90 116 273
91 341 208
92 128 333
93 394 223
94 163 186
95 255 220
96 124 235
97 107 321
98 106 210
99 262 289
100 320 140
