2
40 40 
1 6 27
2 22 11
3 18 32
4 11 33
5 33 35
6 22 2
7 11 16
8 26 23
9 25 11
10 20 23
11 26 34
12 20 15
13 25 19
14 10 29
15 32 1
16 12 13
17 27 30
18 25 34
19 18 8
20 6 14
21 28 3
22 19 10
23 23 16
24 4 35
25 21 6
26 18 9
27 22 28
28 22 10
29 35 18
30 23 31
31 5 18
32 25 3
33 29 4
34 4 24
35 10 10
36 19 31
37 22 35
38 8 6
39 2 10
40 11 34
41 17 10
42 26 20
43 31 29
44 1 3
45 14 7
46 24 2
47 18 30
48 26 34
49 23 22
50 8 27
51 26 9
52 17 15
53 12 7
54 4 2
55 17 7
56 11 25
57 30 24
58 20 11
59 4 6
60 31 22
61 24 25
62 2 25
63 5 31
64 35 2
65 12 14
66 17 20
67 8 21
68 8 1
69 10 1
70 28 30
71 35 4
72 7 34
73 11 15
74 20 9
75 7 33
76 1 25
77 33 31
78 1 5
79 29 1
80 11 9
81 35 13
82 31 34
83 1 18
84 26 28
85 33 22
86 22 6
87 34 24
88 17 28
89 25 33
90 32 26
91 22 24
92 29 34
93 1 30
94 25 34
95 12 9
96 19 13
97 21 25
98 22 10
99 25 32
100 27 15
101 7 17
102 30 14
103 12 33
104 24 14
105 18 10
106 3 3
107 20 12
108 7 26
109 30 12
110 19 7
111 16 24
112 35 30
113 18 26
114 25 28
115 33 6
116 34 8
117 15 23
118 26 17
119 29 18
120 10 26
121 14 15
122 18 34
123 27 7
124 23 18
125 34 3
126 1 27
127 11 11
128 28 11
129 17 14
130 33 6
131 11 24
132 33 22
133 26 17
134 20 25
135 4 12
136 1 6
137 34 31
138 25 18
139 26 7
140 25 19
141 30 19
142 8 13
143 25 6
144 17 21
145 11 31
146 25 17
147 9 12
148 16 7
149 23 17
150 28 32
151 12 26
152 15 28
153 15 29
154 1 7
155 20 24
156 1 6
157 19 32
158 2 8
159 10 34
160 11 33
161 6 31
162 23 7
163 29 30
164 17 7
165 14 26
166 21 25
167 5 10
168 1 12
169 7 34
170 30 17
171 6 30
172 22 22
173 29 15
174 2 35
175 14 29
176 21 31
177 15 18
178 11 3
179 2 25
180 10 4
181 16 30
182 34 19
183 6 9
184 4 26
185 28 32
186 21 27
187 27 7
188 26 30
189 8 29
190 17 13
191 14 2
192 35 30
193 15 28
194 33 35
195 12 22
196 12 6
197 4 4
198 3 2
199 14 4
200 9 23
