2
1000 1000 
1 183 59
2 88 199
3 124 173
4 195 90
5 58 123
6 197 83
7 147 158
8 118 90
9 126 111
10 161 136
11 65 198
12 134 90
13 147 79
14 84 126
15 181 173
16 122 57
17 182 167
18 145 177
19 63 51
20 57 137
21 112 132
22 80 178
23 195 160
24 68 161
25 110 151
26 114 136
27 159 162
28 63 176
29 199 95
30 119 103
31 154 97
32 87 130
33 115 139
34 94 174
35 150 118
36 98 64
37 81 197
38 54 125
39 94 156
40 123 182
41 148 149
42 93 166
43 169 150
44 161 97
45 172 184
46 137 169
47 81 78
48 69 190
49 174 141
50 164 75
51 65 162
52 88 169
53 147 154
54 124 52
55 116 104
56 154 121
57 121 96
58 167 135
59 140 74
60 52 91
61 121 156
62 134 106
63 136 109
64 148 73
65 120 135
66 66 161
67 83 188
68 169 60
69 50 166
70 135 100
71 118 83
72 79 160
73 89 133
74 156 117
75 52 163
76 189 174
77 165 83
78 91 136
79 151 144
80 111 147
81 103 169
82 54 50
83 128 88
84 191 109
85 185 139
86 62 99
87 127 130
88 123 99
89 115 155
90 146 178
91 90 175
92 151 81
93 129 129
94 59 173
95 195 54
96 72 176
97 199 132
98 132 127
99 151 134
100 180 114
101 158 137
102 166 77
103 156 166
104 64 95
105 114 123
106 172 160
107 195 66
108 186 71
109 112 87
110 77 83
111 120 109
112 70 158
113 183 54
114 72 139
115 126 61
116 169 191
117 139 179
118 181 180
119 182 87
120 178 188
121 91 181
122 71 131
123 119 74
124 165 103
125 145 152
126 113 119
127 152 131
128 135 182
129 153 109
130 90 172
131 172 110
132 167 76
133 135 140
134 51 155
135 189 160
136 192 123
137 159 149
138 121 166
139 61 156
140 54 143
141 172 135
142 174 100
143 184 186
144 130 94
145 86 52
146 71 84
147 150 179
148 191 146
149 151 96
150 135 84
151 89 60
152 141 122
153 96 50
154 55 137
155 165 77
156 77 200
157 184 190
158 112 57
159 164 114
160 99 114
161 183 60
162 145 172
163 119 137
164 139 144
165 116 151
166 149 154
167 132 132
168 159 168
169 128 142
170 188 111
171 76 50
172 111 65
173 152 128
174 80 99
175 146 146
176 189 82
177 193 103
178 177 137
179 103 168
180 57 62
181 175 58
182 142 199
183 63 175
184 125 66
185 141 62
186 155 113
187 130 101
188 159 133
189 153 146
190 178 133
191 193 73
192 180 73
193 159 65
194 118 76
195 188 61
196 145 181
197 99 81
198 70 58
199 154 154
200 83 77
201 120 166
202 154 144
203 190 159
204 198 129
205 117 117
206 96 150
207 110 54
208 64 132
209 133 119
210 66 69
211 72 191
212 154 95
213 109 109
214 114 135
215 78 194
216 164 101
217 182 166
218 55 100
219 71 88
220 178 86
221 117 77
222 165 193
223 142 121
224 190 196
225 52 77
226 200 199
227 110 81
228 132 96
229 145 105
230 138 126
231 170 62
232 52 124
233 181 53
234 139 67
235 119 119
236 111 186
237 51 166
238 171 98
239 156 158
240 90 132
241 138 171
242 115 168
243 88 181
244 74 157
245 89 119
246 59 150
247 176 178
248 121 137
249 89 149
250 149 54
251 91 192
252 182 51
253 169 94
254 129 165
255 115 153
256 160 66
257 188 94
258 117 106
259 198 77
260 60 171
261 89 158
262 167 179
263 52 60
264 56 153
265 121 191
266 161 79
267 145 165
268 119 104
269 116 141
270 145 103
271 187 137
272 128 128
273 94 90
274 186 69
275 184 161
276 93 84
277 132 199
278 88 191
279 120 104
280 88 113
281 74 164
282 146 92
283 183 134
284 55 128
285 94 62
286 129 133
287 89 153
288 100 133
289 189 136
290 127 185
291 106 110
292 114 83
293 135 81
294 190 122
295 117 119
296 140 195
297 59 123
298 129 129
299 199 155
300 183 172
301 124 121
302 56 91
303 97 87
304 179 194
305 158 165
306 58 160
307 110 165
308 83 78
309 184 133
310 83 57
311 72 91
312 173 163
313 192 113
314 187 106
315 141 136
316 92 109
317 81 142
318 68 190
319 193 149
320 51 155
321 179 68
322 119 104
323 90 165
324 171 199
325 175 127
326 83 141
327 110 122
328 89 181
329 173 179
330 58 121
331 133 94
332 94 134
333 78 97
334 153 192
335 171 182
336 92 182
337 53 122
338 122 55
339 183 180
340 183 130
341 177 161
342 135 92
343 111 194
344 129 172
345 83 178
346 133 55
347 182 70
348 101 151
349 123 58
350 80 62
351 160 111
352 65 142
353 148 129
354 128 50
355 96 105
356 122 76
357 176 73
358 104 99
359 162 122
360 83 140
361 154 80
362 79 101
363 176 199
364 131 106
365 200 176
366 109 81
367 159 71
368 85 169
369 154 134
370 171 191
371 184 105
372 189 63
373 88 60
374 179 105
375 57 129
376 67 70
377 134 122
378 139 106
379 96 90
380 171 190
381 159 166
382 167 169
383 90 176
384 113 100
385 85 76
386 62 150
387 192 106
388 58 193
389 92 67
390 128 142
391 58 107
392 92 52
393 68 121
394 192 150
395 62 195
396 117 75
397 199 117
398 158 142
399 129 189
400 93 56
