2
100 100 
1 18 24
2 41 49
3 26 28
4 20 11
5 14 22
6 27 14
7 28 28
8 12 17
9 47 49
10 3 35
11 22 49
12 10 17
13 3 44
14 19 41
15 6 46
16 17 12
17 27 37
18 3 6
19 4 40
20 37 14
21 44 29
22 13 37
23 34 20
24 43 20
25 37 35
26 6 23
27 20 24
28 12 46
29 24 36
30 3 27
31 20 46
32 26 5
33 49 47
34 2 32
35 43 4
36 21 44
37 47 42
38 35 34
39 4 26
40 16 36
41 48 20
42 31 26
43 5 44
44 34 1
45 12 19
46 31 17
47 36 23
48 46 40
49 50 30
50 25 3
51 9 14
52 2 39
53 1 41
54 10 5
55 26 7
56 39 43
57 50 45
58 43 1
59 33 36
60 11 18
61 24 45
62 16 13
63 50 11
64 43 46
65 45 19
66 7 42
67 49 7
68 6 16
69 39 32
70 50 10
71 14 2
72 2 49
73 20 5
74 14 15
75 42 33
76 32 42
77 15 25
78 15 26
79 25 13
80 28 48
81 31 14
82 13 19
83 39 2
84 13 1
85 34 38
86 15 13
87 13 1
88 30 26
89 35 29
90 11 43
91 22 22
92 15 35
93 19 31
94 43 5
95 46 28
96 31 15
97 45 23
98 46 16
99 22 26
100 8 23
