2
10 10 
1 8 3
2 4 9
3 7 5
4 2 2
5 2 6
6 9 4
7 2 7
8 8 8
9 7 3
10 3 9
11 10 9
12 9 10
13 5 6
14 1 2
15 8 2
16 9 1
17 5 8
18 3 8
19 10 9
20 2 7
21 2 6
22 1 8
23 8 8
24 3 5
25 8 2
26 3 7
27 5 9
28 8 6
29 8 3
30 5 2
31 2 9
32 3 6
33 2 1
34 1 5
35 9 8
36 6 6
37 1 2
38 10 9
39 7 4
40 9 10
41 7 7
42 6 8
43 8 10
44 1 1
45 8 8
46 4 3
47 8 2
48 2 5
49 1 1
50 10 1
51 4 9
52 2 10
53 4 4
54 1 6
55 7 7
56 1 4
57 4 1
58 1 2
59 9 6
60 10 6
61 10 10
62 5 10
63 5 2
64 6 1
65 7 1
66 6 2
67 6 5
68 2 4
69 2 6
70 10 5
71 1 6
72 7 7
73 8 1
74 4 3
75 7 5
76 1 4
77 3 8
78 10 6
79 9 5
80 2 7
81 2 4
82 8 10
83 1 5
84 5 3
85 9 8
86 8 10
87 1 7
88 2 4
89 1 4
90 3 10
91 9 8
92 2 8
93 3 10
94 2 10
95 10 4
96 7 9
97 5 5
98 4 10
99 9 8
100 6 7
101 4 1
102 4 4
103 9 6
104 9 5
105 1 7
106 4 7
107 1 3
108 2 3
109 9 4
110 2 1
111 9 10
112 5 1
113 1 7
114 9 4
115 4 2
116 10 2
117 3 10
118 10 1
119 4 8
120 1 6
121 1 2
122 10 1
123 2 8
124 9 5
125 6 6
126 8 1
127 3 4
128 2 4
129 8 5
130 7 4
131 9 10
132 5 4
133 7 10
134 4 3
135 2 5
136 6 4
137 10 10
138 9 6
139 4 2
140 7 7
141 2 7
142 9 7
143 10 6
144 10 6
145 6 1
146 4 8
147 8 2
148 3 8
149 10 10
150 8 10
151 6 4
152 4 9
153 3 3
154 8 1
155 3 6
156 3 2
157 8 6
158 8 8
159 5 3
160 8 8
161 10 8
162 7 6
163 3 1
164 7 2
165 2 1
166 9 2
167 6 9
168 1 9
169 9 9
170 9 8
171 1 4
172 5 3
173 2 7
174 3 10
175 3 6
176 9 10
177 10 2
178 10 5
179 9 4
180 10 8
181 9 7
182 8 5
183 8 8
184 4 9
185 7 1
186 5 9
187 3 8
188 8 4
189 5 1
190 7 10
191 2 6
192 9 2
193 8 8
194 2 5
195 10 7
196 6 5
197 7 7
198 9 1
199 2 4
200 5 8
201 8 1
202 4 8
203 4 9
204 5 5
205 10 1
206 1 10
207 8 9
208 8 1
209 6 4
210 3 5
211 8 9
212 3 3
213 5 8
214 7 10
215 1 8
216 2 10
217 5 9
218 6 4
219 2 9
220 10 8
221 3 7
222 9 10
223 1 8
224 7 1
225 5 4
226 5 3
227 4 7
228 8 7
229 3 10
230 5 1
231 7 3
232 8 3
233 6 1
234 10 2
235 2 5
236 1 4
237 2 7
238 9 8
239 9 4
240 9 10
241 9 9
242 6 9
243 9 2
244 3 9
245 3 8
246 4 4
247 1 8
248 9 7
249 4 9
250 7 9
251 2 7
252 4 8
253 7 10
254 2 1
255 3 7
256 5 10
257 1 8
258 7 5
259 8 2
260 6 2
261 2 4
262 5 8
263 9 4
264 5 2
265 4 6
266 2 6
267 6 10
268 2 3
269 2 2
270 8 7
271 3 2
272 2 4
273 5 6
274 2 1
275 10 5
276 2 8
277 1 6
278 3 7
279 10 2
280 2 2
281 6 9
282 4 4
283 7 4
284 1 1
285 6 9
286 6 9
287 7 1
288 4 3
289 10 4
290 9 1
291 4 10
292 10 2
293 4 3
294 2 9
295 7 8
296 8 5
297 7 5
298 5 7
299 5 10
300 2 1
301 2 4
302 2 4
303 3 4
304 6 10
305 10 3
306 6 1
307 3 4
308 1 10
309 1 5
310 7 5
311 7 10
312 10 5
313 2 2
314 10 1
315 3 10
316 3 4
317 9 4
318 2 5
319 4 3
320 6 10
321 5 6
322 5 2
323 10 10
324 3 3
325 5 2
326 9 5
327 4 1
328 3 3
329 3 3
330 7 9
331 10 5
332 1 4
333 1 7
334 2 6
335 10 6
336 8 1
337 6 5
338 6 1
339 6 9
340 4 1
341 7 6
342 1 9
343 9 3
344 7 2
345 2 8
346 4 7
347 4 3
348 2 4
349 1 8
350 6 2
351 1 2
352 9 3
353 7 9
354 5 3
355 2 5
356 1 9
357 9 1
358 7 7
359 2 5
360 6 6
361 2 5
362 1 9
363 3 8
364 5 3
365 2 8
366 10 3
367 10 4
368 8 6
369 7 10
370 8 7
371 4 6
372 7 1
373 3 5
374 7 2
375 9 2
376 1 4
377 9 6
378 5 3
379 8 4
380 3 4
381 3 10
382 5 9
383 8 1
384 7 1
385 2 1
386 4 1
387 9 8
388 5 6
389 9 10
390 5 2
391 3 6
392 9 6
393 6 9
394 1 4
395 8 7
396 10 1
397 9 4
398 9 5
399 3 3
400 6 2
401 10 5
402 7 2
403 10 1
404 8 1
405 4 3
406 7 5
407 5 10
408 2 9
409 9 7
410 5 8
411 4 8
412 3 3
413 9 2
414 2 7
415 8 8
416 10 4
417 9 5
418 8 2
419 1 9
420 5 5
421 3 1
422 5 1
423 4 2
424 1 3
425 9 4
426 10 8
427 1 3
428 4 5
429 5 4
430 5 6
431 4 2
432 4 9
433 1 10
434 5 2
435 8 4
436 10 6
437 6 2
438 3 2
439 4 2
440 7 5
441 8 8
442 5 5
443 4 5
444 8 9
445 7 7
446 10 8
447 8 9
448 7 6
449 10 7
450 3 8
451 10 3
452 6 8
453 9 9
454 2 5
455 2 2
456 4 1
457 4 1
458 7 2
459 9 6
460 4 9
461 8 6
462 1 1
463 8 3
464 2 5
465 6 1
466 6 7
467 2 6
468 7 1
469 2 6
470 6 8
471 4 8
472 4 1
473 7 10
474 3 5
475 1 1
476 9 2
477 1 6
478 6 6
479 8 7
480 3 1
481 4 4
482 7 6
483 4 9
484 2 8
485 1 5
486 3 5
487 4 7
488 1 3
489 6 8
490 9 2
491 7 9
492 7 3
493 6 10
494 1 1
495 10 1
496 8 1
497 4 4
498 1 7
499 7 8
500 8 8
501 1 7
502 1 9
503 10 4
504 3 5
505 6 2
506 8 7
507 9 8
508 6 3
509 3 1
510 4 10
511 2 4
512 3 9
513 1 2
514 5 9
515 7 8
516 1 5
517 9 2
518 1 8
519 7 6
520 1 1
521 8 1
522 7 7
523 6 5
524 5 2
525 9 7
526 8 8
527 9 9
528 5 6
529 6 5
530 4 2
531 9 3
532 2 7
533 8 7
534 1 2
535 10 5
536 8 8
537 10 2
538 10 7
539 1 8
540 5 10
541 7 10
542 8 1
543 3 8
544 8 2
545 4 2
546 8 10
547 8 2
548 6 2
549 8 3
550 6 8
551 4 4
552 4 6
553 1 4
554 2 8
555 4 8
556 9 7
557 5 2
558 3 7
559 8 7
560 8 1
561 8 4
562 10 1
563 6 5
564 1 1
565 9 1
566 9 5
567 6 5
568 3 5
569 4 7
570 4 3
571 7 6
572 10 6
573 2 5
574 4 1
575 10 2
576 9 6
577 10 10
578 9 4
579 10 8
580 7 8
581 8 2
582 4 10
583 10 1
584 5 7
585 6 3
586 7 6
587 5 9
588 8 4
589 10 1
590 1 1
591 8 3
592 6 10
593 3 4
594 7 5
595 5 9
596 9 10
597 1 1
598 6 5
599 9 5
600 7 1
601 10 9
602 10 6
603 10 3
604 10 4
605 8 7
606 5 8
607 2 5
608 5 4
609 1 8
610 8 8
611 9 5
612 4 8
613 1 10
614 1 9
615 1 7
616 10 1
617 1 10
618 10 2
619 3 6
620 7 5
621 4 6
622 8 7
623 2 7
624 8 2
625 2 5
626 3 10
627 2 8
628 1 6
629 2 1
630 9 5
631 8 8
632 8 4
633 10 2
634 8 3
635 6 5
636 3 8
637 2 8
638 7 7
639 7 5
640 3 1
641 4 3
642 5 3
643 3 8
644 7 4
645 7 2
646 7 8
647 7 1
648 9 10
649 7 1
650 7 3
651 5 5
652 5 1
653 8 1
654 2 9
655 3 8
656 6 5
657 2 9
658 4 7
659 6 2
660 2 2
661 3 6
662 7 1
663 7 9
664 3 9
665 6 4
666 2 2
667 7 3
668 6 7
669 6 5
670 9 4
671 3 7
672 7 7
673 4 6
674 10 7
675 8 6
676 3 9
677 4 3
678 3 2
679 2 8
680 7 5
681 4 3
682 3 2
683 9 10
684 8 1
685 1 4
686 3 4
687 2 5
688 8 1
689 2 10
690 9 7
691 4 9
692 2 9
693 9 7
694 1 9
695 4 7
696 5 3
697 9 8
698 1 5
699 4 10
700 8 4
701 1 3
702 10 3
703 1 7
704 2 9
705 8 6
706 4 1
707 2 8
708 4 6
709 3 4
710 7 8
711 5 4
712 7 6
713 6 5
714 2 6
715 4 3
716 2 10
717 5 5
718 7 5
719 2 5
720 2 1
721 3 2
722 4 4
723 8 3
724 10 6
725 6 6
726 7 7
727 3 5
728 8 8
729 8 7
730 9 1
731 7 8
732 8 2
733 2 2
734 10 7
735 7 10
736 6 7
737 1 5
738 1 4
739 4 10
