2
100 100 
1 39 22
2 22 36
3 2 16
4 40 32
5 41 38
6 12 47
7 12 46
8 44 29
9 9 20
10 18 25
11 14 13
12 34 43
13 14 6
14 21 8
15 35 44
16 6 14
17 29 20
18 30 25
19 21 24
20 18 48
21 24 42
22 9 25
23 44 4
24 37 6
25 45 6
26 46 8
27 8 47
28 14 45
29 6 15
30 37 50
31 29 32
32 14 49
33 43 33
34 25 6
35 10 39
36 42 20
37 4 34
38 35 4
39 3 16
40 35 38
41 2 47
42 34 14
43 24 11
44 39 13
45 19 24
46 48 45
47 32 28
48 43 10
49 21 34
50 33 41
51 37 25
52 46 36
53 43 29
54 33 34
55 46 6
56 41 42
57 9 36
58 31 10
59 1 29
60 4 6
61 48 23
62 21 26
63 25 18
64 23 13
65 22 30
66 19 18
67 41 37
68 28 32
69 18 14
70 18 8
71 5 13
72 6 1
73 39 36
74 34 34
75 35 14
76 33 3
77 48 49
78 38 4
79 16 10
80 14 7
81 5 4
82 14 40
83 42 34
84 34 6
85 42 41
86 25 24
87 42 50
88 11 6
89 48 19
90 8 47
91 47 2
92 45 30
93 48 1
94 46 31
95 35 18
96 31 48
97 37 8
98 36 21
99 12 31
100 43 10
101 30 14
102 2 2
103 40 6
104 45 47
105 46 28
106 22 37
107 40 17
108 11 8
109 36 13
110 7 10
111 35 30
112 35 41
113 16 34
114 21 44
115 21 30
116 40 47
117 13 28
118 35 1
119 39 14
120 14 44
121 13 1
122 24 21
123 8 5
124 48 24
125 23 32
126 44 38
127 36 27
128 14 8
129 37 16
130 5 2
131 30 30
132 30 32
133 47 20
134 36 21
135 6 15
136 29 40
137 18 47
138 24 15
139 17 28
140 36 15
141 47 37
142 19 28
143 1 25
144 7 50
145 48 29
146 34 31
147 12 32
148 4 20
149 48 19
150 40 20
151 8 11
152 49 45
153 8 50
154 39 29
155 2 21
156 23 18
157 26 3
158 30 17
159 27 6
160 35 26
161 2 39
162 3 9
163 43 41
164 22 15
165 22 40
166 18 44
167 24 5
168 28 49
169 48 43
170 34 43
171 21 32
172 38 48
173 10 5
174 29 17
175 29 29
176 37 35
177 23 6
178 45 35
179 19 31
180 44 13
181 49 17
182 33 46
183 13 26
184 13 29
185 17 41
186 16 15
187 4 5
188 38 48
189 29 9
190 3 14
191 43 16
192 27 19
193 36 5
194 16 7
195 15 2
196 31 15
197 48 27
198 4 9
199 22 17
200 11 50
201 50 43
202 48 25
203 28 44
204 37 17
205 34 8
206 47 41
207 3 13
208 32 26
209 6 41
210 25 9
211 38 38
212 36 25
213 23 22
214 3 49
215 13 9
216 14 22
217 30 50
218 17 30
219 31 31
220 26 48
221 43 28
222 45 47
223 5 14
224 24 17
225 9 6
226 44 44
227 44 47
228 17 9
229 22 2
230 43 35
231 30 29
232 43 26
233 6 2
234 15 24
235 24 4
236 35 14
237 21 26
238 41 25
239 18 12
240 1 40
241 39 44
242 44 44
243 12 8
244 9 4
245 14 42
246 10 11
247 1 10
248 43 13
249 30 9
250 22 10
251 27 20
252 19 33
253 8 12
254 14 26
255 21 41
256 34 24
257 36 22
258 47 19
259 11 5
260 10 25
261 12 30
262 27 1
263 6 38
264 15 8
265 8 24
266 5 13
267 13 45
268 33 9
269 2 23
270 13 39
271 16 2
272 28 38
273 36 7
274 32 4
275 2 27
276 26 34
277 23 39
278 27 43
279 38 25
280 39 44
281 14 43
282 7 10
283 46 11
284 27 1
285 45 17
286 7 16
287 44 27
288 29 40
289 30 25
290 6 27
291 9 12
292 23 16
293 17 11
294 37 34
295 37 36
296 46 48
297 23 50
298 33 13
299 23 36
300 37 19
301 19 47
302 37 50
303 17 4
304 9 34
305 42 23
306 19 20
307 19 16
308 33 39
309 7 24
310 35 1
311 10 36
312 47 3
313 38 24
314 11 17
315 25 18
316 34 24
317 38 20
318 27 1
319 2 30
320 38 38
321 28 48
322 22 3
323 23 29
324 24 47
325 14 4
326 2 5
327 29 23
328 43 1
329 47 19
330 47 15
331 36 48
332 17 9
333 18 11
334 8 46
335 13 39
336 40 30
337 24 24
338 17 28
339 43 25
340 19 29
341 12 10
342 34 32
343 29 3
344 42 9
345 28 48
346 18 2
347 32 48
348 12 27
349 35 38
350 30 8
351 2 17
352 22 31
353 12 16
354 20 18
355 31 17
356 22 50
357 18 48
358 12 42
359 31 34
360 21 21
361 24 13
362 7 3
363 8 35
364 23 40
365 20 33
366 30 36
367 33 7
368 5 10
369 4 6
370 27 49
371 45 34
372 18 44
373 41 44
374 37 37
375 37 49
376 21 2
377 27 2
378 7 3
379 41 39
380 50 43
381 26 24
382 45 9
383 44 35
384 20 18
385 7 19
386 25 25
387 49 9
388 11 8
389 2 16
390 43 21
