2
1000 1000 
1 98 37
2 100 73
3 47 50
4 82 75
5 72 72
6 67 37
7 60 42
8 93 54
9 100 98
10 37 71
11 77 100
12 91 54
13 93 35
14 59 97
15 64 45
16 83 47
17 72 85
18 32 55
19 44 55
20 70 26
21 97 72
22 39 94
23 99 66
24 66 88
25 90 73
26 76 73
27 89 45
28 31 26
29 84 62
30 56 78
31 34 95
32 70 30
33 77 64
34 83 88
35 45 67
36 81 38
37 67 30
38 55 66
39 32 97
40 66 47
41 45 62
42 58 78
43 63 35
44 49 53
45 78 70
46 27 84
47 55 80
48 79 81
49 95 96
50 72 98
51 79 75
52 84 93
53 55 84
54 44 82
55 60 76
56 99 88
57 51 72
58 73 59
59 74 54
60 34 53
61 81 71
62 46 42
63 76 86
64 88 94
65 68 35
66 96 81
67 31 32
68 71 50
69 89 91
70 94 29
71 95 36
72 100 78
73 84 95
74 47 94
75 72 47
76 61 46
77 69 45
78 85 38
79 60 34
80 49 57
81 37 37
82 96 85
83 57 26
84 69 71
85 81 84
86 73 52
87 76 43
88 58 63
89 97 99
90 69 92
91 71 36
92 90 65
93 86 86
94 59 53
95 98 31
96 90 32
97 69 37
98 66 86
99 40 43
100 66 95
101 77 94
102 32 99
103 82 66
104 93 89
105 67 77
106 41 48
107 86 91
108 72 69
109 61 100
110 87 48
111 73 46
112 91 29
113 32 57
114 68 70
115 98 40
116 68 94
117 37 94
118 50 66
119 62 91
120 88 50
121 73 37
122 74 52
123 100 71
124 92 94
125 58 57
126 65 80
127 45 64
128 30 83
129 98 43
130 58 53
131 80 100
132 69 36
133 74 54
134 95 96
135 75 82
136 99 37
137 73 67
138 84 81
139 31 94
140 74 66
141 91 59
142 85 99
143 35 87
144 66 62
145 27 63
146 87 56
147 31 82
148 100 61
149 82 93
150 75 28
151 55 79
152 56 99
153 70 84
154 89 37
155 45 78
156 34 51
157 49 58
158 90 99
159 26 61
160 59 25
161 99 61
162 91 35
163 99 38
164 39 68
165 58 43
166 77 56
167 98 48
168 97 59
169 85 86
170 26 90
171 97 66
172 51 89
173 73 68
174 74 96
175 34 47
176 27 38
177 26 62
178 99 26
179 45 84
180 96 64
181 25 100
182 76 44
183 72 73
184 95 82
185 25 60
186 60 97
187 81 88
188 98 97
189 25 79
190 49 63
191 37 75
192 57 44
193 82 89
194 65 97
195 81 75
196 47 27
197 56 57
198 67 85
199 91 30
200 30 25
201 31 93
202 34 56
203 35 94
204 99 45
205 26 35
206 72 65
207 94 29
208 73 49
209 71 89
210 73 41
211 38 42
212 74 74
213 80 41
214 85 28
215 65 31
216 91 84
217 91 83
218 81 40
219 61 26
220 91 65
221 63 75
222 81 38
223 97 52
224 83 48
225 25 36
226 79 31
227 98 36
228 72 28
229 64 38
230 84 89
231 58 50
232 79 98
233 49 67
234 65 78
235 27 78
236 46 49
237 94 76
238 78 26
239 96 83
240 61 60
241 26 69
242 89 84
243 97 78
244 71 61
245 81 25
246 83 98
247 41 90
248 50 92
249 54 65
250 46 68
251 75 92
252 32 86
253 34 83
254 42 60
255 94 79
256 55 94
257 67 56
258 94 61
259 94 68
260 66 75
261 67 100
262 56 87
263 27 42
264 41 27
265 62 74
266 78 57
267 75 97
268 36 64
269 42 88
270 64 26
271 73 43
272 43 79
273 45 77
274 62 62
275 97 47
276 40 82
277 35 84
278 80 62
279 45 80
280 26 66
281 96 45
282 92 40
283 37 82
284 49 46
285 38 87
286 81 98
287 77 89
288 37 96
289 30 86
290 44 91
291 95 90
292 32 55
293 64 79
294 72 55
295 45 64
296 84 34
297 73 51
298 95 36
299 99 50
300 39 89
301 96 25
302 89 98
303 88 51
304 30 96
305 55 92
306 48 29
307 41 30
308 97 36
309 36 78
310 77 26
311 55 51
312 64 63
313 40 36
314 87 92
315 32 73
316 65 100
317 31 91
318 82 93
319 50 42
320 41 45
321 100 76
322 78 63
323 58 43
324 37 86
325 34 47
326 30 53
327 76 88
328 75 41
329 49 85
330 90 79
331 88 93
332 54 99
333 56 34
334 95 72
335 38 36
336 69 38
337 25 36
338 42 74
339 78 87
340 53 85
341 70 83
342 74 93
343 39 43
344 54 67
345 60 59
346 96 92
347 93 72
348 57 66
349 50 66
350 60 56
351 66 74
352 80 96
353 52 62
354 32 55
355 45 77
356 62 27
357 39 69
358 92 82
359 44 100
360 97 56
361 99 53
362 77 40
363 42 59
364 37 77
365 60 79
366 90 77
367 30 25
368 37 55
369 73 35
370 40 55
371 33 96
372 74 91
373 42 31
374 34 92
375 26 77
376 72 74
377 82 70
378 74 88
379 81 58
380 92 95
381 99 73
382 79 85
383 43 55
384 52 95
385 58 51
386 47 64
387 75 84
388 88 35
389 25 90
390 79 55
391 92 70
392 63 61
393 54 48
394 27 100
395 47 62
396 80 78
397 84 46
398 89 37
399 74 44
400 67 87
