2
1000 1000 
1 88 199
2 94 108
3 131 50
4 181 190
5 159 156
6 179 63
7 102 186
8 60 170
9 195 120
10 167 59
11 54 55
12 97 145
13 98 138
14 135 102
15 96 133
16 142 158
17 58 97
18 164 75
19 198 122
20 195 109
21 59 83
22 165 59
23 133 200
24 199 66
25 192 121
26 61 101
27 74 170
28 121 194
29 104 77
30 141 131
31 97 103
32 173 172
33 59 65
34 126 97
35 198 102
36 197 143
37 162 152
38 89 197
39 121 103
40 170 152
41 164 86
42 71 116
43 134 93
44 176 80
45 196 188
46 83 66
47 126 55
48 65 182
49 93 88
50 50 106
51 78 102
52 193 200
53 97 54
54 101 89
55 99 190
56 93 120
57 54 54
58 69 182
59 198 124
60 150 63
61 73 123
62 174 111
63 53 107
64 55 105
65 172 191
66 162 119
67 169 169
68 50 127
69 192 98
70 183 89
71 191 129
72 158 90
73 53 141
74 113 58
75 74 108
76 184 196
77 161 98
78 146 192
79 167 166
80 182 53
81 117 80
82 170 106
83 180 69
84 52 150
85 181 59
86 61 163
87 52 148
88 150 66
89 181 108
90 165 188
91 62 128
92 195 113
93 65 156
94 180 88
95 197 106
96 150 92
97 101 88
98 71 87
99 96 186
100 66 99
101 64 78
102 97 131
103 195 83
104 99 200
105 90 199
106 169 113
107 106 112
108 153 185
109 108 161
110 111 126
111 58 65
112 69 76
113 119 142
114 152 50
115 160 80
116 109 141
117 140 162
118 135 79
119 101 108
120 189 99
121 117 141
122 115 153
123 194 175
124 76 66
125 90 141
126 67 190
127 101 93
128 68 116
129 82 129
130 141 168
131 61 76
132 86 168
133 165 136
134 105 112
135 133 58
136 92 156
137 93 80
138 169 55
139 86 88
140 106 185
141 123 117
142 128 94
143 199 65
144 190 150
145 166 110
146 176 94
147 105 175
148 155 103
149 86 75
150 122 152
151 53 90
152 154 127
153 107 108
154 69 137
155 103 135
156 79 191
157 156 69
158 60 139
159 117 181
160 81 81
161 104 127
162 145 139
163 185 158
164 80 141
165 118 127
166 163 87
167 141 198
168 183 168
169 125 74
170 130 119
171 191 172
172 195 119
173 78 90
174 80 182
175 163 118
176 132 94
177 85 175
178 160 185
179 120 136
180 60 110
181 52 55
182 144 89
183 57 176
184 81 127
185 116 53
186 108 190
187 183 63
188 157 103
189 109 173
190 124 67
191 107 75
192 97 102
193 78 134
194 150 127
195 124 89
196 135 58
197 112 80
198 153 68
199 112 183
200 57 100
