2
1000 1000 
1 45 26
2 64 54
3 66 74
4 83 89
5 45 78
6 98 36
7 40 97
8 95 47
9 45 86
10 97 88
11 71 96
12 59 76
13 59 31
14 42 50
15 31 87
16 51 87
17 74 100
18 54 88
19 97 94
20 60 35
21 62 90
22 46 57
23 38 94
24 59 83
25 78 92
26 57 62
27 26 71
28 29 65
29 78 91
30 99 77
31 68 69
32 89 47
33 44 66
34 29 84
35 36 89
36 73 44
37 78 72
38 79 29
39 92 59
40 91 48
41 57 69
42 94 72
43 83 31
44 42 100
45 30 25
46 83 34
47 57 92
48 38 94
49 49 82
50 79 53
51 91 35
52 61 39
53 62 86
54 92 78
55 55 44
56 78 88
57 78 97
58 80 48
59 91 36
60 75 34
61 30 58
62 96 28
63 58 42
64 94 34
65 75 49
66 31 37
67 88 97
68 82 54
69 60 42
70 71 97
71 34 51
72 86 56
73 89 30
74 59 49
75 98 74
76 74 81
77 42 100
78 64 40
79 66 81
80 82 35
81 65 79
82 49 79
83 63 73
84 29 57
85 84 40
86 51 98
87 90 58
88 80 44
89 47 58
90 79 62
91 36 96
92 54 50
93 39 48
94 98 31
95 66 76
96 50 56
97 25 48
98 32 92
99 65 68
100 32 79
101 41 86
102 47 40
103 29 81
104 87 79
105 38 66
106 64 54
107 37 70
108 52 49
109 52 89
110 59 52
111 65 66
112 42 91
113 82 26
114 65 91
115 30 45
116 86 100
117 56 40
118 77 49
119 79 71
120 50 44
121 95 73
122 83 30
123 52 80
124 98 28
125 56 32
126 37 85
127 59 94
128 89 65
129 80 96
130 58 90
131 83 64
132 85 37
133 39 47
134 46 74
135 47 97
136 74 95
137 96 56
138 51 100
139 45 41
140 71 90
141 97 89
142 95 76
143 33 91
144 25 49
145 69 45
146 81 58
147 62 100
148 77 53
149 65 62
150 99 29
151 39 84
152 32 67
153 27 62
154 34 45
155 92 46
156 55 36
157 44 63
158 54 81
159 66 76
160 30 33
161 33 65
162 65 37
163 82 75
164 45 77
165 55 46
166 47 32
167 96 31
168 56 37
169 31 98
170 73 90
171 33 43
172 45 68
173 92 31
174 61 81
175 49 91
176 85 91
177 100 87
178 68 66
179 85 34
180 78 60
181 74 87
182 53 56
183 57 80
184 30 42
185 99 78
186 38 67
187 52 78
188 64 57
189 56 46
190 64 36
191 51 56
192 76 70
193 27 28
194 27 80
195 94 39
196 68 44
197 99 38
198 29 41
199 55 27
200 33 62
201 25 37
202 29 25
203 53 47
204 26 93
205 66 26
206 63 81
207 70 70
208 71 93
209 92 46
210 60 31
211 41 100
212 91 47
213 92 68
214 28 28
215 74 88
216 96 33
217 68 50
218 76 49
219 57 40
220 57 90
221 96 42
222 51 60
223 76 39
224 97 83
225 95 36
226 46 66
227 85 100
228 76 59
229 69 96
230 78 32
231 45 37
232 83 92
233 96 85
234 76 34
235 87 41
236 48 79
237 56 82
238 88 32
239 52 31
240 79 25
241 94 78
242 39 54
243 55 54
244 70 33
245 97 70
246 75 73
247 67 75
248 71 66
249 93 53
250 46 79
251 34 100
252 73 100
253 49 57
254 37 44
255 91 43
256 29 65
257 50 70
258 29 65
259 28 30
260 74 67
261 96 41
262 48 49
263 76 30
264 91 81
265 51 63
266 58 35
267 53 47
268 33 94
269 46 64
270 60 83
271 65 74
272 85 50
273 62 42
274 78 27
275 91 98
276 76 30
277 95 77
278 75 33
279 42 44
280 65 63
281 86 81
282 97 36
283 67 27
284 56 43
285 72 25
286 39 33
287 39 89
288 65 44
289 83 28
290 84 98
291 63 91
292 99 75
293 81 94
294 97 52
295 87 41
296 92 65
297 62 41
298 62 45
299 36 92
300 70 57
301 39 97
302 49 40
303 54 42
304 61 62
305 64 70
306 89 73
307 55 47
308 48 91
309 74 100
310 58 91
311 35 39
312 50 88
313 59 47
314 73 51
315 49 62
316 69 52
317 25 48
318 42 48
319 59 93
320 93 36
321 81 83
322 87 68
323 92 36
324 63 92
325 32 84
326 65 70
327 76 43
328 92 27
329 27 60
330 67 33
331 81 40
332 54 53
333 52 88
334 31 38
335 92 71
336 62 91
337 93 31
338 78 83
339 37 89
340 34 99
341 90 31
342 84 79
343 52 29
344 53 61
345 72 34
346 41 67
347 84 34
348 45 66
349 80 54
350 96 36
351 75 54
352 87 83
353 73 68
354 55 76
355 52 90
356 30 32
357 60 59
358 93 99
359 48 76
360 81 58
361 88 74
362 61 81
363 79 42
364 74 84
365 41 45
