2
1000 1000 
1 425 558
2 591 517
3 780 262
4 698 330
5 413 762
6 443 730
7 654 579
8 358 246
9 487 731
10 567 647
11 574 683
12 513 702
13 243 352
14 518 215
15 538 225
16 369 499
17 486 365
18 642 736
19 352 310
20 398 224
21 436 648
22 786 412
23 473 319
24 208 320
25 431 551
26 798 244
27 415 222
28 453 693
29 557 642
30 285 352
31 217 324
32 772 638
33 208 555
34 498 585
35 445 610
36 775 650
37 338 556
38 560 799
39 617 447
40 617 527
41 527 800
42 665 557
43 404 215
44 277 471
45 421 487
46 263 640
47 761 211
48 738 523
49 375 550
50 270 410
51 755 681
52 324 371
53 298 235
54 745 647
55 242 500
56 512 734
57 774 400
58 482 488
59 633 648
60 700 434
61 287 685
62 411 570
63 745 255
64 416 778
65 362 270
66 469 463
67 312 316
68 572 783
69 464 719
70 666 315
71 470 524
72 776 790
73 324 324
74 727 796
75 588 456
76 573 273
77 697 651
78 319 668
79 488 352
80 763 455
81 624 224
82 529 463
83 684 437
84 469 604
85 538 509
86 661 380
87 505 250
88 799 495
89 335 579
90 334 759
91 730 426
92 367 773
93 235 708
94 275 756
95 487 386
96 599 320
97 577 625
98 677 234
99 492 623
100 441 556
101 423 330
102 245 735
103 556 485
104 782 780
105 203 373
106 397 677
107 780 305
108 554 626
109 527 788
110 799 690
111 436 632
112 580 688
113 594 473
114 711 681
115 571 755
116 777 591
117 216 230
118 341 350
119 427 710
120 436 573
121 499 396
122 545 483
123 261 754
124 693 489
125 386 212
126 745 532
127 266 504
128 472 644
129 361 633
130 358 696
131 672 522
132 495 224
133 442 347
134 322 784
135 716 443
136 405 270
137 712 686
138 473 738
139 713 570
140 220 251
141 391 486
142 273 772
143 438 337
144 366 570
145 621 496
146 754 751
147 711 608
148 421 408
149 765 573
150 484 577
151 483 400
152 494 329
153 798 247
154 329 345
155 457 660
156 246 288
157 600 610
158 650 749
159 390 437
160 240 225
161 495 252
162 570 537
163 552 583
164 475 789
165 657 564
166 772 800
167 638 240
168 430 430
169 769 743
170 245 685
171 258 760
172 221 483
173 782 527
174 262 420
175 298 539
176 297 208
177 654 519
178 448 219
179 624 535
180 464 499
181 401 767
182 271 670
183 508 296
184 499 666
185 649 671
186 330 649
187 290 679
188 798 235
189 317 445
190 419 383
191 623 742
192 601 729
193 320 683
194 340 441
195 222 450
196 323 264
197 427 675
198 353 280
199 377 450
200 254 463
201 634 440
202 702 227
203 299 374
204 511 527
205 377 528
206 259 453
207 604 715
208 560 537
209 489 359
210 529 500
211 232 483
212 449 385
213 584 331
214 306 547
215 599 259
216 339 357
217 234 427
218 278 612
219 767 221
220 660 719
221 636 370
222 380 413
223 452 495
224 688 304
225 348 445
226 264 671
227 287 725
228 797 643
229 706 641
230 402 324
231 417 339
232 400 680
233 316 578
234 308 575
235 764 205
236 478 240
237 724 615
238 533 487
239 455 309
240 594 396
241 408 332
242 724 499
243 341 358
244 580 494
245 404 658
246 202 212
247 728 450
248 367 268
249 343 738
250 669 373
251 749 604
252 207 554
253 297 668
254 367 351
255 592 446
256 306 683
257 602 221
258 503 478
259 750 738
260 718 363
261 306 595
262 640 686
263 794 284
264 751 570
265 611 280
266 610 268
267 220 641
268 739 611
269 729 268
270 388 409
271 617 756
272 255 468
273 477 559
274 612 520
275 536 708
276 480 420
277 475 526
278 447 284
279 275 739
280 379 574
281 343 664
282 794 650
283 422 768
284 555 349
285 264 786
286 471 732
287 741 530
288 733 724
289 276 584
290 743 594
291 478 327
292 533 773
293 773 291
294 218 477
295 382 793
296 553 460
297 529 516
298 694 662
299 393 271
300 414 209
301 628 552
302 616 204
303 432 335
304 291 553
305 426 710
306 270 370
307 593 210
308 410 781
309 602 493
310 741 559
311 649 476
312 232 263
313 795 487
314 384 222
315 494 323
316 230 604
317 372 699
318 417 683
319 456 471
320 551 200
321 368 363
322 408 795
323 573 396
324 524 797
325 657 294
326 587 271
