2
1000 1000 
1 742 620
2 324 539
3 653 368
4 596 289
5 599 537
6 571 428
7 716 756
8 284 448
9 598 554
10 412 601
11 622 386
12 361 623
13 301 664
14 755 670
15 372 462
16 751 459
17 202 213
18 576 379
19 387 729
20 389 768
21 491 268
22 503 758
23 581 384
24 594 750
25 745 553
26 587 327
27 532 590
28 743 218
29 510 630
30 675 651
31 580 403
32 410 408
33 248 208
34 274 378
35 396 578
36 518 776
37 586 656
38 211 679
39 328 722
40 707 285
41 793 291
42 721 334
43 769 349
44 295 231
45 661 587
46 222 664
47 602 709
48 581 612
49 682 413
50 407 494
51 337 452
52 295 522
53 773 664
54 788 472
55 558 342
56 576 202
57 681 440
58 575 269
59 462 417
60 489 415
61 469 470
62 600 535
63 793 298
64 300 302
65 758 433
66 662 230
67 630 659
68 229 723
69 558 561
70 751 646
71 746 325
72 267 707
73 483 297
74 382 709
75 353 255
76 248 751
77 380 675
78 200 452
79 725 579
80 718 454
81 603 647
82 248 399
83 565 677
84 338 490
85 602 696
86 799 774
87 402 753
88 439 364
89 709 306
90 507 673
91 436 604
92 310 322
93 255 350
94 416 617
95 387 599
96 778 435
97 665 471
98 699 292
99 289 364
100 462 714
101 450 377
102 382 424
103 268 595
104 380 569
105 500 566
106 299 747
107 424 421
108 574 765
109 723 540
110 590 677
111 412 795
112 430 716
113 766 604
114 211 698
115 475 574
116 381 570
117 524 558
118 798 515
119 539 627
120 504 552
121 777 629
122 774 791
123 772 540
124 783 500
125 375 356
126 456 631
127 516 235
128 393 312
129 725 219
130 667 454
131 404 433
132 594 740
133 358 561
134 206 358
135 251 420
136 552 315
137 717 436
138 578 511
139 542 726
140 663 567
141 496 455
142 500 724
143 663 363
144 615 250
145 459 677
146 402 700
147 355 752
148 219 212
149 576 734
150 693 273
151 241 511
152 686 740
153 637 626
154 273 678
155 334 678
156 465 659
157 211 294
158 586 527
159 731 504
160 616 728
161 344 778
162 635 451
163 529 303
164 232 237
165 675 614
166 794 243
167 715 245
168 222 774
169 522 486
170 244 536
171 245 792
172 239 287
173 423 301
174 771 716
175 372 777
176 222 292
177 247 369
178 371 734
179 485 799
180 695 722
181 330 368
182 734 409
183 739 619
184 392 753
185 719 333
186 295 289
187 667 713
188 500 663
189 590 748
190 259 383
191 705 703
192 347 280
193 723 409
194 551 421
195 466 782
196 638 314
197 235 361
198 513 497
199 638 438
200 531 232
