2
10 10 
1 10 8
2 8 10
3 3 2
4 10 7
5 7 10
6 5 5
7 3 5
8 3 1
9 2 6
10 1 4
11 3 5
12 9 1
13 8 8
14 9 9
15 10 1
16 2 6
17 1 9
18 4 3
19 7 1
20 8 10
21 5 5
22 4 4
23 7 9
24 3 3
25 3 9
26 5 10
27 7 5
28 3 6
29 6 8
30 2 3
31 5 7
32 3 5
33 6 5
34 8 1
35 3 9
36 10 10
37 1 7
38 9 10
39 4 9
40 7 7
41 9 5
42 7 8
43 8 7
44 5 8
45 5 1
46 7 10
47 9 5
48 5 9
49 7 2
50 4 4
51 5 9
52 3 7
53 5 4
54 9 8
55 2 10
56 9 1
57 9 8
58 5 10
59 1 3
60 7 7
61 2 6
62 5 10
63 10 10
64 5 4
65 3 4
66 3 2
67 10 3
68 10 6
69 2 8
70 7 9
71 9 7
72 4 4
73 10 5
74 10 10
75 4 2
76 10 3
77 10 6
78 1 5
79 10 1
80 4 9
81 4 6
82 8 10
83 1 4
84 2 7
85 4 7
86 6 6
87 9 7
88 10 7
89 2 3
90 9 2
91 7 9
92 3 10
93 2 8
94 8 3
95 6 6
96 6 5
97 3 8
98 4 8
99 9 6
100 3 9
