2
1000 1000 
1 475 710
2 582 829
3 777 706
4 595 748
5 540 233
6 740 223
7 858 256
8 336 643
9 962 208
10 320 686
11 769 354
12 250 400
13 334 596
14 752 84
15 107 403
16 234 271
17 395 330
18 824 326
19 711 889
20 759 493
21 507 419
22 217 443
23 957 47
24 470 729
25 511 826
26 142 551
27 281 232
28 266 427
29 385 631
30 714 507
31 741 465
32 853 717
33 854 306
34 952 311
35 698 3
36 265 565
37 942 292
38 950 179
39 35 356
40 84 41
41 847 677
42 735 340
43 291 603
44 661 530
45 970 249
46 681 362
47 600 810
48 917 657
49 848 843
50 764 960
51 745 252
52 478 757
53 421 712
54 876 684
55 826 78
56 712 406
57 271 898
58 804 616
59 686 799
60 732 976
61 646 426
62 358 150
63 930 536
64 35 759
65 834 701
66 443 130
67 805 721
68 87 543
69 696 905
70 414 83
71 354 568
72 411 496
73 28 136
74 224 426
75 759 651
76 116 805
77 141 541
78 391 836
79 824 390
80 83 235
81 768 375
82 690 280
83 88 862
84 514 841
85 715 291
86 614 405
87 258 200
88 416 937
89 153 737
90 271 688
91 893 894
92 216 743
93 753 163
94 148 345
95 854 845
96 43 263
97 474 689
98 38 19
99 842 944
100 132 107
101 750 124
102 315 334
103 983 797
104 657 261
105 801 436
106 269 824
107 779 801
108 910 460
109 873 15
110 329 89
111 333 310
112 997 699
113 457 244
114 38 452
115 938 866
116 353 142
117 286 424
118 820 132
119 494 195
120 397 928
121 222 336
122 998 868
123 327 20
124 537 415
125 144 749
126 39 249
127 807 172
128 830 678
129 357 992
130 498 879
131 711 533
132 120 923
133 949 543
134 117 853
135 424 572
136 592 529
137 211 94
138 692 505
139 690 598
140 244 691
141 949 755
142 894 846
143 402 687
144 470 969
145 293 935
146 257 331
147 98 903
148 265 954
149 348 524
150 34 625
151 449 780
152 434 668
153 195 355
154 606 715
155 271 277
156 62 885
157 835 27
158 957 860
159 802 51
160 61 946
161 359 597
162 338 85
163 656 824
164 481 980
165 84 856
166 325 113
167 67 607
168 494 942
169 141 617
170 857 120
171 281 648
172 134 39
173 972 639
174 742 428
175 373 722
176 576 847
177 111 337
178 582 346
179 317 12
180 364 23
181 407 677
182 128 988
183 166 22
184 1 617
185 571 140
186 358 412
187 169 976
188 602 738
189 976 108
190 187 126
191 716 605
192 735 209
193 352 345
194 210 285
195 888 895
196 29 256
197 502 135
198 443 557
199 503 912
200 516 590
201 127 183
202 283 739
203 358 796
204 718 565
205 127 441
206 513 501
207 191 670
208 539 194
209 269 722
210 239 603
211 585 878
212 270 960
213 427 644
214 297 527
215 831 713
216 682 579
217 245 346
218 767 245
219 869 245
220 705 861
221 901 619
222 74 902
223 259 408
224 129 829
225 44 779
226 219 40
227 157 550
228 864 428
229 917 827
230 148 994
231 874 574
232 906 296
233 705 309
234 660 451
235 385 327
236 969 186
237 586 378
238 508 922
239 67 619
240 311 984
241 264 526
242 536 956
243 654 694
244 18 116
245 228 690
246 215 165
247 865 673
248 462 446
249 467 482
250 505 713
251 147 428
252 192 237
253 62 424
254 593 867
255 774 11
256 509 868
257 762 737
258 136 359
259 191 238
260 292 110
261 151 647
262 786 630
263 338 256
264 173 52
265 673 424
266 984 361
267 833 865
268 855 748
269 754 792
270 225 335
271 274 553
272 221 25
273 687 446
274 457 100
275 360 631
276 87 162
277 238 592
278 848 667
279 453 926
280 948 549
281 20 115
282 205 709
283 256 264
284 707 407
285 820 730
286 250 937
287 274 923
288 586 350
289 232 608
290 683 4
291 841 899
292 899 644
293 155 249
294 624 95
295 57 993
296 647 85
297 712 491
298 255 761
299 54 569
300 831 588
301 344 634
302 317 682
303 146 938
304 835 575
305 69 786
306 109 19
307 196 733
308 92 989
309 15 389
310 51 186
311 620 954
312 921 196
313 384 746
314 873 947
315 821 191
316 617 588
317 143 251
318 838 662
319 945 662
320 643 943
321 897 862
322 66 961
323 633 30
324 428 934
325 144 885
326 770 804
327 839 869
328 872 78
329 990 72
330 36 466
331 721 20
332 327 133
333 549 442
334 665 805
335 348 920
336 513 739
337 763 690
338 484 356
339 908 406
340 831 247
341 83 296
342 224 686
343 934 357
344 35 466
345 214 583
346 799 339
347 328 135
348 907 694
349 312 145
350 179 403
351 439 428
352 371 935
353 128 881
354 733 943
355 208 586
356 417 997
357 877 685
358 533 69
359 111 171
360 884 602
361 240 823
362 343 114
363 565 272
364 283 163
365 976 257
366 3 525
367 841 547
368 681 6
369 205 773
370 329 384
371 625 523
372 336 748
373 459 691
374 720 388
375 300 705
376 319 636
377 668 641
378 870 293
379 948 851
380 110 621
381 774 710
382 76 215
383 492 586
384 203 879
385 715 529
386 547 808
387 185 924
388 359 520
389 163 446
390 168 929
391 471 250
392 402 97
393 728 823
394 894 317
395 560 584
396 991 455
397 127 462
398 269 735
399 883 635
400 666 294
