2
100 100 
1 8 32
2 45 37
3 4 9
4 9 3
5 7 8
6 1 31
7 36 32
8 9 2
9 43 20
10 6 26
11 44 28
12 28 12
13 23 45
14 40 3
15 19 10
16 4 13
17 48 21
18 32 5
19 48 31
20 48 21
21 43 27
22 50 47
23 27 29
24 33 44
25 2 40
26 23 27
27 50 48
28 12 4
29 28 19
30 41 29
31 11 13
32 37 16
33 2 44
34 12 28
35 49 19
36 6 24
37 31 28
38 13 9
39 16 39
40 27 30
41 12 17
42 15 46
43 19 1
44 45 40
45 2 48
46 18 28
47 43 22
48 6 7
49 41 11
50 10 27
51 18 5
52 37 17
53 4 40
54 45 31
55 26 25
56 8 31
57 21 46
58 16 49
59 22 24
60 47 14
61 20 35
62 13 37
63 30 24
64 38 33
65 13 40
66 12 17
67 50 13
68 39 16
69 16 6
70 16 30
71 29 5
72 10 48
73 35 28
74 6 46
75 5 8
76 33 22
77 33 25
78 30 38
79 40 30
80 6 14
81 37 29
82 42 14
83 10 12
84 23 12
85 46 18
86 7 3
87 16 3
88 30 31
89 3 1
90 16 21
91 34 32
92 49 45
93 44 5
94 37 22
95 40 43
96 31 14
97 49 48
98 1 47
99 25 41
100 45 21
101 41 25
102 7 12
103 3 45
104 24 2
105 43 35
106 45 43
107 14 33
108 26 9
109 16 19
110 46 15
111 24 19
112 35 14
113 41 5
114 41 26
115 17 22
116 18 25
117 29 32
118 30 43
119 18 1
120 19 32
121 22 11
122 28 4
123 27 46
124 49 20
125 50 40
126 33 24
127 42 14
128 18 15
129 38 46
130 33 29
131 1 44
132 30 25
133 47 3
134 50 9
135 15 14
136 19 2
137 43 30
138 46 50
139 2 28
140 16 1
141 7 26
142 5 49
143 15 26
144 29 23
145 22 36
146 47 23
147 28 41
148 49 47
149 48 45
150 6 48
151 17 34
152 20 39
153 5 1
154 20 32
155 46 42
156 47 22
157 33 17
158 20 23
159 23 8
160 3 42
161 6 17
162 38 47
163 30 35
164 20 41
165 19 29
166 19 39
167 30 25
168 38 45
169 40 44
170 26 37
171 8 35
172 37 50
173 41 19
174 48 48
175 1 31
176 4 9
177 43 41
178 47 19
179 12 27
180 5 45
181 6 16
182 46 24
183 39 19
184 23 10
185 26 37
186 22 11
187 4 43
188 28 24
189 26 6
190 3 15
191 13 39
192 5 6
193 7 20
194 45 48
195 22 12
196 19 12
197 37 4
198 49 25
199 40 39
200 3 7
