2
1000 1000 
1 32 93
2 60 45
3 68 88
4 95 33
5 40 37
6 51 99
7 46 87
8 34 61
9 25 28
10 39 58
11 76 100
12 45 76
13 41 72
14 42 48
15 39 78
16 95 69
17 36 55
18 84 91
19 53 81
20 79 75
21 81 39
22 43 74
23 46 64
24 50 62
25 54 80
26 41 86
27 63 55
28 26 26
29 74 62
30 34 94
31 49 72
32 48 48
33 45 58
34 56 39
35 49 71
36 76 70
37 92 53
38 59 39
39 67 41
40 73 35
41 93 80
42 75 29
43 68 85
44 76 79
45 94 85
46 28 46
47 29 90
48 30 27
49 31 33
50 95 47
51 90 79
52 94 73
53 46 41
54 66 66
55 37 72
56 100 35
57 86 75
58 93 44
59 35 41
60 73 48
61 35 68
62 34 100
63 89 57
64 66 58
65 34 83
66 32 36
67 30 31
68 82 47
69 79 100
70 31 91
71 99 82
72 54 59
73 40 26
74 51 25
75 82 85
76 31 83
77 38 89
78 89 53
79 39 87
80 68 35
81 97 64
82 26 84
83 93 72
84 27 70
85 45 54
86 75 36
87 90 29
88 61 45
89 44 63
90 32 79
91 58 86
92 40 74
93 91 77
94 28 49
95 42 34
96 80 98
97 30 46
98 39 74
99 79 27
100 66 76
101 58 87
102 54 79
103 76 83
104 67 47
105 49 86
106 83 49
107 31 88
108 88 67
109 49 72
110 62 86
111 37 48
112 28 67
113 62 37
114 66 97
115 44 35
116 66 98
117 43 93
118 42 83
119 85 89
120 46 41
121 60 57
122 27 96
123 51 70
124 55 78
125 68 78
126 100 43
127 26 66
128 75 50
129 98 50
130 64 71
131 82 33
132 64 52
133 67 30
134 52 52
135 25 51
136 45 71
137 27 84
138 71 47
139 75 43
140 70 44
141 69 33
142 62 41
143 25 82
144 53 40
145 30 89
146 33 98
147 37 78
148 31 90
149 34 60
150 26 44
151 65 33
152 96 39
153 83 31
154 28 94
155 83 61
156 52 72
157 59 50
158 39 48
159 82 30
160 28 52
161 48 94
162 61 99
163 30 40
164 44 95
165 41 100
166 76 75
167 99 27
168 61 55
169 76 48
170 95 88
171 94 36
172 76 95
173 99 65
174 26 69
175 44 68
176 44 89
177 64 76
178 60 49
179 51 38
180 49 54
181 29 100
182 62 58
183 29 89
184 77 70
185 39 69
186 100 38
187 66 27
188 60 76
189 94 39
190 94 38
191 48 84
192 100 58
193 35 49
194 85 74
195 84 25
196 88 59
197 98 97
198 61 99
199 31 94
200 62 79
201 91 59
202 94 30
203 92 85
204 77 59
205 27 59
206 74 69
207 51 90
208 30 97
209 80 87
210 25 99
211 63 82
212 97 38
213 34 64
214 81 81
215 54 72
216 26 53
217 75 51
218 53 37
219 50 66
220 98 97
221 34 32
222 55 94
223 96 41
224 53 100
225 41 71
226 87 53
227 57 70
228 88 30
229 27 83
230 36 44
231 93 27
232 90 76
233 65 72
234 70 61
235 61 45
236 49 55
237 65 73
238 30 62
239 41 84
240 73 89
241 56 39
242 86 45
243 53 88
244 29 90
245 50 95
246 90 48
247 79 75
248 91 77
249 71 27
250 56 33
251 47 60
252 80 36
253 95 65
254 69 66
255 59 66
256 29 39
257 34 66
258 76 58
259 81 76
260 31 71
261 62 87
262 97 37
263 89 53
264 38 74
265 94 32
266 72 48
267 62 88
268 71 99
269 96 86
270 75 26
271 61 33
272 66 87
273 92 65
274 36 59
275 39 44
276 99 62
277 94 55
278 51 52
279 72 66
280 68 92
281 70 84
282 71 60
283 56 93
284 50 72
285 85 94
286 26 80
287 47 64
288 32 61
289 46 78
290 79 90
291 90 94
292 61 62
293 65 76
294 65 52
295 86 32
296 67 45
297 98 98
298 39 49
299 44 46
300 36 42
301 75 46
302 80 99
303 83 68
304 41 75
305 68 47
306 74 49
307 61 65
308 93 50
309 86 31
310 100 87
311 96 98
312 25 25
313 63 33
314 39 25
315 99 46
316 53 75
317 80 27
318 52 74
319 51 46
320 70 72
321 82 60
322 49 40
323 100 77
324 75 93
325 25 63
326 59 92
327 77 32
