2
1000 1000 
1 68 145
2 158 130
3 111 180
4 151 94
5 164 196
6 182 78
7 126 84
8 88 51
9 65 190
10 93 77
11 162 55
12 184 100
13 171 195
14 157 55
15 111 170
16 94 162
17 55 141
18 62 91
19 125 167
20 58 143
21 122 91
22 170 122
23 61 50
24 54 99
25 198 87
26 185 79
27 125 71
28 54 192
29 98 132
30 101 80
31 154 64
32 57 98
33 101 80
34 85 164
35 200 163
36 187 92
37 126 81
38 153 186
39 165 141
40 69 151
41 169 172
42 105 50
43 196 179
44 133 150
45 81 198
46 99 129
47 135 122
48 182 129
49 173 148
50 116 174
51 177 74
52 121 147
53 84 98
54 93 124
55 163 114
56 98 64
57 83 141
58 186 171
59 176 151
60 176 168
61 113 141
62 84 191
63 130 112
64 93 141
65 191 153
66 94 145
67 67 83
68 89 153
69 65 151
70 62 145
71 176 181
72 105 74
73 124 123
74 161 131
75 156 97
76 100 102
77 51 68
78 136 121
79 57 75
80 136 99
81 75 189
82 165 76
83 75 101
84 157 78
85 124 63
86 89 58
87 106 120
88 60 199
89 162 72
90 84 113
91 62 179
92 105 153
93 97 180
94 94 99
95 156 145
96 184 165
97 143 97
98 163 160
99 143 84
100 133 116
101 150 111
102 130 176
103 182 170
104 59 92
105 65 148
106 57 96
107 161 166
108 140 172
109 108 128
110 190 121
111 165 144
112 51 60
113 105 180
114 101 110
115 162 149
116 116 159
117 136 104
118 88 181
119 174 157
120 167 92
121 168 200
122 89 101
123 106 106
124 193 148
125 125 156
126 71 97
127 175 121
128 105 195
129 197 189
130 154 109
131 50 97
132 171 195
133 80 161
134 141 171
135 154 58
136 176 108
137 195 183
138 132 60
139 194 114
140 125 94
141 166 181
142 193 82
143 62 174
144 97 100
145 75 188
146 54 193
147 78 67
148 96 148
149 123 150
150 112 118
151 107 177
152 153 137
153 66 78
154 186 178
155 152 67
156 186 118
157 95 128
158 141 99
159 175 200
160 133 111
161 97 94
162 51 80
163 60 110
164 170 113
165 149 105
166 157 192
167 141 102
168 102 66
169 68 82
170 58 134
171 160 132
172 180 113
173 90 59
174 61 198
175 62 64
176 72 70
177 122 87
178 94 186
179 65 158
180 71 169
181 66 88
182 100 154
183 187 168
184 140 134
185 129 186
186 130 114
187 146 78
188 99 116
189 102 157
190 87 57
191 193 149
192 52 105
193 194 198
194 194 114
195 178 160
196 176 158
197 186 128
198 98 62
199 98 81
200 98 140
201 66 125
202 139 80
203 79 158
204 127 116
205 199 92
206 104 136
207 96 142
208 131 129
209 84 53
210 110 52
211 129 114
212 176 142
213 67 144
214 200 51
215 64 60
216 102 57
217 187 159
218 130 194
219 54 177
220 118 63
221 144 156
222 152 75
223 200 143
224 96 154
225 121 155
226 187 132
227 176 176
228 81 72
229 58 99
230 70 131
231 121 50
232 94 104
233 99 198
234 199 183
235 87 157
236 183 127
237 165 82
238 109 66
239 142 52
240 149 164
241 142 71
242 194 171
243 191 181
244 134 99
245 89 198
246 106 92
247 61 197
248 78 196
249 78 71
250 53 136
251 106 78
252 60 53
253 151 128
254 111 127
255 160 87
256 191 84
257 178 169
258 115 114
259 101 86
260 131 115
261 110 121
262 133 115
263 50 139
264 85 124
265 120 194
266 78 123
267 67 172
268 174 147
269 115 145
270 196 56
271 77 137
272 178 153
273 125 101
274 74 178
275 102 93
276 195 143
277 174 138
278 106 76
279 105 185
280 108 74
281 57 91
282 76 75
283 100 185
284 155 178
285 51 144
286 197 96
287 75 83
288 74 119
289 117 89
290 193 124
291 86 86
292 128 70
293 61 149
294 93 82
295 184 100
296 60 144
297 131 181
298 193 173
299 81 80
300 165 124
301 152 92
302 143 97
303 183 72
304 59 140
305 56 116
306 64 146
307 142 105
308 76 94
309 165 149
310 154 56
311 139 82
312 110 165
313 122 177
314 191 133
315 144 164
316 104 86
317 193 66
318 59 102
319 184 141
320 126 162
321 184 93
322 65 194
323 170 131
324 56 77
325 200 179
326 106 97
327 188 158
328 77 176
329 136 157
330 73 75
331 182 181
332 71 65
333 57 183
334 126 142
335 127 130
336 94 149
337 100 55
338 91 148
339 67 105
340 60 78
341 152 187
342 102 165
343 56 129
344 120 99
345 103 112
346 173 109
347 106 75
348 108 102
349 73 148
350 185 161
351 139 86
352 155 90
353 191 144
354 176 169
355 97 92
356 115 56
357 63 170
358 62 157
359 67 135
360 154 181
361 61 94
362 126 67
363 68 131
364 122 73
365 161 200
366 103 151
367 140 82
368 136 138
369 87 114
370 172 181
371 86 117
372 61 101
373 52 78
374 79 170
375 85 184
376 134 104
377 56 188
378 101 181
379 126 70
380 82 200
381 90 118
382 62 146
383 168 180
384 129 139
385 78 92
386 132 71
387 178 89
388 115 100
389 184 71
390 165 75
391 180 51
392 63 107
393 68 73
394 176 196
395 98 156
396 86 80
397 152 108
398 87 52
399 73 81
400 183 143
401 109 144
402 86 166
403 148 100
404 74 170
405 74 197
406 51 177
407 104 120
408 200 59
409 80 192
410 69 64
411 180 65
412 70 163
413 107 196
414 69 81
415 189 125
416 124 87
417 173 148
418 184 130
419 164 161
420 107 82
421 91 175
422 50 57
423 83 81
424 93 177
425 142 181
426 192 117
427 71 106
428 132 52
429 145 102
430 57 100
431 81 189
432 141 119
433 197 164
434 77 113
435 115 152
436 138 133
437 81 119
438 142 144
439 50 95
440 86 52
441 189 87
442 158 120
443 169 76
444 96 143
445 176 164
446 145 107
447 63 129
448 70 182
449 83 108
450 134 77
451 105 74
452 82 53
453 152 129
454 158 118
455 100 101
456 108 106
457 64 193
458 93 162
459 74 90
460 61 129
461 166 54
462 104 91
463 80 69
464 109 143
465 133 105
466 190 169
467 58 68
468 175 83
469 72 187
470 132 161
471 148 128
472 169 53
473 124 63
474 192 200
475 193 122
476 197 197
477 192 122
478 130 86
479 187 194
480 158 95
481 110 112
482 84 128
483 176 190
484 107 176
485 164 200
486 54 74
487 114 153
488 137 84
489 102 153
490 73 64
491 169 126
492 194 102
493 114 83
494 70 83
495 126 190
496 84 81
497 183 168
498 133 109
499 50 177
500 115 189
501 117 182
502 139 171
503 117 80
504 190 94
505 78 55
506 95 109
507 78 69
508 161 143
509 162 68
510 175 126
511 130 76
512 89 71
513 65 75
514 152 159
515 186 118
516 181 68
517 79 129
518 181 84
519 85 91
520 165 71
521 173 153
522 190 111
523 95 106
524 111 116
525 155 55
526 55 106
527 55 91
528 52 133
529 195 141
530 83 101
531 168 158
532 184 63
533 111 107
534 185 106
535 106 131
536 196 117
537 146 140
538 63 192
539 110 134
540 163 117
541 122 152
542 122 132
543 128 122
544 191 77
545 59 108
546 165 89
547 176 199
548 96 126
549 79 184
550 150 137
551 168 175
552 149 55
553 152 141
554 187 98
555 186 168
556 161 79
557 54 176
558 65 67
559 114 126
560 51 168
561 52 111
562 117 145
563 88 196
564 79 134
565 141 123
566 148 155
567 109 172
568 116 149
569 148 70
570 133 91
571 124 164
572 138 137
573 127 91
574 128 68
575 113 105
576 121 81
577 183 191
578 155 70
579 197 195
580 139 176
581 187 128
582 174 187
583 63 185
584 78 135
585 173 150
586 120 154
587 72 195
588 57 123
589 65 187
590 54 80
591 100 74
592 145 185
593 115 147
594 94 173
595 81 92
596 135 134
597 62 139
598 178 110
599 89 53
600 55 55
601 130 153
602 93 70
603 189 112
604 142 141
605 76 140
606 73 68
607 112 119
608 179 129
609 96 85
610 158 112
611 181 189
612 53 55
613 146 114
614 175 109
615 192 146
616 186 105
617 104 182
618 175 89
619 142 75
620 198 114
621 54 167
622 108 102
623 57 100
624 195 149
625 81 118
626 55 91
627 152 147
628 65 137
629 136 186
630 144 86
631 76 200
632 173 151
633 103 83
634 141 149
635 136 137
636 159 164
637 127 136
638 86 64
639 167 103
640 99 76
641 200 148
642 71 197
643 188 198
644 191 137
645 177 52
646 185 118
647 158 177
648 184 102
649 149 103
650 62 70
651 84 193
652 200 84
653 109 146
654 199 122
655 175 88
656 169 121
657 98 92
658 197 65
659 103 165
660 165 137
661 148 84
662 140 189
663 127 184
664 130 156
665 178 57
666 161 108
667 112 109
668 154 81
669 96 150
670 123 87
671 97 64
672 132 101
673 166 185
674 74 68
675 172 171
676 135 156
677 84 189
678 114 58
679 54 131
680 150 161
681 176 142
682 126 109
683 54 51
684 114 122
685 149 167
686 64 103
687 119 150
688 87 81
689 158 127
690 92 164
691 148 164
692 191 189
693 120 196
694 54 85
695 184 89
696 156 144
697 69 133
698 133 157
699 80 130
700 172 199
701 84 123
702 138 84
703 179 86
704 91 183
705 88 167
706 107 182
707 194 116
708 61 98
709 168 54
710 91 106
711 91 58
712 66 52
713 71 160
714 56 198
715 121 71
716 187 64
717 187 102
718 162 115
719 150 114
720 85 140
721 191 170
722 122 187
723 170 56
724 178 119
725 69 116
726 174 174
727 101 141
728 171 190
729 78 136
730 119 187
731 183 199
732 122 61
733 160 106
734 83 188
735 196 148
736 85 67
737 166 162
738 144 118
739 53 152
740 127 154
741 124 157
742 85 186
743 161 157
744 170 116
745 128 66
746 110 114
747 81 186
748 120 135
749 55 65
750 89 57
751 93 77
752 188 180
753 98 169
754 109 184
755 171 192
756 50 157
757 158 55
758 50 74
759 50 95
760 74 111
761 153 163
762 163 185
763 102 122
764 135 59
765 65 166
766 195 186
767 109 191
768 71 79
769 108 123
770 67 119
771 66 164
772 118 96
773 138 133
774 135 70
775 147 167
776 168 62
777 82 148
778 112 97
779 108 57
780 181 161
781 131 75
782 164 191
783 153 59
784 163 124
785 129 112
786 65 146
787 177 196
788 123 120
789 87 144
790 197 192
791 200 174
792 150 150
793 62 78
794 179 67
795 192 154
796 107 197
797 195 81
798 175 80
799 177 86
800 167 93
801 187 102
802 194 113
803 124 195
804 109 180
805 52 72
806 152 74
807 81 96
808 82 82
809 89 186
810 99 168
811 103 64
812 93 183
813 166 171
814 75 181
815 171 112
816 173 116
817 129 126
818 177 68
819 65 147
820 121 161
821 130 198
822 198 144
823 102 128
824 188 89
825 152 129
826 94 141
827 134 106
828 121 85
829 62 52
830 154 189
831 195 169
832 70 67
833 52 171
834 145 151
835 194 81
836 72 139
837 132 128
838 131 118
839 83 95
840 112 60
841 121 136
842 165 188
843 165 170
844 189 79
845 82 192
846 108 173
847 125 81
848 51 97
849 64 134
850 107 51
851 86 92
852 113 150
853 149 153
854 134 64
855 132 74
856 99 53
857 103 127
858 98 144
859 50 193
860 192 152
861 50 88
862 193 172
863 85 85
864 191 85
865 161 197
866 142 151
867 190 174
868 100 184
869 124 162
870 160 109
871 137 101
872 115 85
873 95 127
874 54 193
875 193 74
876 147 123
877 177 148
878 110 181
879 79 174
880 190 152
881 141 78
882 118 183
883 190 190
884 170 192
885 52 84
886 135 88
887 62 75
888 190 74
889 160 148
890 98 133
891 59 172
892 184 55
893 106 54
894 153 101
895 189 143
896 109 119
897 97 66
898 56 67
899 51 79
900 191 127
901 150 82
902 112 184
903 60 63
904 97 188
905 54 120
906 179 126
907 155 118
908 90 160
909 169 80
910 51 66
911 175 60
912 73 137
913 181 124
914 142 68
915 83 108
916 182 52
917 58 65
918 175 156
919 73 119
920 179 147
921 138 177
922 101 194
923 167 152
924 150 102
925 186 69
926 173 147
927 164 129
928 161 159
929 66 70
930 167 131
931 145 83
932 57 165
933 60 138
934 196 52
935 100 54
936 168 63
937 196 141
938 118 141
939 112 181
940 182 160
941 169 191
942 63 167
943 99 87
944 151 199
945 66 96
946 139 184
947 110 107
948 61 88
949 134 127
950 186 179
951 141 174
952 92 96
953 80 133
954 175 150
955 126 161
956 87 51
957 193 90
958 59 94
959 132 101
960 94 154
961 102 87
962 82 122
963 160 132
964 178 160
965 110 185
966 175 67
967 164 117
968 129 200
969 185 76
970 117 151
971 166 175
972 152 123
973 172 95
974 77 73
975 107 91
976 168 98
977 150 158
978 117 127
979 174 157
980 140 82
981 130 164
982 57 77
983 114 182
984 142 120
985 113 123
986 173 161
987 51 165
988 52 94
989 59 63
990 90 127
991 151 51
992 119 139
993 52 195
994 183 150
995 185 118
996 114 186
997 123 96
998 175 111
999 103 195
1000 103 50
