2
1000 1000 
1 97 32
2 26 60
3 48 68
4 73 95
5 82 40
6 60 51
7 79 46
8 25 34
9 89 25
10 65 39
11 54 76
12 30 45
13 77 41
14 49 42
15 63 39
16 50 95
17 36 36
18 63 84
19 62 53
20 57 79
21 84 81
22 68 43
23 49 46
24 97 50
25 65 54
26 96 41
27 46 63
28 67 26
29 90 74
30 50 34
31 82 49
32 58 48
33 35 45
34 62 56
35 47 49
36 93 76
37 85 92
38 93 59
39 97 67
40 71 73
41 64 93
42 30 75
43 48 68
44 27 76
45 27 94
46 34 28
47 63 29
48 45 30
49 65 31
50 96 95
51 66 90
52 28 94
53 93 46
54 67 66
55 79 37
56 41 100
57 28 86
58 67 93
59 87 35
60 52 73
61 31 35
62 82 34
63 26 89
64 100 66
65 77 34
66 59 32
67 53 30
68 99 82
69 63 79
70 78 31
71 75 99
72 51 54
73 72 40
74 97 51
75 80 82
76 85 31
77 74 38
78 71 89
79 84 39
80 92 68
81 97 97
82 25 26
83 47 93
84 70 27
85 95 45
86 63 75
87 50 90
88 62 61
89 65 44
90 95 32
91 40 58
92 28 40
93 47 91
94 72 28
95 86 42
96 73 80
97 27 30
98 88 39
99 39 79
100 71 66
101 67 58
102 28 54
103 78 76
104 25 67
105 46 49
106 95 83
107 52 31
108 91 88
109 69 49
110 30 62
111 68 37
112 77 28
113 44 62
114 61 66
115 92 44
116 78 66
117 62 43
118 67 42
119 69 85
120 75 46
121 56 60
122 70 27
123 25 51
124 75 55
125 69 68
126 77 100
127 32 26
128 84 75
129 91 98
130 68 64
131 42 82
132 81 64
133 39 67
134 43 52
135 42 25
136 65 45
137 91 27
138 30 71
139 42 75
140 88 70
141 41 69
142 72 62
143 59 25
144 99 53
145 80 30
146 85 33
147 85 37
148 82 31
149 38 34
150 66 26
151 92 65
152 82 96
153 34 83
154 73 28
155 33 83
156 63 52
157 87 59
158 33 39
159 74 82
160 40 28
161 28 48
162 61 61
163 66 30
164 26 44
165 56 41
166 52 76
167 95 99
168 73 61
169 57 76
170 67 95
171 69 94
172 43 76
173 100 99
174 31 26
175 39 44
176 67 44
177 81 64
178 67 60
179 40 51
180 93 49
181 43 29
182 86 62
183 72 29
184 86 77
185 69 39
186 30 100
187 83 66
188 84 60
189 48 94
190 39 94
191 46 48
192 26 100
193 41 35
194 85 85
195 90 84
196 38 88
197 30 98
198 54 61
199 56 31
200 68 62
201 45 91
202 32 94
203 84 92
204 63 77
205 68 27
206 43 74
207 94 51
208 72 30
209 97 80
210 65 25
211 91 63
212 87 97
213 92 34
214 51 81
215 47 54
216 78 26
217 97 75
218 74 53
219 42 50
220 51 98
221 58 34
222 49 55
223 51 96
224 61 53
225 76 41
226 98 87
227 44 57
228 45 88
229 48 27
230 77 36
231 49 93
232 96 90
233 56 65
234 91 70
235 27 61
236 41 49
237 72 65
238 53 30
239 35 41
240 58 73
241 83 56
242 71 86
243 97 53
244 93 29
245 27 50
246 100 90
247 31 79
248 54 91
249 37 71
250 78 56
251 78 47
252 90 80
253 25 95
254 71 69
255 67 59
256 29 29
257 26 34
258 80 76
259 77 81
260 28 31
261 62 62
262 79 97
263 94 89
264 52 38
265 82 94
266 80 72
267 60 62
268 87 71
269 100 96
270 80 75
271 66 61
272 52 66
273 72 92
274 91 36
275 64 39
276 25 99
277 36 94
278 48 51
279 52 72
280 30 68
281 61 70
282 29 71
283 43 56
284 67 50
285 89 85
286 78 26
287 73 47
288 67 32
289 42 46
290 46 79
291 29 90
292 73 61
293 70 65
294 83 65
295 28 86
296 31 67
297 62 98
298 98 39
299 38 44
300 45 36
301 56 75
302 82 80
303 49 83
304 56 41
305 38 68
306 95 74
307 57 61
308 77 93
309 60 86
310 93 100
311 49 96
312 28 25
313 59 63
314 77 39
315 35 99
316 38 53
317 52 80
318 72 52
319 33 51
320 93 70
321 44 82
322 95 49
323 60 100
324 70 75
325 91 25
326 45 59
327 26 77
328 47 86
329 84 65
330 47 41
331 73 58
332 57 83
333 85 29
334 90 87
335 79 42
336 84 60
337 40 54
338 92 59
339 42 56
340 31 90
341 68 31
342 69 64
343 88 100
344 88 55
345 90 76
346 33 65
347 30 56
348 76 97
349 76 27
350 29 96
351 40 38
352 85 31
353 100 34
354 44 72
355 46 30
356 86 76
357 96 69
358 78 88
359 92 61
360 53 67
361 51 42
362 100 79
363 63 40
364 60 61
365 31 30
366 50 48
367 30 72
368 73 35
369 69 41
370 58 25
371 28 96
372 40 70
373 65 44
374 41 77
375 87 89
376 55 82
377 56 31
378 86 71
379 49 85
380 27 64
381 94 43
382 62 64
383 62 62
384 77 39
385 72 85
386 74 88
387 75 47
388 90 43
389 88 72
390 25 62
391 96 61
392 84 72
393 74 86
394 93 100
395 90 86
396 28 91
397 63 57
398 79 99
399 38 48
400 58 95
401 38 66
402 32 37
403 77 54
404 68 33
405 59 33
406 37 72
407 62 94
408 91 51
409 47 39
410 62 35
411 66 40
412 48 91
413 69 70
414 46 81
415 92 56
416 69 30
417 31 65
418 33 30
419 53 77
420 54 78
421 84 85
422 66 68
423 39 28
424 96 66
425 38 30
426 62 45
427 66 91
428 61 74
429 83 54
430 93 27
431 76 84
432 99 44
433 48 31
434 74 70
435 55 28
436 35 40
437 48 69
438 36 88
439 78 33
440 92 70
441 59 69
442 35 54
443 39 49
444 36 69
445 54 38
446 27 77
447 93 90
448 43 52
449 84 65
450 57 44
451 89 68
452 100 87
453 84 77
454 30 76
455 91 50
456 74 39
457 79 97
458 96 46
459 57 59
460 53 58
461 87 35
462 47 53
463 33 40
464 54 38
465 64 63
466 37 37
467 35 63
468 33 82
469 87 40
470 33 28
471 66 64
472 66 76
473 54 50
474 43 52
475 58 40
476 26 75
477 69 78
478 39 69
479 77 54
480 58 37
481 30 80
482 45 27
483 58 63
484 43 41
485 55 75
486 93 90
487 36 53
488 44 62
489 83 50
490 86 59
491 33 32
492 68 86
493 59 68
494 42 86
495 35 46
496 51 95
497 38 60
498 33 53
499 52 68
500 38 70
501 54 40
502 93 40
503 77 56
504 41 73
505 58 29
506 28 79
507 38 57
508 89 89
509 74 86
510 78 27
511 83 55
