2
1000 1000 
1 324 532
2 749 375
3 284 836
4 757 245
5 444 740
6 306 190
7 742 733
8 407 701
9 145 153
10 852 674
11 647 770
12 368 432
13 25 862
14 549 642
15 45 584
16 989 225
17 867 413
18 11 341
19 961 645
20 699 572
21 520 240
22 361 981
23 192 415
24 456 202
25 83 607
26 80 344
27 494 848
28 636 150
29 392 632
30 933 428
31 417 867
32 795 587
33 736 217
34 820 411
35 856 156
36 263 299
37 914 82
38 789 915
39 569 673
40 135 326
41 808 978
42 962 977
43 968 778
44 242 191
45 559 37
46 387 187
47 67 459
48 761 273
49 989 108
50 954 547
51 23 999
52 225 285
53 372 822
54 474 999
55 141 375
56 959 921
57 624 547
58 535 590
59 523 627
60 94 343
61 396 724
62 676 431
63 864 582
64 247 945
65 429 470
66 935 603
67 309 866
68 485 171
69 502 870
70 225 299
71 527 329
72 774 551
73 917 671
74 615 191
75 181 487
76 273 615
77 197 190
78 845 101
79 853 931
80 764 847
81 954 320
82 388 838
83 58 664
84 576 969
85 713 318
86 275 497
87 771 555
88 910 526
89 218 173
90 212 96
91 737 385
92 217 646
93 963 980
94 77 411
95 782 622
96 527 868
97 194 31
98 144 280
99 209 201
100 110 170
