2
1000 1000 
1 66 111
2 119 193
3 56 134
4 141 173
5 120 148
6 104 84
7 143 107
8 75 134
9 181 164
10 75 163
11 90 141
12 161 116
13 199 171
14 123 118
15 167 64
16 51 117
17 170 152
18 184 65
19 76 50
20 108 113
21 53 97
22 140 161
23 53 154
24 166 62
25 58 91
26 80 76
27 83 85
28 185 65
29 145 81
30 108 130
31 111 185
32 52 93
33 191 62
34 147 163
35 172 131
36 74 64
37 177 88
38 156 125
39 57 100
40 85 102
41 191 189
42 62 84
43 166 197
44 162 180
45 63 106
46 180 62
47 131 145
48 157 133
49 164 174
50 76 50
