2
100 100 
1 10 22
2 26 35
3 18 21
4 10 23
5 4 10
6 21 44
7 23 26
8 1 9
9 11 8
10 6 38
11 31 49
12 47 24
13 16 18
14 1 8
15 27 36
16 17 36
17 30 24
18 15 43
19 23 32
20 46 46
21 1 44
22 24 35
23 14 35
24 1 49
25 41 19
26 26 35
27 31 49
28 7 8
29 35 47
30 12 13
31 38 47
32 11 17
33 21 17
34 44 11
35 18 17
36 11 24
37 30 19
38 49 21
39 1 13
40 28 9
41 34 43
42 7 48
43 23 50
44 42 29
45 34 48
46 9 24
47 6 15
48 2 9
49 32 42
50 15 5
51 12 38
52 2 18
53 15 2
54 10 19
55 36 12
56 43 14
57 16 3
58 44 46
59 26 34
60 39 11
61 10 23
62 37 29
63 33 27
64 41 6
65 45 27
66 40 21
67 37 13
68 12 9
69 20 42
70 8 1
71 20 31
72 29 19
73 9 42
74 24 7
75 26 5
76 25 48
77 27 5
78 4 22
79 48 25
80 22 5
81 18 18
82 41 46
83 11 15
84 38 20
85 2 21
86 10 8
87 15 46
88 25 31
89 32 4
90 43 40
91 33 20
92 20 43
93 9 37
94 18 11
95 3 39
96 36 46
97 9 32
98 45 25
99 24 39
100 30 32
101 30 37
102 50 19
103 35 27
104 36 16
105 13 16
106 38 25
107 35 43
108 45 30
109 33 33
110 10 45
111 6 13
112 39 15
113 11 19
114 20 20
115 11 24
116 20 27
117 2 32
118 44 47
119 42 17
120 24 43
121 5 7
122 37 27
123 28 38
124 17 2
125 42 40
126 15 30
127 18 11
128 17 50
129 28 19
130 48 3
131 50 5
132 1 40
133 1 2
134 37 34
135 48 31
136 41 46
137 6 16
138 19 41
139 21 44
140 21 7
141 32 16
142 25 49
143 12 35
144 14 41
145 31 45
146 19 22
147 23 49
148 4 26
149 21 46
150 40 46
151 18 31
152 37 6
153 38 44
154 11 15
155 7 24
156 44 46
157 40 43
158 17 12
159 34 35
160 37 20
161 10 9
162 31 41
163 1 34
164 32 46
165 41 36
166 7 31
167 14 25
168 4 1
169 21 8
170 41 18
171 49 7
172 16 20
173 9 18
174 6 30
175 7 3
176 20 21
177 26 15
178 22 21
179 37 28
180 46 25
181 32 29
182 6 25
183 37 37
184 30 23
185 8 24
186 41 31
187 40 20
188 46 6
189 44 20
190 22 5
191 46 38
192 39 40
193 20 48
194 30 33
195 6 10
196 40 8
197 5 19
198 35 32
199 46 12
200 12 38
201 6 41
202 1 7
203 4 1
204 47 20
205 21 42
206 45 39
207 43 25
208 21 47
209 9 12
210 16 46
211 45 50
212 38 24
213 32 27
214 27 44
215 44 19
216 12 42
217 33 33
218 18 25
219 44 19
220 2 26
221 49 17
222 44 35
223 50 40
224 38 47
225 15 40
226 1 1
227 45 5
228 46 50
229 41 24
230 32 45
231 5 17
232 40 16
233 50 13
234 29 41
235 37 26
236 44 1
237 39 17
238 17 44
239 49 47
240 31 31
241 6 39
242 1 15
243 28 46
244 1 9
245 33 19
246 47 17
247 8 29
248 32 44
249 11 25
250 9 1
251 41 34
252 15 33
253 27 21
254 4 20
255 40 50
256 6 48
257 47 8
258 48 46
259 33 30
260 15 28
261 12 9
262 22 19
263 15 36
264 49 49
265 36 26
266 1 10
267 22 43
268 27 9
269 1 30
270 5 24
271 40 8
272 26 29
273 23 27
274 2 46
275 40 33
276 27 28
277 12 42
278 43 4
279 45 38
280 14 21
281 29 36
282 29 6
283 37 16
284 13 17
285 41 4
286 45 42
287 50 29
288 5 12
289 45 24
290 19 1
291 25 40
292 46 25
293 47 34
294 16 25
295 34 50
296 24 13
297 47 19
298 45 19
299 17 36
300 26 7
301 42 11
302 45 3
303 45 37
304 6 50
305 9 46
306 46 22
307 45 24
308 13 20
309 38 46
310 39 45
311 47 31
312 9 24
313 14 41
314 20 14
315 37 28
316 47 19
317 6 20
318 46 50
319 3 31
320 14 50
321 43 44
322 34 23
323 27 14
324 43 7
325 2 6
326 17 33
327 14 28
328 29 37
329 48 12
330 7 4
331 12 19
332 2 43
333 7 25
334 6 14
335 12 9
336 31 14
337 42 27
338 24 33
339 48 22
340 5 45
341 25 38
342 10 6
343 41 10
344 23 21
345 4 3
346 45 20
347 8 32
348 45 8
349 49 29
350 2 16
351 35 12
352 12 8
353 3 44
354 49 14
355 47 23
356 34 23
357 47 21
358 37 21
359 27 6
360 41 24
361 46 19
362 5 11
363 45 19
364 16 2
365 29 7
366 15 34
367 15 9
368 33 48
369 46 2
370 41 30
371 34 13
372 35 38
373 31 7
374 22 39
375 39 8
376 12 26
377 21 38
378 7 10
379 47 12
380 46 35
381 17 39
382 24 38
383 24 2
384 12 22
385 48 5
386 4 36
387 12 41
388 31 2
389 42 40
390 29 41
391 19 48
392 49 8
393 20 12
394 28 9
395 38 9
396 30 38
397 6 17
398 25 23
399 2 23
400 7 30
