2
40 40 
1 15 9
2 34 29
3 16 7
4 10 16
5 25 12
6 12 34
7 32 6
8 28 21
9 23 20
10 17 30
11 24 28
12 17 34
13 9 13
14 24 24
15 21 3
16 4 14
17 30 27
18 24 33
19 34 20
20 18 33
21 5 3
22 28 14
23 2 23
24 21 17
25 4 20
26 34 8
27 23 28
28 13 33
29 16 35
30 8 31
31 14 16
32 17 10
33 28 29
34 3 33
35 27 10
36 34 28
37 35 19
38 10 18
39 10 29
40 4 27
41 23 2
42 24 7
43 34 31
44 33 7
45 10 14
46 10 9
47 18 5
48 22 34
49 1 14
50 27 23
51 4 3
52 10 20
53 28 23
54 32 25
55 1 30
56 8 25
57 15 23
58 34 29
59 21 1
60 33 28
61 4 27
62 8 31
63 33 7
64 13 31
65 17 8
66 28 4
67 24 35
68 14 19
69 22 7
70 11 32
71 6 30
72 19 2
73 28 32
74 6 14
75 27 28
76 7 27
77 24 20
78 34 28
79 10 13
80 35 7
81 5 26
82 6 29
83 13 12
84 28 16
85 35 29
86 25 1
87 20 25
88 1 7
89 31 28
90 11 8
91 35 29
92 33 12
93 3 9
94 34 27
95 20 23
96 3 3
97 16 35
98 23 5
99 11 28
100 29 19
101 21 27
102 10 11
103 31 22
104 17 4
105 10 28
106 1 19
107 4 8
108 19 16
109 27 35
110 4 28
111 17 26
112 6 14
113 25 5
114 34 18
115 27 25
116 21 33
117 17 32
118 34 5
119 22 12
120 4 14
121 8 15
122 33 10
123 4 20
124 7 3
125 17 29
126 15 7
127 15 3
128 27 25
129 26 25
130 18 30
131 31 9
132 22 12
133 24 22
134 29 16
135 22 22
136 24 18
137 18 35
138 31 27
139 23 2
140 17 20
141 8 15
142 28 6
143 25 29
144 25 21
145 34 8
146 24 23
147 14 3
148 29 16
149 35 20
150 26 9
151 10 35
152 3 11
153 11 17
154 23 29
155 1 3
156 8 29
157 29 8
158 27 5
159 15 19
160 15 19
161 12 14
162 5 26
163 33 22
164 27 16
165 11 19
166 32 10
167 6 3
168 2 27
169 11 32
170 12 13
171 21 13
172 14 19
173 33 28
174 20 3
175 32 14
176 27 32
177 31 22
178 12 4
179 16 35
180 34 9
181 22 6
182 34 4
183 33 28
184 25 1
185 11 13
186 21 26
187 21 12
188 33 28
189 8 12
190 35 2
191 9 31
192 21 15
193 32 11
194 6 21
195 3 34
196 13 35
197 30 15
198 17 9
199 26 9
200 6 29
201 16 23
202 24 15
203 28 26
204 4 34
205 6 25
206 12 32
207 5 34
208 29 23
209 14 16
210 35 22
211 1 20
212 15 28
213 25 25
214 2 27
215 16 22
216 24 3
217 5 11
218 3 35
219 26 16
220 20 15
221 19 1
222 14 3
223 32 2
224 2 18
225 9 18
226 5 30
227 4 24
228 27 14
229 22 7
230 26 2
231 14 5
232 25 23
233 34 30
234 2 32
235 19 10
236 14 1
237 7 11
238 31 18
239 12 4
240 34 33
241 14 9
242 19 25
243 11 22
244 18 14
245 28 23
246 12 33
247 26 8
248 14 7
249 27 28
250 4 11
251 23 28
252 35 5
253 27 31
254 29 26
