2
100 100 
1 16 2
2 23 35
3 36 1
4 9 8
5 2 49
6 4 43
7 12 44
8 9 27
9 46 20
10 5 1
11 26 2
12 19 33
13 20 43
14 11 34
15 14 31
16 31 12
17 9 46
18 18 9
19 19 16
20 39 38
21 16 48
22 44 3
23 2 34
24 20 8
25 38 28
26 49 23
27 22 18
28 30 27
29 18 8
30 39 2
31 26 49
32 18 30
33 34 20
34 31 11
35 14 4
36 19 48
37 13 38
38 12 28
39 6 6
40 39 38
41 45 48
42 42 5
43 1 25
44 30 47
45 15 22
46 45 15
47 11 2
48 5 22
49 29 44
50 31 15
51 34 1
52 31 24
53 9 16
54 9 9
55 18 7
56 19 50
57 37 25
58 50 1
59 14 22
60 36 25
61 21 18
62 9 37
63 4 30
64 3 15
65 42 12
66 48 15
67 11 20
68 48 16
69 15 21
70 16 6
71 17 27
72 14 3
73 25 23
74 33 39
75 32 48
76 30 25
77 22 37
78 8 43
79 43 19
80 33 17
81 8 4
82 12 24
83 3 33
84 17 29
85 9 19
86 8 46
87 37 44
88 9 10
89 47 14
90 4 25
91 48 48
92 46 40
93 12 18
94 42 19
95 44 39
96 1 13
97 13 23
98 32 37
99 9 28
100 10 6
101 46 35
102 36 35
103 41 27
104 46 17
105 26 47
106 15 50
107 21 32
108 26 13
109 27 31
110 19 4
111 24 22
112 11 46
113 14 16
114 6 20
115 47 41
116 26 19
117 1 36
118 36 46
119 28 15
120 18 25
121 34 26
122 8 13
123 42 36
124 7 4
125 34 42
126 35 3
127 2 38
128 48 17
129 19 33
130 13 36
131 40 35
132 11 41
133 11 27
134 20 23
135 40 27
136 38 9
137 48 47
138 41 29
139 24 3
140 36 6
141 40 3
142 32 6
143 49 16
144 7 12
145 16 15
146 12 6
147 26 42
148 12 9
149 3 3
150 1 20
151 50 14
152 14 23
153 18 3
154 40 17
155 19 50
156 20 17
157 21 42
158 33 34
159 44 9
160 22 44
161 35 10
162 30 35
163 12 12
164 46 46
165 19 9
166 18 40
167 42 22
168 26 7
169 13 37
170 19 23
171 49 38
172 15 14
173 17 13
174 1 18
175 14 15
176 13 1
177 23 16
178 44 11
179 31 17
180 24 42
181 44 9
182 41 17
183 12 44
184 3 35
185 35 23
186 14 30
187 26 40
188 11 15
189 36 49
190 13 20
191 18 14
192 36 19
193 40 40
194 1 40
195 44 33
196 11 2
197 44 43
198 34 25
199 38 9
200 11 38
201 32 16
202 44 42
203 37 4
204 39 4
205 50 19
206 44 6
207 49 35
208 3 48
209 28 8
210 9 45
211 24 44
212 6 28
213 49 45
214 27 17
215 49 34
216 15 45
217 2 33
218 20 30
219 30 33
220 34 21
221 36 7
222 2 25
223 21 27
224 47 5
225 19 3
226 38 42
227 22 5
228 18 43
229 10 13
230 6 8
231 28 20
232 26 5
233 35 46
234 43 30
235 31 8
236 25 43
237 44 35
238 8 35
239 41 27
240 38 39
241 49 2
242 34 25
243 8 9
244 45 13
245 48 36
246 27 17
247 2 11
248 3 18
249 24 22
250 21 3
251 30 10
252 12 6
253 11 11
254 9 17
255 20 16
256 15 30
257 33 32
258 28 13
259 50 8
260 49 22
261 25 35
262 44 41
263 21 29
264 5 29
265 14 10
266 29 46
267 50 23
268 48 15
269 9 26
270 46 48
271 9 31
272 49 1
273 6 45
274 23 26
275 45 49
276 44 1
277 4 50
278 10 15
279 9 46
280 16 30
281 22 43
282 8 17
283 29 9
284 43 42
285 25 27
286 30 25
287 22 45
288 5 27
289 13 22
290 9 33
291 36 50
292 46 18
293 21 4
294 24 22
295 35 35
296 14 38
297 21 19
298 25 4
299 42 45
300 22 21
301 45 24
302 14 41
303 50 13
304 42 42
305 45 49
306 2 16
307 41 19
308 13 43
309 42 2
310 7 44
311 22 24
312 39 47
313 31 30
314 10 19
315 43 3
316 38 23
317 9 29
318 33 33
319 13 35
320 33 5
321 28 32
322 13 3
323 26 3
324 48 31
325 41 50
326 34 47
327 49 47
328 8 15
329 37 49
330 6 42
331 4 20
332 32 36
333 32 40
334 38 48
335 45 28
