2
10 10 
1 8 10
2 4 7
3 7 3
4 2 1
5 2 1
6 9 5
7 2 2
8 8 7
9 7 7
10 3 4
11 10 7
12 9 7
13 5 7
14 1 7
15 8 2
16 9 9
17 5 8
18 3 8
19 10 3
20 2 3
21 2 5
22 1 5
23 8 6
24 3 8
25 8 8
26 3 4
27 5 6
28 8 1
29 8 9
30 5 3
31 2 2
32 3 9
33 2 10
34 1 8
35 9 4
36 6 2
37 1 6
38 10 2
39 7 1
40 9 2
41 7 1
42 6 5
43 8 10
44 1 3
45 8 8
46 4 9
47 8 5
48 2 7
49 1 1
50 10 3
51 4 8
52 2 8
53 4 5
54 1 2
55 7 4
56 1 1
57 4 4
58 1 3
59 9 6
60 10 4
61 10 9
62 5 5
63 5 10
64 6 4
65 7 5
66 6 3
67 6 10
68 2 5
69 2 2
70 10 9
71 1 2
72 7 8
73 8 6
74 4 5
75 7 4
76 1 3
77 3 3
78 10 2
79 9 6
80 2 2
81 2 8
82 8 3
83 1 8
84 5 9
85 9 1
86 8 9
87 1 3
88 2 5
89 1 9
90 3 3
91 9 6
92 2 7
93 3 7
94 2 1
95 10 9
96 7 2
97 5 10
98 4 6
99 9 10
100 6 8
101 4 5
102 4 7
103 9 6
104 9 4
105 1 7
106 4 1
107 1 6
108 2 9
109 9 3
110 2 10
111 9 8
112 5 2
113 1 7
114 9 3
115 4 2
116 10 4
117 3 4
118 10 10
119 4 6
120 1 1
121 1 8
122 10 3
123 2 4
124 9 9
125 6 1
126 8 1
127 3 3
128 2 5
129 8 5
130 7 4
131 9 2
132 5 1
133 7 8
134 4 4
135 2 3
136 6 5
137 10 7
138 9 2
139 4 5
140 7 7
141 2 4
142 9 10
143 10 1
144 10 5
145 6 5
146 4 1
147 8 3
148 3 9
149 10 3
150 8 2
151 6 9
152 4 3
153 3 4
154 8 3
155 3 7
156 3 9
157 8 10
158 8 7
159 5 4
160 8 3
161 10 4
162 7 6
163 3 4
164 7 4
165 2 10
166 9 3
167 6 10
168 1 9
169 9 8
170 9 4
171 1 7
172 5 5
173 2 4
174 3 5
175 3 2
176 9 7
177 10 9
178 10 6
179 9 4
180 10 6
181 9 2
182 8 2
183 8 3
184 4 3
185 7 2
186 5 8
187 3 3
188 8 4
189 5 1
190 7 1
191 2 2
192 9 2
193 8 7
194 2 5
195 10 7
196 6 1
197 7 8
198 9 2
199 2 5
200 5 7
201 8 1
202 4 7
203 4 7
204 5 7
205 10 6
206 1 7
207 8 5
208 8 6
209 6 8
210 3 1
211 8 1
212 3 8
213 5 8
214 7 3
215 1 4
216 2 5
217 5 5
218 6 10
219 2 3
220 10 10
221 3 8
222 9 6
223 1 7
224 7 6
225 5 3
226 5 7
227 4 5
228 8 5
229 3 2
230 5 7
231 7 2
232 8 10
233 6 5
234 10 9
235 2 3
236 1 7
237 2 10
238 9 2
239 9 2
240 9 4
241 9 9
242 6 5
243 9 10
244 3 6
245 3 1
246 4 10
247 1 4
248 9 6
249 4 7
250 7 7
251 2 8
252 4 3
253 7 3
254 2 1
255 3 8
256 5 2
257 1 1
258 7 8
259 8 5
260 6 2
261 2 1
262 5 9
263 9 6
264 5 5
265 4 4
266 2 6
267 6 4
268 2 3
269 2 1
270 8 10
271 3 7
272 2 5
273 5 9
274 2 9
275 10 4
276 2 9
277 1 5
278 3 2
279 10 2
280 2 3
281 6 8
282 4 9
283 7 4
284 1 8
285 6 7
286 6 9
287 7 5
288 4 5
289 10 9
290 9 6
291 4 4
292 10 2
293 4 1
294 2 6
295 7 4
296 8 10
297 7 1
298 5 8
299 5 1
300 2 9
301 2 5
302 2 9
303 3 4
304 6 1
305 10 6
306 6 4
307 3 2
308 1 10
309 1 6
310 7 5
311 7 3
312 10 1
313 2 4
314 10 3
315 3 1
316 3 1
317 9 10
318 2 5
319 4 1
320 6 10
321 5 10
322 5 2
323 10 10
324 3 4
325 5 4
326 9 8
327 4 8
328 3 10
329 3 9
330 7 10
331 10 4
332 1 2
333 1 4
334 2 4
335 10 5
336 8 4
337 6 5
338 6 7
339 6 9
340 4 7
341 7 2
342 1 8
343 9 10
344 7 9
345 2 5
346 4 6
347 4 7
348 2 9
349 1 8
350 6 9
351 1 7
352 9 8
353 7 8
354 5 3
355 2 10
356 1 1
357 9 1
358 7 3
359 2 7
360 6 7
361 2 8
362 1 7
363 3 5
364 5 6
365 2 5
366 10 3
367 10 3
368 8 3
369 7 7
370 8 7
371 4 7
372 7 5
373 3 2
374 7 6
375 9 10
376 1 7
377 9 8
378 5 6
379 8 1
380 3 6
381 3 7
382 5 7
383 8 7
384 7 1
385 2 3
386 4 8
387 9 6
388 5 8
389 9 8
390 5 10
391 3 4
392 9 10
393 6 10
394 1 9
395 8 10
396 10 4
397 9 9
398 9 2
399 3 5
400 6 6
401 10 3
402 7 7
403 10 5
404 8 5
405 4 7
406 7 10
407 5 2
408 2 6
409 9 8
410 5 10
411 4 10
412 3 9
413 9 2
414 2 6
415 8 4
416 10 4
417 9 2
418 8 3
419 1 7
420 5 8
421 3 10
422 5 6
423 4 1
424 1 2
425 9 8
426 10 9
427 1 1
428 4 10
429 5 2
430 5 3
431 4 6
432 4 9
433 1 4
434 5 5
435 8 2
436 10 9
437 6 4
438 3 4
439 4 9
440 7 8
441 8 1
442 5 10
443 4 7
444 8 7
445 7 3
446 10 10
447 8 9
448 7 4
449 10 7
450 3 10
451 10 9
452 6 8
453 9 8
454 2 1
455 2 2
456 4 1
457 4 1
458 7 10
459 9 2
460 4 2
461 8 2
462 1 4
463 8 7
464 2 10
465 6 3
466 6 6
467 2 1
468 7 7
469 2 7
470 6 1
471 4 4
472 4 7
473 7 7
474 3 10
475 1 4
476 9 2
477 1 4
478 6 3
479 8 2
480 3 9
481 4 7
482 7 2
483 4 2
484 2 3
485 1 2
486 3 1
487 4 2
488 1 7
489 6 5
490 9 6
491 7 7
492 7 7
493 6 2
494 1 2
495 10 7
496 8 3
497 4 8
498 1 6
499 7 7
500 8 8
501 1 7
502 1 6
503 10 2
504 3 6
505 6 4
506 8 6
507 9 10
508 6 10
509 3 1
510 4 5
511 2 4
512 3 10
513 1 4
514 5 3
515 7 9
516 1 4
517 9 3
518 1 9
519 7 8
520 1 5
521 8 7
522 7 3
523 6 5
524 5 5
525 9 1
526 8 4
527 9 6
528 5 5
529 6 1
530 4 9
531 9 5
532 2 10
533 8 7
534 1 10
535 10 7
536 8 2
537 10 2
538 10 2
539 1 9
540 5 4
541 7 10
542 8 7
543 3 3
544 8 2
545 4 2
546 8 8
547 8 3
548 6 4
549 8 5
550 6 7
551 4 10
552 4 3
553 1 6
554 2 2
555 4 4
556 9 5
557 5 7
558 3 4
559 8 1
560 8 2
561 8 9
562 10 6
563 6 8
