2
1000 1000 
1 256 275
2 332 220
3 129 239
4 196 119
5 151 315
6 273 310
7 354 373
8 305 332
9 155 227
10 128 273
11 389 392
12 129 202
13 288 294
14 197 344
15 351 352
16 327 204
17 278 385
18 198 274
19 198 171
20 315 118
21 306 199
22 100 284
23 290 284
24 360 387
25 273 244
26 178 159
27 334 194
28 288 177
29 183 185
30 130 286
31 238 175
32 164 270
33 353 217
34 183 123
35 348 244
36 269 166
37 400 325
38 268 186
39 300 245
40 232 362
41 360 112
42 254 147
43 179 384
44 174 326
45 235 206
46 107 179
47 383 317
48 211 300
49 364 184
50 192 349
51 389 199
52 243 311
53 197 178
54 200 375
55 252 239
56 379 131
57 224 301
58 133 365
59 382 349
60 219 283
61 215 174
62 231 246
63 155 267
64 397 187
65 352 127
66 397 336
67 280 389
68 375 139
69 395 134
70 144 161
71 191 146
72 348 262
73 271 243
74 307 364
75 217 373
76 252 333
77 226 149
78 292 282
79 163 224
80 252 239
81 326 195
82 299 367
83 273 232
84 353 326
85 351 256
86 233 389
87 275 120
88 228 386
89 188 394
90 373 116
91 192 341
92 179 128
93 309 394
94 341 163
95 336 255
96 132 124
97 353 107
98 338 106
99 253 262
100 330 320
