6 
100 100 100 100 100 100 
1 44 50 42 5 4 33 
2 40 33 33 14 2 50 
3 12 29 10 6 41 48 
4 36 38 23 35 2 12 
5 41 35 14 35 3 33 
6 8 18 13 41 29 4 
7 44 7 24 3 18 28 
8 14 29 19 24 25 38 
9 23 38 29 17 27 38 
10 20 39 5 27 23 17 
11 10 27 15 45 29 18 
12 36 14 39 1 1 11 
13 5 13 22 34 6 36 
14 31 37 2 15 50 17 
15 26 25 4 39 33 7 
16 4 12 42 45 37 13 
17 46 7 47 34 2 12 
18 24 31 7 11 35 19 
19 14 10 20 25 40 12 
20 12 16 23 28 29 50 
21 18 28 6 37 23 8 
22 41 4 49 11 10 10 
23 3 31 4 19 46 49 
24 34 50 22 32 40 34 
25 48 50 29 42 22 13 
26 6 5 20 7 33 13 
27 5 41 29 37 30 47 
28 12 43 47 6 50 48 
29 26 24 46 18 27 10 
30 34 46 19 32 3 1 
31 3 23 14 44 16 36 
32 23 9 39 14 1 9 
33 11 34 22 6 41 14 
34 6 22 20 23 47 30 
35 4 48 41 26 50 12 
36 17 12 2 29 10 44 
37 8 21 24 37 2 26 
38 31 29 13 21 16 6 
39 32 2 35 21 36 10 
40 29 26 44 34 37 47 
41 39 11 31 20 35 7 
42 44 35 29 49 47 47 
43 27 11 33 23 14 28 
44 40 25 21 11 27 15 
45 35 38 9 34 38 28 
46 6 48 25 44 40 18 
47 1 34 31 11 19 13 
48 1 11 41 9 30 8 
49 38 39 12 27 30 43 
50 35 31 8 34 16 9 
51 11 39 13 13 34 49 
52 13 23 39 9 1 49 
53 42 2 49 32 15 19 
54 25 36 42 6 13 11 
55 18 41 47 47 35 28 
56 49 14 37 8 33 1 
57 12 15 11 49 38 18 
58 16 49 38 43 25 4 
59 27 42 6 29 1 45 
60 13 13 40 19 27 44 
61 17 37 15 24 26 19 
62 37 31 43 8 10 6 
63 4 21 49 25 20 5 
64 25 31 22 7 29 33 
65 19 50 24 14 28 30 
66 31 14 20 41 2 43 
67 7 48 18 41 49 17 
68 13 18 13 6 16 31 
69 37 47 30 44 27 38 
70 17 34 42 27 1 39 
71 36 32 36 14 14 25 
72 25 19 15 4 28 38 
73 4 16 35 17 44 47 
74 42 15 34 39 2 6 
75 10 10 31 14 44 2 
76 28 37 17 34 13 6 
77 11 50 20 36 20 4 
78 28 13 35 15 9 38 
79 21 25 19 24 50 28 
80 24 25 4 46 43 44 
81 48 18 25 31 36 36 
82 2 9 23 17 9 38 
83 7 16 49 8 46 6 
84 12 20 6 33 7 43 
85 34 5 42 36 10 36 
86 43 42 3 6 30 15 
87 31 24 34 50 28 8 
88 16 11 26 45 6 31 
89 38 8 28 3 1 27 
90 32 5 26 29 7 34 
91 11 46 34 7 48 14 
92 30 48 5 38 36 44 
93 23 13 41 45 46 10 
94 28 6 15 28 25 27 
95 50 30 38 38 31 23 
96 19 45 9 37 31 5 
97 40 39 5 27 24 41 
98 23 1 14 35 20 47 
99 14 4 5 13 8 4 
100 20 22 15 10 19 41 
101 40 10 3 24 42 39 
102 19 20 12 12 6 2 
103 43 19 28 33 8 22 
104 30 50 35 39 22 41 
105 39 31 17 3 14 34 
106 10 24 28 5 21 43 
107 1 40 50 2 20 1 
108 19 32 6 25 19 34 
109 41 18 32 31 7 15 
110 32 17 10 3 46 14 
111 21 18 31 27 10 13 
112 28 22 31 39 47 31 
113 47 11 20 46 18 6 
114 29 48 10 33 38 18 
115 32 6 42 7 17 34 
116 35 2 23 8 45 27 
117 14 2 20 24 48 27 
118 49 43 41 18 46 12 
119 22 31 13 26 49 20 
120 9 11 30 24 8 28 
121 42 47 31 46 9 46 
122 7 46 48 10 33 18 
123 7 11 44 10 50 13 
124 5 10 24 7 8 34 
125 45 24 15 50 30 23 
126 32 44 32 46 31 24 
127 47 25 7 44 14 29 
128 34 7 31 8 44 20 
129 38 21 26 41 34 28 
130 27 12 26 41 46 32 
131 49 36 28 42 13 30 
132 10 18 39 12 13 48 
133 45 9 39 18 21 3 
134 23 25 41 33 12 24 
135 41 28 4 49 18 41 
136 45 44 29 5 28 24 
137 23 8 35 38 35 9 
138 22 43 37 24 44 34 
139 47 2 32 39 12 45 
140 26 12 23 48 50 30 
141 11 8 34 25 25 15 
142 16 49 8 14 41 43 
143 13 30 26 19 39 8 
144 50 15 17 26 23 12 
145 23 6 49 42 46 41 
146 47 26 23 30 43 2 
147 44 15 47 47 1 3 
148 40 19 50 23 6 32 
149 19 38 22 15 35 46 
150 39 25 45 27 47 21 
151 31 12 31 25 19 9 
152 3 32 6 45 49 15 
153 3 17 9 34 47 15 
154 1 25 40 25 27 38 
155 14 41 32 14 40 21 
156 23 32 35 33 27 30 
157 35 36 27 19 32 42 
158 15 27 15 35 33 4 
159 44 31 47 46 16 28 
160 22 48 19 41 8 23 
161 5 34 34 14 33 29 
162 23 32 21 25 23 21 
163 29 7 44 29 11 7 
164 43 12 12 14 17 50 
165 29 33 34 26 23 22 
166 43 22 4 40 27 21 
167 8 16 41 26 22 20 
168 4 37 38 12 50 14 
169 31 10 13 30 24 37 
170 7 21 31 20 13 7 
171 30 5 3 19 45 2 
172 1 25 7 16 40 40 
173 33 40 42 34 36 19 
174 28 46 14 49 47 50 
175 12 20 2 47 43 27 
176 45 26 39 27 45 24 
177 31 10 4 7 32 40 
178 14 37 42 21 29 49 
179 22 9 50 38 44 36 
