6 
1000 1000 1000 1000 1000 1000 
1 740 369 475 511 261 290 
2 636 678 686 582 916 749 
3 757 484 210 701 869 987 
4 220 886 310 788 610 406 
5 31 408 173 774 215 974 
6 874 867 312 160 885 644 
7 446 643 195 973 290 349 
8 751 370 672 35 742 669 
9 40 507 425 192 405 994 
10 205 787 174 684 46 995 
11 978 292 47 523 220 897 
12 196 407 847 732 705 288 
13 581 217 161 132 925 575 
14 391 379 994 661 655 751 
15 722 901 972 219 390 474 
16 460 104 529 710 906 414 
17 288 184 745 866 403 539 
18 102 643 270 822 605 573 
19 823 838 779 336 519 773 
20 512 257 594 605 813 460 
21 427 837 865 322 562 777 
22 954 878 832 650 139 330 
23 811 748 826 494 730 601 
24 977 123 56 237 893 146 
25 154 868 323 859 248 817 
26 29 103 531 439 869 626 
27 326 794 978 703 19 300 
28 380 923 974 65 902 214 
29 664 104 719 236 951 118 
30 456 155 42 365 787 93 
31 212 205 686 971 929 459 
32 751 735 540 819 260 151 
33 821 13 450 500 712 344 
34 814 933 490 119 760 713 
35 603 944 347 996 354 6 
36 82 24 21 884 11 50 
37 975 852 847 300 907 513 
38 637 10 728 74 702 615 
39 629 631 673 408 982 779 
40 746 274 772 291 741 120 
41 60 847 519 54 332 968 
42 66 551 168 857 548 458 
43 273 747 630 328 830 225 
44 432 764 477 356 463 611 
45 547 173 64 92 712 761 
46 193 992 353 645 64 405 
47 860 51 190 599 447 114 
48 465 40 838 131 68 768 
49 761 367 948 386 467 960 
50 783 216 995 93 328 333 
51 395 502 683 967 236 665 
52 495 776 972 894 698 667 
53 317 610 272 434 724 629 
54 312 255 601 983 483 286 
55 942 920 118 501 455 304 
56 143 599 50 859 836 763 
57 5 792 524 699 733 730 
58 312 402 476 622 3 919 
59 375 980 441 423 818 74 
60 415 697 990 602 432 424 
61 290 967 509 232 404 966 
62 700 398 601 476 716 60 
63 471 875 701 848 683 614 
64 883 563 151 798 671 97 
65 880 932 605 951 673 286 
66 40 56 419 410 972 928 
67 537 548 893 344 201 195 
68 493 234 901 301 312 929 
69 851 704 193 457 395 53 
70 633 626 845 999 184 656 
71 382 708 314 656 926 576 
72 238 649 26 901 658 945 
73 342 149 288 708 442 104 
74 781 937 335 408 120 652 
75 358 319 260 471 402 76 
76 352 580 917 158 872 31 
77 668 352 206 277 696 159 
78 364 471 540 209 885 627 
79 859 481 23 432 644 808 
80 783 394 226 559 872 325 
81 766 453 147 157 873 45 
82 99 81 423 988 461 465 
83 718 412 257 204 461 525 
84 196 436 19 495 810 899 
85 959 38 786 66 252 487 
86 817 581 222 970 963 907 
87 50 809 735 3 919 359 
88 974 742 30 416 570 483 
89 556 225 781 257 324 383 
90 827 794 962 612 30 564 
91 346 800 363 556 352 431 
92 21 842 755 724 930 543 
93 45 27 296 611 709 521 
94 402 365 246 92 574 1 
95 759 949 589 738 726 257 
96 185 147 677 714 611 273 
97 26 194 788 158 590 347 
98 979 179 657 145 701 151 
99 240 478 149 643 475 933 
100 75 465 47 184 34 634 
101 557 318 473 861 996 918 
102 137 635 543 760 103 945 
103 502 757 438 749 776 688 
104 769 441 44 939 705 654 
105 196 741 729 492 196 527 
106 840 763 914 341 244 947 
107 229 74 987 173 837 80 
108 445 874 434 814 984 636 
109 810 104 680 27 531 574 
110 279 23 864 401 213 341 
111 525 122 649 790 794 754 
112 59 276 841 776 118 451 
113 435 925 199 951 728 428 
114 552 82 29 167 349 180 
115 752 305 802 256 483 657 
116 323 931 959 50 389 750 
117 165 733 462 250 646 37 
118 1 83 800 275 367 898 
119 324 767 612 802 503 384 
120 935 897 488 266 56 287 
121 807 138 176 272 259 775 
122 864 469 323 615 740 725 
123 692 765 464 988 31 347 
124 254 220 92 166 634 218 
125 738 367 623 662 986 962 
126 27 965 145 609 531 11 
127 656 822 908 525 46 776 
128 691 950 465 433 915 862 
129 659 837 760 985 318 522 
130 802 441 618 128 210 8 
131 951 631 1000 37 148 649 
132 614 964 254 10 448 11 
133 18 337 277 516 635 524 
134 515 593 644 482 443 623 
135 92 721 997 890 274 443 
136 999 259 726 936 805 833 
137 937 172 494 21 66 83 
138 909 455 266 950 933 865 
139 584 189 194 503 329 566 
140 152 856 936 283 457 992 
141 934 607 928 254 708 121 
142 994 796 268 435 669 65 
143 217 550 63 587 160 118 
144 40 852 79 267 839 610 
145 496 640 834 646 142 298 
146 940 307 830 338 152 76 
147 703 161 551 144 911 636 
148 244 657 963 229 959 537 
149 537 459 907 65 71 545 
150 178 833 959 856 510 703 
151 713 901 751 724 496 541 
152 134 448 181 201 30 68 
153 380 598 872 246 231 751 
154 680 959 656 997 523 852 
155 530 948 861 766 488 790 
156 662 696 302 786 936 927 
157 58 587 51 452 302 89 
158 73 951 122 416 216 441 
159 808 373 716 291 727 700 
160 409 249 332 754 480 229 
161 69 369 97 521 525 921 
162 942 510 526 831 767 978 
163 223 925 431 624 545 754 
164 969 198 357 360 62 592 
165 536 82 153 35 670 332 
166 471 403 807 749 420 543 
167 20 367 621 329 197 645 
168 531 206 361 94 900 660 
169 926 578 844 942 465 333 
170 252 395 897 700 562 238 
171 42 685 421 131 233 15 
172 306 781 766 627 473 539 
173 365 922 550 411 157 862 
174 328 868 187 687 908 92 
175 514 647 576 24 55 502 
176 575 161 2 895 62 838 
177 870 458 428 775 400 356 
178 169 715 81 449 80 707 
179 665 676 958 100 184 596 
180 890 481 625 905 523 540 
181 949 784 968 568 380 282 
182 872 486 24 155 297 109 
183 144 998 84 836 724 72 
184 144 622 456 127 308 838 
185 673 480 853 954 703 738 
186 181 947 85 208 372 283 
187 35 462 166 47 445 104 
188 67 846 787 971 513 272 
189 61 231 247 420 159 907 
190 457 142 492 953 347 700 
191 345 183 4 176 946 208 
192 583 751 361 892 127 515 
193 383 159 456 882 526 345 
194 286 85 92 19 273 453 
195 447 698 435 381 695 393 
196 540 133 379 108 89 755 
197 344 813 474 595 719 744 
198 222 310 20 137 484 425 
199 3 384 505 169 513 898 
200 885 157 965 612 548 286 
201 725 477 53 855 371 78 
202 148 944 95 267 122 676 
203 249 491 91 391 622 843 
204 257 717 937 444 993 481 
205 951 167 445 222 815 404 
206 746 719 202 759 634 162 
207 279 567 246 213 555 856 
208 922 430 738 790 438 248 
209 686 345 839 984 372 166 
210 930 563 23 601 537 380 
211 434 374 143 102 882 391 
212 472 253 170 475 323 922 
213 331 118 979 184 245 268 
214 396 625 169 100 365 6 
215 435 612 147 42 207 765 
