6 
1000 1000 1000 1000 1000 1000 
1 625 559 351 515 756 406 
2 700 727 350 437 344 758 
3 346 789 330 497 672 321 
4 747 712 345 742 484 776 
5 341 629 686 671 559 651 
6 269 229 432 494 248 271 
7 788 568 326 397 557 583 
8 371 637 451 534 352 455 
9 578 207 304 749 692 589 
10 250 322 680 800 775 213 
11 510 223 283 624 734 688 
12 231 655 281 515 288 437 
13 242 251 638 306 618 563 
14 617 769 739 702 676 726 
15 282 290 435 633 766 639 
16 779 329 411 370 516 537 
17 604 316 725 535 380 363 
18 423 793 785 218 383 533 
19 781 509 548 772 486 696 
20 616 570 345 454 429 308 
21 649 748 641 282 755 625 
22 738 618 618 615 258 761 
23 631 779 678 395 594 506 
24 213 442 244 700 286 669 
25 223 561 354 649 294 573 
26 625 207 585 305 526 480 
27 284 306 514 593 483 245 
28 697 434 685 630 639 586 
29 367 265 776 679 241 551 
30 678 733 747 231 597 426 
31 650 255 742 688 412 640 
32 721 740 398 546 432 760 
33 664 768 382 267 232 504 
34 494 480 431 740 389 605 
35 293 473 441 360 480 332 
36 559 497 382 283 625 483 
37 320 730 308 346 759 344 
38 655 721 380 733 275 242 
39 437 413 234 565 334 680 
40 574 773 591 550 499 606 
41 494 634 301 695 757 276 
42 297 716 761 365 753 796 
43 438 560 330 360 378 768 
44 628 680 795 700 437 747 
45 753 228 409 356 262 438 
46 332 463 786 292 274 314 
47 711 590 316 355 727 295 
48 567 366 355 533 398 436 
49 727 581 672 531 575 331 
50 724 364 405 582 271 551 
51 566 589 723 742 343 292 
52 506 352 361 678 329 640 
53 307 442 403 347 207 283 
54 345 700 404 757 761 280 
55 481 309 760 647 653 677 
56 415 706 285 661 431 522 
57 378 670 652 574 768 261 
58 743 476 534 483 231 445 
59 372 328 364 725 504 689 
60 506 347 201 799 409 553 
61 357 419 694 348 794 346 
62 254 797 771 576 652 251 
63 751 273 223 426 241 617 
64 694 665 342 239 207 576 
65 257 278 798 271 578 270 
66 272 672 477 435 570 299 
67 422 572 540 679 275 523 
68 714 793 330 707 426 378 
69 703 439 520 249 576 707 
70 256 312 307 568 673 374 
71 532 378 230 714 358 547 
72 214 661 792 670 300 320 
73 360 729 370 391 358 351 
74 659 354 531 494 315 622 
75 719 670 553 495 577 513 
76 244 202 736 626 782 417 
77 204 447 656 324 617 408 
78 510 319 528 444 746 709 
79 754 343 510 325 439 466 
80 718 635 706 770 378 438 
81 277 539 611 304 715 575 
82 800 789 560 590 426 675 
83 338 339 239 673 385 379 
84 573 232 590 239 461 248 
85 488 659 600 665 370 735 
86 667 409 637 721 586 337 
87 443 743 641 500 430 223 
88 679 386 360 654 483 720 
89 439 575 589 531 736 285 
90 575 295 745 507 439 632 
91 650 772 784 236 285 541 
92 393 250 689 726 763 565 
93 719 634 344 751 693 334 
94 209 776 318 756 788 402 
95 509 363 325 553 228 330 
96 582 325 746 703 541 209 
97 458 567 373 490 735 768 
98 770 412 363 600 427 742 
99 426 480 792 455 518 336 
100 335 343 486 447 713 333 
101 295 268 782 247 694 567 
102 796 536 416 769 328 766 
103 440 764 225 463 316 239 
104 201 469 370 393 514 331 
105 240 427 338 459 301 579 
106 800 617 204 534 493 560 
107 719 217 211 329 391 360 
108 578 445 667 555 467 381 
109 790 723 378 708 410 672 
110 205 698 667 402 396 491 
111 478 780 212 344 251 415 
112 349 682 573 330 489 424 
113 676 444 684 534 611 594 
114 672 735 443 778 467 574 
115 259 270 486 340 337 207 
116 384 629 649 466 625 636 
117 658 323 418 321 745 774 
118 202 686 462 292 374 275 
119 510 742 414 545 426 282 
120 251 663 573 678 796 204 
121 265 657 319 785 239 738 
122 257 568 500 260 749 314 
123 443 235 699 437 406 316 
124 781 462 765 694 338 682 
125 480 426 428 418 756 577 
126 459 686 709 556 468 749 
127 497 309 589 234 743 336 
128 782 608 392 483 588 414 
129 575 509 786 353 757 296 
130 301 624 531 248 492 733 
131 535 645 530 566 754 377 
132 547 719 342 592 581 203 
133 335 374 374 592 473 674 
134 788 703 658 543 787 206 
135 393 351 313 498 429 287 
136 656 716 444 654 568 307 
137 227 487 641 618 351 525 
138 570 564 246 648 796 225 
139 308 386 427 497 701 203 
140 525 306 636 221 290 469 
141 775 691 581 423 717 304 
142 364 666 521 650 251 341 
143 745 800 672 559 417 350 
144 325 439 728 209 710 745 
145 576 760 472 757 480 331 
146 745 330 731 608 410 449 
147 641 785 757 692 205 254 
148 779 434 407 749 495 562 
149 686 775 289 496 375 745 
150 246 769 387 665 489 482 
151 276 414 329 598 625 731 
152 428 281 621 243 454 734 
153 538 621 241 403 628 307 
154 291 302 729 361 279 344 
155 291 420 335 330 606 388 
156 210 393 501 472 775 349 
157 584 263 581 519 593 266 
158 346 267 294 382 475 654 
159 449 724 274 662 474 222 
160 445 564 210 630 733 560 
161 443 538 715 556 783 254 
162 782 564 270 276 409 511 
163 327 280 601 367 783 220 
164 461 579 620 297 366 259 
165 275 337 730 736 604 467 
166 746 763 573 546 354 308 
167 211 382 202 284 558 423 
168 289 527 665 610 560 576 
169 214 357 386 575 474 341 
170 642 585 268 605 502 527 
171 794 230 407 716 630 707 
172 708 356 617 690 237 529 
173 420 361 552 375 589 456 
174 457 459 759 541 581 590 
175 760 578 551 372 754 557 
176 594 531 434 642 296 683 
177 421 282 549 303 613 349 
178 523 295 741 722 509 512 
179 306 511 528 767 758 504 
180 283 556 431 547 690 321 
181 748 236 328 794 207 504 
182 237 519 204 442 282 217 
183 365 203 568 639 664 483 
184 477 523 687 649 762 422 
185 612 216 717 761 400 691 
186 463 312 738 392 405 379 
187 498 555 800 332 605 304 
188 224 646 279 717 602 447 
189 532 438 621 489 702 448 
190 648 539 700 320 253 516 
191 519 375 539 365 578 480 
192 661 427 577 368 713 685 
193 288 283 217 652 653 397 
194 711 397 741 327 598 635 
195 445 232 259 483 628 385 
196 547 557 605 472 430 383 
197 605 215 247 536 721 389 
198 296 249 551 342 669 788 
199 506 727 397 680 326 247 
200 763 734 551 479 271 621 
201 233 354 200 636 362 635 
202 660 722 785 353 278 671 
203 254 791 552 752 410 243 
204 312 309 743 209 348 356 
205 617 374 402 343 770 564 
206 651 747 651 498 240 710 
207 680 501 711 648 603 310 
208 511 590 577 794 203 213 
209 645 649 590 778 691 347 
210 373 240 603 307 343 455 
211 248 280 427 719 518 509 
212 743 465 618 327 297 617 
213 749 234 500 794 700 701 
214 480 254 785 772 289 450 
215 380 228 382 575 206 400 
216 547 586 415 375 795 449 
217 737 637 420 328 412 237 
218 231 397 496 457 713 734 
219 661 736 559 475 368 328 
220 241 795 390 270 212 355 
221 432 214 261 615 207 544 
222 692 395 474 215 211 763 
223 694 481 752 248 686 622 
224 590 247 800 346 800 219 
225 262 294 242 457 547 280 
226 587 577 620 715 676 468 
227 286 476 304 516 680 508 
228 396 482 220 251 733 755 
229 333 555 439 347 241 225 
230 722 769 471 522 624 681 
231 720 453 311 285 524 329 
232 370 520 338 723 241 510 
233 628 409 348 228 451 376 
234 590 497 537 696 500 550 
235 648 236 467 274 459 438 
236 622 596 623 596 530 550 
237 509 584 628 462 400 405 
238 679 705 668 407 536 506 
239 781 685 632 599 592 218 
240 732 536 204 729 692 505 
241 247 434 688 497 585 262 
242 682 495 586 299 655 479 
243 544 318 579 308 712 336 
244 532 474 799 319 365 310 
245 386 725 624 500 659 706 
246 406 750 249 528 527 285 
247 744 301 556 351 300 761 
248 516 800 364 321 574 378 
249 613 702 446 220 290 297 
250 531 745 693 648 227 468 
251 718 678 514 393 793 340 
252 750 695 543 695 687 306 
253 334 768 203 767 565 399 
254 699 451 349 220 599 413 
255 251 269 465 593 388 228 
256 511 668 440 430 278 530 
257 334 601 428 600 700 534 
258 722 203 361 450 681 726 
259 309 494 691 469 654 661 
260 465 550 217 792 384 765 
261 437 492 515 540 720 318 
262 730 418 584 447 784 424 
263 542 243 505 691 288 309 
264 243 678 279 259 291 655 
265 609 250 745 287 477 321 
266 468 787 482 714 668 228 
267 298 378 340 292 335 532 
268 603 663 549 273 584 691 
269 756 409 743 245 453 244 
270 726 302 332 351 235 316 
271 597 279 573 743 254 532 
272 705 248 600 522 533 726 
273 732 762 331 329 790 459 
274 319 350 490 490 230 724 
275 306 225 561 461 788 750 
276 220 304 257 527 394 520 
277 220 652 621 201 542 682 
278 258 406 756 299 415 528 
279 477 592 712 717 221 254 
280 631 639 200 231 388 340 
281 476 715 412 454 530 491 
282 737 777 672 770 537 654 
283 369 654 379 671 591 549 
284 693 578 589 687 569 215 
285 643 483 550 573 435 537 
286 799 789 252 212 554 296 
287 443 657 245 715 309 681 
288 400 414 216 656 654 435 
289 776 738 302 696 609 404 
290 251 572 630 646 764 718 
291 791 212 532 629 550 512 
292 479 722 511 744 691 616 
293 498 764 356 614 310 379 
294 278 679 421 564 585 229 
295 361 454 576 208 749 367 
296 625 799 563 446 453 556 
297 503 793 708 583 444 686 
298 440 602 487 777 423 768 
299 264 276 674 583 357 412 
300 384 489 210 726 276 528 
301 790 590 329 375 580 282 
302 722 429 468 284 248 585 
303 319 526 602 494 385 575 
304 411 461 432 723 500 346 
305 416 626 283 407 417 789 
306 408 310 217 305 727 680 
307 789 488 724 531 451 272 
308 411 235 210 377 301 697 
309 325 724 280 380 688 291 
310 781 475 669 271 284 521 
311 465 745 483 323 746 306 
312 207 548 289 567 279 414 
313 245 608 653 782 214 511 
314 533 491 285 208 731 633 
315 492 343 292 762 708 362 
316 648 487 296 441 458 592 
317 783 219 560 385 447 668 
318 385 715 563 543 512 286 
319 781 779 484 453 529 753 
320 471 475 590 655 453 658 
321 477 253 743 494 439 259 
322 783 575 301 424 539 759 
323 456 331 254 414 281 752 
324 753 344 695 365 529 380 
325 504 481 734 318 787 544 
326 770 238 418 672 277 716 
327 697 739 716 207 556 554 
328 699 410 410 229 451 244 
329 339 353 758 353 338 283 
330 537 745 660 258 289 292 
331 439 620 409 415 200 247 
332 642 413 236 482 400 498 
333 244 394 724 768 236 600 
334 763 723 357 493 773 374 
335 559 646 644 527 323 485 
336 663 737 228 771 457 441 
337 623 547 799 404 707 604 
338 587 209 209 594 744 771 
339 584 458 615 425 230 409 
340 319 308 205 724 342 325 
341 747 497 386 401 724 521 
342 278 290 709 524 574 515 
343 214 386 341 610 223 702 
344 211 634 295 265 531 403 
345 515 335 265 745 308 791 
346 768 624 222 599 797 425 
347 523 458 228 207 368 288 
348 236 792 442 601 606 494 
349 783 311 558 468 625 306 
350 579 719 511 406 699 308 
351 317 297 705 371 448 317 
352 396 479 523 651 698 233 
353 737 439 653 421 677 662 
354 356 697 596 659 420 585 
355 358 245 517 701 402 478 
356 538 491 428 385 472 488 
357 247 716 200 362 717 323 
358 403 579 404 361 251 287 
359 535 523 287 477 419 430 
360 388 795 689 308 725 584 
361 551 649 748 329 410 681 
362 694 729 471 799 584 620 
363 284 273 398 626 626 495 
364 552 555 418 478 362 625 
365 577 419 705 648 416 598 
366 395 674 443 728 224 457 
367 584 535 446 450 440 283 
368 261 218 713 717 290 411 
369 510 415 786 641 324 432 
370 690 662 668 261 786 676 
371 485 700 763 259 282 570 
372 305 741 346 206 553 761 
373 605 790 763 527 389 444 
374 565 654 678 763 359 612 
375 533 693 454 376 515 624 
376 265 517 761 688 731 212 
377 389 559 306 375 690 555 
378 726 748 301 745 710 610 
379 648 573 315 668 398 250 
380 725 295 431 637 693 417 
381 456 442 520 574 254 719 
382 254 608 614 394 656 530 
383 246 201 206 675 341 596 
384 299 674 466 553 267 505 
385 503 626 590 541 412 336 
386 398 731 303 742 794 561 
387 479 515 515 440 407 609 
388 205 709 423 769 207 693 
389 356 707 579 488 261 695 
390 275 679 706 523 644 602 
391 383 570 653 212 382 782 
392 448 392 471 759 591 255 
393 452 466 506 800 617 502 
394 276 676 711 273 414 324 
395 725 523 463 686 794 701 
396 285 506 604 427 743 606 
397 675 556 697 461 770 654 
398 411 660 482 200 268 782 
399 703 772 395 300 640 723 
400 598 781 752 302 627 398 
401 252 426 696 690 630 390 
402 271 771 304 733 290 268 
403 401 405 747 644 741 519 
404 457 549 440 792 620 489 
405 318 342 675 645 273 464 
406 788 283 799 796 581 548 
407 737 787 785 230 274 702 
