6 
1000 1000 1000 1000 1000 1000 
1 347 255 375 346 145 115 
2 100 352 234 290 383 208 
3 145 399 301 171 247 149 
4 174 141 265 385 388 189 
5 291 159 318 295 235 178 
6 181 140 135 123 289 312 
7 126 380 147 163 302 278 
8 199 221 211 232 305 336 
9 299 130 399 182 210 144 
10 345 220 369 362 153 337 
11 236 159 390 264 123 246 
12 281 304 380 279 315 297 
13 104 178 200 352 127 341 
14 188 345 384 391 188 188 
15 292 203 288 284 342 236 
16 332 177 339 347 146 124 
17 194 265 224 393 226 322 
18 269 157 139 225 281 151 
19 171 391 254 138 288 388 
20 368 140 266 216 394 305 
21 182 120 218 244 213 157 
22 141 212 392 147 292 357 
23 162 353 290 322 266 265 
24 339 208 313 351 137 112 
25 137 301 318 289 382 151 
26 101 345 173 102 204 231 
27 229 259 280 270 239 357 
28 395 392 262 277 189 245 
29 351 341 354 177 146 287 
30 400 142 372 379 267 319 
31 121 363 340 104 330 102 
32 273 138 338 322 208 119 
33 221 126 365 131 236 137 
34 364 165 103 369 105 275 
35 310 149 299 228 376 367 
36 322 383 352 176 259 172 
37 279 105 320 168 356 115 
38 281 134 104 285 383 217 
39 276 164 112 325 185 145 
40 332 282 167 284 287 107 
41 233 370 217 350 343 200 
42 356 290 237 214 109 231 
43 169 190 256 141 285 302 
44 185 244 249 158 210 345 
45 226 395 222 355 217 345 
46 336 303 308 363 327 124 
47 148 199 116 397 283 280 
48 255 112 277 328 106 153 
49 268 111 335 294 337 178 
50 278 284 350 319 185 181 
51 223 389 150 293 241 283 
52 263 364 245 274 186 222 
53 244 167 399 232 201 244 
54 397 391 295 381 180 376 
55 346 400 280 235 255 200 
56 332 158 313 174 393 107 
57 388 215 394 207 225 340 
58 360 372 342 196 352 267 
59 181 201 156 177 284 229 
60 230 387 151 235 379 288 
61 137 290 276 322 315 326 
62 348 104 393 110 167 181 
63 166 274 185 315 270 273 
64 383 388 250 146 224 363 
65 320 317 341 152 102 370 
66 206 368 169 290 199 314 
67 325 358 155 287 115 137 
68 339 238 361 198 269 270 
69 140 126 182 294 207 177 
70 189 279 249 277 217 377 
71 185 184 109 137 199 281 
72 283 367 348 314 157 352 
73 154 137 144 333 369 187 
74 141 353 129 117 352 127 
75 348 328 158 172 262 145 
76 376 278 148 319 161 351 
77 353 294 383 321 210 375 
78 353 171 159 146 348 386 
79 370 148 380 152 314 118 
80 148 317 209 294 220 288 
81 155 368 276 356 106 379 
82 256 251 282 175 326 121 
83 388 371 288 106 185 321 
84 112 370 307 240 195 212 
85 275 343 117 259 262 398 
86 361 323 323 340 260 208 
87 397 328 238 316 309 244 
88 389 217 139 294 307 103 
89 310 323 212 184 113 131 
90 384 369 360 280 334 368 
91 179 111 102 333 147 246 
92 142 116 345 371 330 106 
93 146 206 116 272 355 285 
94 400 264 172 342 312 352 
95 241 309 137 126 318 222 
96 224 376 399 302 259 326 
97 329 344 350 309 174 165 
98 235 288 136 229 340 110 
99 338 229 345 186 378 201 
100 367 140 187 272 310 106 
101 267 136 293 203 373 347 
102 379 269 276 192 142 385 
103 116 130 203 181 178 135 
104 377 177 346 289 221 374 
105 238 263 354 143 152 119 
106 307 296 144 278 226 394 
107 362 321 320 322 188 360 
108 162 178 350 279 363 342 
109 147 253 330 131 318 180 
110 183 104 215 188 198 139 
111 202 275 251 264 263 216 
112 352 310 355 243 357 137 
113 345 372 315 128 337 148 
114 297 122 150 377 387 238 
115 253 246 304 392 357 137 
116 300 360 330 298 366 178 
117 288 122 309 368 212 138 
118 283 228 199 223 289 263 
119 265 318 328 193 302 334 
120 129 259 264 389 152 253 
121 298 325 234 263 156 153 
122 210 185 234 344 349 239 
123 327 176 205 307 181 289 
124 196 108 277 267 269 251 
125 139 387 181 225 134 248 
126 239 185 245 103 253 388 
127 200 219 340 333 203 372 
128 298 227 322 189 326 121 
129 151 385 228 349 177 106 
130 378 312 353 370 255 269 
131 384 354 174 158 279 144 
132 362 140 199 344 384 340 
133 352 303 101 169 236 102 
134 320 287 164 335 222 235 
135 261 183 318 125 223 157 
136 232 284 186 366 336 140 
137 309 318 213 297 228 375 
138 201 228 251 186 343 241 
139 344 206 102 143 196 334 
140 172 150 177 346 157 399 
141 330 290 378 168 293 295 
142 328 313 216 148 349 358 
143 138 207 283 194 198 176 
144 300 162 242 111 174 231 
145 299 132 208 159 114 316 
146 295 346 303 162 266 259 
147 243 254 210 322 299 400 
148 388 151 119 233 295 358 
149 235 215 337 311 154 167 
150 323 216 394 358 312 207 
151 155 310 176 330 302 219 
152 137 377 136 241 202 277 
153 167 349 177 233 196 351 
154 348 314 230 383 367 273 
155 299 369 287 305 398 337 
156 187 349 226 294 229 267 
157 381 239 345 262 194 144 
158 154 307 308 233 235 197 
159 263 187 309 115 293 207 
160 137 392 358 334 344 304 
161 399 346 180 188 155 305 
162 261 102 147 286 363 214 
163 158 174 159 392 254 377 
164 253 248 392 388 104 278 
165 160 179 276 366 112 395 
166 234 377 101 363 229 187 
167 215 173 343 169 229 124 
168 387 387 171 396 255 250 
169 302 387 290 253 182 292 
170 366 309 344 386 342 368 
171 101 395 305 168 318 363 
172 229 297 264 177 328 186 
173 123 382 334 219 170 272 
174 125 386 145 284 397 278 
175 301 376 261 263 297 397 
176 243 132 370 359 105 302 
177 286 263 338 374 355 228 
178 262 340 299 288 296 255 
179 392 185 313 230 122 205 
180 395 117 257 225 257 122 
181 103 164 239 262 253 202 
182 353 253 341 304 384 289 
183 221 330 318 375 270 311 
184 374 155 315 188 181 250 
185 202 226 200 233 203 140 
186 252 179 316 199 187 400 
187 335 136 203 186 379 288 
188 394 218 112 120 172 208 
189 329 235 304 267 237 319 
190 225 190 211 111 356 150 
191 304 177 289 168 144 302 
192 278 331 115 130 193 126 
193 172 286 248 175 148 249 
194 147 228 232 273 346 251 
195 112 315 338 133 356 237 
196 243 161 142 264 257 101 
197 135 233 313 129 180 105 
198 393 220 205 250 396 204 
199 287 319 241 194 329 131 
200 186 350 387 132 330 310 
201 276 381 145 155 174 123 
202 299 297 102 302 310 277 
203 378 210 100 160 148 199 
204 209 273 319 325 190 298 
205 380 340 196 110 222 128 
206 198 143 325 271 140 381 
207 125 382 327 374 307 137 
208 235 344 163 265 224 149 
209 138 288 127 181 373 367 
210 200 334 325 322 257 391 
211 308 131 397 325 252 361 
212 150 331 379 280 231 275 
213 312 189 154 255 362 380 
214 124 157 200 135 358 373 
215 156 344 224 229 100 368 
216 349 186 110 144 146 347 
217 249 195 270 105 379 234 
218 209 158 326 332 213 232 
219 117 381 358 178 350 349 
220 121 102 109 276 174 317 
221 216 162 327 334 387 256 
222 340 268 377 126 234 328 
223 373 286 234 359 336 304 
224 236 221 390 202 377 222 
225 340 284 252 230 344 115 
226 329 184 286 235 299 184 
227 204 358 223 311 108 306 
228 268 114 286 160 377 367 
229 203 163 269 326 236 330 
230 233 244 286 133 101 285 
231 292 361 129 153 203 307 
232 105 297 362 256 164 290 
233 225 228 118 248 320 361 
234 394 390 270 337 386 183 
235 192 178 115 367 262 177 
236 385 176 134 358 266 136 
237 152 186 363 364 340 156 
238 265 332 173 235 108 236 
239 340 174 189 243 298 133 
240 126 235 346 140 303 400 
241 245 170 394 190 380 221 
242 355 304 230 288 340 130 
243 116 397 351 338 126 398 
244 217 109 321 268 208 352 
245 352 111 218 108 144 239 
246 171 112 373 270 374 399 
247 186 178 192 176 243 248 
248 174 370 152 189 192 283 
249 315 319 157 350 196 209 
250 352 312 120 115 367 377 
251 305 177 173 237 125 158 
252 107 395 383 237 387 242 
253 222 138 134 328 317 275 
254 168 358 184 137 165 183 
255 245 246 338 101 386 130 
256 336 147 368 359 170 170 
257 397 313 341 358 366 296 
258 380 333 254 250 251 206 
259 301 197 281 296 239 155 
260 127 236 189 111 197 364 
261 136 371 269 399 237 397 
262 256 351 208 299 259 266 
263 303 395 181 232 382 320 
264 130 128 106 189 166 247 
265 391 329 228 397 292 180 
266 157 369 291 284 185 235 
267 138 165 374 191 139 378 
268 127 116 155 311 215 193 
269 253 146 355 150 277 229 
270 334 149 280 234 396 180 
271 334 157 187 165 213 332 
272 400 393 229 284 285 178 
273 223 213 255 244 189 123 
274 122 291 259 180 264 333 
275 242 332 260 267 203 281 
276 199 286 220 384 143 252 
277 251 239 223 278 381 186 
278 152 370 363 318 182 369 
279 216 211 153 179 400 355 
280 138 242 226 172 274 290 
281 214 311 329 223 268 350 
