6 
1000 1000 1000 1000 1000 1000 
1 524 561 590 481 576 412 
2 571 231 764 295 343 670 
3 539 487 648 555 476 795 
4 599 359 672 575 251 661 
5 420 421 454 729 328 777 
6 575 494 516 304 398 756 
7 730 403 567 326 714 488 
8 424 597 390 612 301 273 
9 730 560 698 599 744 563 
10 621 300 450 640 569 682 
11 487 208 340 697 341 722 
12 352 354 517 436 682 282 
13 737 746 287 204 394 351 
14 715 390 598 608 649 644 
15 411 289 393 743 429 664 
16 747 497 764 548 350 392 
17 510 597 640 460 610 566 
18 705 231 301 274 442 517 
19 395 699 710 787 233 492 
20 548 766 497 476 286 287 
21 227 568 348 287 773 575 
22 718 583 489 470 419 652 
23 720 635 778 411 750 417 
24 563 743 692 208 276 374 
25 517 239 382 367 544 766 
26 616 295 521 204 752 478 
27 341 775 320 626 752 655 
28 283 744 467 566 261 217 
29 449 735 376 433 693 206 
30 224 763 545 540 352 478 
31 764 259 558 665 414 250 
32 644 716 695 210 711 278 
33 682 636 659 726 593 463 
34 310 732 530 223 505 773 
35 605 281 370 227 570 483 
36 665 685 645 598 772 675 
37 347 694 621 695 413 760 
38 251 594 789 487 674 477 
39 782 788 662 730 519 207 
40 267 720 578 242 458 781 
41 249 260 769 524 568 475 
42 264 222 541 533 602 314 
43 408 589 729 498 282 594 
44 242 502 670 318 352 277 
45 626 307 588 247 242 289 
46 350 431 480 490 641 208 
47 762 698 692 793 537 534 
48 232 269 598 353 303 411 
49 588 582 800 256 498 783 
50 236 313 499 409 584 356 
51 665 324 589 549 280 314 
52 613 667 526 668 495 343 
53 427 376 680 780 603 603 
54 698 390 416 230 494 394 
55 452 322 279 353 252 441 
56 458 334 779 421 638 621 
57 718 705 551 405 409 518 
58 310 717 774 365 675 495 
59 399 408 407 586 563 455 
60 421 570 685 405 464 400 
61 628 656 643 555 245 769 
62 587 741 780 535 460 688 
63 483 282 287 789 739 408 
64 788 527 515 481 345 472 
65 688 552 795 365 299 520 
66 359 513 497 748 306 355 
67 529 756 680 673 662 461 
68 450 271 304 732 620 607 
69 627 760 759 398 780 732 
70 798 361 377 283 701 793 
71 256 314 488 379 575 403 
72 258 798 274 448 494 470 
73 463 763 404 792 451 430 
74 790 620 303 766 550 248 
75 558 437 503 514 742 299 
76 445 266 558 570 503 800 
77 657 564 598 611 593 528 
78 560 572 325 293 547 418 
79 201 284 581 234 347 382 
80 479 505 426 654 529 279 
81 346 251 679 663 363 286 
82 405 334 582 266 417 394 
83 686 367 329 794 342 706 
84 486 220 422 656 654 597 
85 594 274 468 588 675 309 
86 764 766 576 283 399 337 
87 422 773 522 479 738 205 
88 767 620 267 514 350 446 
89 672 675 211 673 688 531 
90 651 654 511 540 681 799 
91 401 314 396 699 646 414 
92 406 593 302 333 708 300 
93 626 548 583 442 562 611 
94 259 388 531 638 222 701 
95 706 293 221 636 369 716 
96 528 305 541 449 759 374 
97 289 200 329 692 303 731 
98 789 517 525 470 454 262 
99 657 572 426 277 607 283 
100 701 238 493 687 668 781 
101 383 417 321 615 448 711 
102 597 609 689 226 694 338 
103 411 442 582 759 389 760 
104 208 362 463 394 676 702 
105 739 450 292 645 271 584 
106 280 595 554 569 309 247 
107 644 714 262 246 637 673 
108 701 723 652 652 449 737 
109 524 554 773 262 626 663 
110 632 270 776 638 722 777 
111 723 294 293 470 623 477 
112 379 519 642 469 377 438 
113 428 223 775 688 692 368 
114 765 256 474 479 223 752 
115 598 568 673 435 363 604 
116 760 602 767 213 307 494 
117 710 758 583 379 336 358 
118 205 524 414 575 311 641 
119 609 233 583 709 663 205 
120 472 739 715 599 464 596 
121 559 796 612 710 444 532 
122 257 577 403 331 494 427 
123 369 335 245 305 269 427 
124 436 628 266 410 582 390 
125 524 667 467 666 206 271 
126 683 370 785 441 429 547 
127 420 374 256 447 492 658 
128 373 296 450 646 204 477 
129 692 578 317 212 326 412 
130 475 635 287 503 424 783 
131 509 376 752 586 611 590 
132 719 784 259 353 256 266 
133 477 375 395 527 454 508 
134 541 267 530 473 351 793 
135 422 580 282 691 621 402 
136 241 419 226 235 348 455 
137 555 736 708 588 555 756 
138 760 793 485 349 361 231 
139 613 288 499 333 219 519 
140 501 418 794 342 650 780 
141 742 427 327 416 647 264 
142 283 607 256 748 277 588 
143 796 517 517 532 721 684 
144 717 619 674 671 522 529 
145 349 210 260 656 428 371 
146 300 696 401 225 613 495 
147 790 531 549 422 350 777 
148 263 484 766 779 770 690 
149 667 583 274 734 329 682 
150 398 649 259 438 361 454 
151 336 517 219 201 239 529 
152 547 690 417 442 578 698 
153 727 534 473 737 430 520 
154 501 373 470 281 794 327 
155 759 428 245 280 384 755 
156 477 453 629 655 423 227 
157 463 592 369 770 280 676 
158 302 291 720 443 763 756 
159 616 575 664 606 703 417 
160 222 343 600 743 316 577 
161 308 470 657 311 705 738 
162 317 264 539 376 377 607 
163 510 706 488 408 727 341 
164 599 227 578 383 549 652 
165 288 785 339 795 542 388 
166 333 725 564 341 470 354 
167 363 594 358 671 308 206 
168 206 358 460 262 318 746 
169 753 253 546 644 497 286 
170 249 330 674 795 477 785 
171 369 213 415 261 277 356 
172 232 618 501 740 759 344 
173 671 697 252 636 584 226 
174 588 588 415 578 443 222 
175 310 383 706 582 281 345 
176 496 748 418 766 713 788 
177 347 482 405 672 504 518 
178 383 585 353 553 571 741 
179 751 798 400 372 583 348 
180 342 274 528 513 571 316 
181 615 629 333 659 709 589 
182 377 660 287 493 413 562 
183 224 434 623 425 411 635 
184 768 365 416 246 464 567 
185 725 790 617 680 759 464 
186 473 365 456 622 412 749 
187 506 476 664 776 485 609 
188 526 557 385 645 646 664 
189 248 501 786 413 569 381 
190 417 733 253 341 571 678 
191 659 645 570 613 227 205 
192 358 405 673 557 559 631 
193 493 754 531 718 560 488 
194 720 751 743 544 631 730 
195 702 318 697 216 553 592 
196 251 461 398 210 739 231 
197 672 356 304 770 278 668 
198 333 281 458 600 278 397 
199 349 212 614 548 576 707 
200 424 612 375 717 242 416 
201 501 650 604 272 253 358 
202 633 300 297 523 645 353 
203 712 628 304 495 400 582 
204 401 786 604 420 220 690 
205 576 272 340 702 478 284 
206 467 403 745 781 411 441 
207 402 206 409 692 385 535 
208 206 539 616 225 220 392 
209 414 255 706 391 766 738 
210 700 305 306 781 646 290 
211 580 669 227 212 374 547 
212 699 526 755 425 457 299 
213 216 352 800 308 300 235 
214 791 575 450 652 795 728 
215 610 636 251 638 636 423 
216 601 637 478 592 606 540 
217 695 750 448 795 595 573 
218 679 793 387 419 343 795 
219 751 404 623 228 246 230 
220 510 493 225 517 578 220 
221 461 411 464 305 418 503 
222 646 650 372 581 731 671 
223 369 750 668 504 577 767 
224 411 342 497 366 709 237 
225 757 228 632 604 282 408 
226 596 496 662 405 511 607 
227 209 713 234 410 638 533 
228 497 741 500 699 281 472 
229 754 667 638 734 786 371 
230 387 244 477 307 718 362 
231 434 471 470 464 207 751 
232 710 307 402 266 389 761 
233 748 546 463 414 224 442 
234 385 663 568 521 696 235 
235 486 415 647 523 390 680 
236 348 762 799 482 485 648 
237 567 782 791 432 413 790 
238 747 772 247 725 328 333 
239 670 433 732 689 498 351 
240 524 514 317 304 569 489 
241 723 472 323 538 255 640 
242 672 786 362 550 289 244 
243 555 451 349 436 709 474 
244 723 620 524 437 409 226 
245 586 667 507 650 393 687 
246 447 478 389 211 776 240 
247 776 625 480 327 632 299 
248 451 657 247 684 351 535 
249 532 649 721 319 770 745 
250 779 424 257 416 712 224 
