6 
40 40 40 40 40 40 
1 7 6 10 6 35 20 
2 23 5 19 24 2 18 
3 34 12 35 15 8 14 
4 20 11 8 32 13 23 
5 8 34 23 5 9 5 
6 12 7 20 26 32 3 
7 12 4 24 30 12 23 
8 34 16 35 28 25 18 
9 1 15 4 7 34 6 
10 32 33 2 14 32 23 
11 27 15 25 1 12 3 
12 33 8 15 6 8 34 
13 5 24 22 23 29 12 
14 14 15 30 23 24 9 
15 10 3 32 28 13 24 
16 3 11 17 28 5 6 
17 26 20 11 19 20 9 
18 16 17 28 21 10 32 
19 3 28 30 32 12 15 
20 6 15 28 35 29 21 
21 27 5 20 18 27 31 
22 6 31 29 32 12 15 
23 32 3 34 15 6 21 
24 25 24 11 19 22 8 
25 9 20 23 30 35 12 
26 35 14 33 24 29 24 
27 21 33 15 29 29 34 
28 21 30 6 33 7 27 
29 9 9 30 13 1 29 
30 29 17 10 30 12 30 
31 1 21 19 3 8 28 
32 4 15 18 17 9 13 
33 1 25 28 21 13 18 
34 18 7 17 9 30 29 
35 10 19 31 33 31 11 
36 1 19 16 14 35 11 
37 29 33 4 28 32 5 
38 7 11 4 10 2 17 
39 25 28 30 28 5 27 
40 21 27 9 19 10 35 
41 19 19 31 2 8 3 
42 33 11 19 1 13 7 
43 22 4 8 31 22 5 
44 12 17 17 23 21 24 
45 24 22 8 23 10 2 
46 35 6 32 6 2 34 
47 35 13 3 20 24 14 
48 33 16 24 32 13 31 
49 15 20 28 21 35 21 
50 22 27 25 7 31 35 
51 26 21 4 35 28 5 
52 13 15 5 21 1 4 
53 7 26 2 24 28 19 
54 25 9 4 27 14 9 
55 4 19 12 20 28 1 
56 24 22 29 9 9 28 
57 20 21 1 10 1 33 
58 28 11 2 24 30 26 
59 32 20 11 32 31 31 
60 6 30 2 10 25 19 
61 16 35 28 17 9 32 
62 29 14 15 13 13 13 
63 33 19 9 25 33 33 
64 26 35 9 35 33 32 
65 28 22 13 34 20 27 
66 25 17 16 25 9 19 
67 9 8 12 28 15 17 
68 4 21 22 18 33 6 
69 33 2 3 7 2 34 
