6 
1000 1000 1000 1000 1000 1000 
1 78 81 79 93 87 76 
2 54 81 97 76 56 60 
3 80 31 58 86 30 57 
4 61 55 96 38 73 56 
5 29 56 33 40 42 60 
6 98 43 57 32 53 69 
7 79 49 99 32 45 69 
8 73 63 93 61 49 26 
9 58 64 98 52 44 71 
10 98 86 77 37 90 31 
11 66 59 96 37 53 28 
12 75 50 43 40 94 30 
13 43 30 58 59 71 44 
14 81 60 39 56 82 52 
15 91 58 74 37 33 34 
16 52 30 88 50 30 55 
17 67 99 31 88 79 26 
18 43 72 72 50 48 56 
19 79 84 59 48 86 46 
20 35 90 63 88 94 75 
21 77 54 71 81 35 45 
22 46 69 80 60 93 25 
23 58 30 83 82 68 75 
24 33 44 31 89 70 79 
25 80 64 85 60 80 33 
26 35 85 36 70 82 98 
27 56 67 46 79 58 82 
28 65 83 74 78 57 30 
29 68 81 80 42 84 93 
30 40 91 80 35 31 43 
31 43 42 29 72 95 44 
32 48 91 40 68 67 30 
33 30 29 92 64 95 82 
34 71 96 43 25 39 92 
35 65 49 31 71 66 70 
36 91 26 74 84 35 64 
37 26 58 84 52 95 39 
38 25 66 96 30 51 47 
39 57 95 52 100 91 49 
40 39 80 45 37 95 100 
41 49 86 80 81 85 64 
42 99 58 38 30 68 69 
43 78 41 100 45 65 68 
44 99 100 88 83 83 41 
45 30 100 100 71 97 54 
46 60 40 93 47 50 35 
47 63 32 90 46 80 46 
48 83 97 59 44 69 79 
49 55 37 95 27 33 61 
50 49 35 81 53 42 81 
51 79 75 44 73 71 85 
52 93 61 62 39 65 44 
53 46 73 84 26 34 72 
54 84 75 86 31 38 41 
55 79 86 73 50 95 42 
56 50 94 44 86 73 46 
57 45 39 90 90 28 51 
58 52 30 86 76 99 90 
59 51 48 72 27 60 29 
60 25 35 49 55 94 49 
61 94 37 79 59 54 76 
62 99 30 94 29 58 52 
63 71 33 58 82 33 94 
64 57 95 99 92 44 37 
65 94 84 42 57 82 89 
66 85 31 52 54 90 56 
67 56 67 33 77 89 65 
68 25 30 37 81 72 53 
69 54 43 60 76 98 68 
70 48 67 75 67 55 25 
71 93 92 34 70 33 63 
72 88 90 39 87 30 33 
73 69 95 48 76 45 91 
74 73 72 83 44 57 42 
75 87 92 50 29 52 47 
76 70 91 25 32 32 25 
77 55 91 74 56 87 58 
78 56 79 80 73 30 90 
79 25 36 63 34 32 87 
80 57 28 70 92 71 99 
81 76 34 88 88 58 47 
82 80 87 88 89 31 73 
83 60 35 89 33 40 65 
84 74 53 77 37 56 69 
85 68 53 87 83 61 62 
86 86 50 93 33 52 95 
87 44 94 75 36 66 96 
88 93 71 62 86 31 97 
89 91 63 92 58 56 62 
90 83 92 90 68 47 61 
91 29 43 55 71 58 37 
92 44 37 82 25 42 98 
93 82 59 86 41 100 82 
94 91 63 33 52 99 62 
95 29 45 55 97 36 64 
96 65 75 84 54 28 43 
97 93 59 42 41 33 88 
98 97 70 47 97 39 34 
99 69 57 66 60 75 38 
100 70 97 25 75 60 28 
101 75 45 83 73 82 88 
102 44 33 36 28 44 52 
103 74 60 88 64 56 89 
104 84 84 91 77 98 82 
105 27 34 63 87 41 25 
106 69 87 84 48 61 87 
107 54 84 53 86 43 42 
108 82 25 43 49 49 29 
109 28 31 95 38 56 81 
110 49 40 28 92 42 78 
111 56 75 48 47 83 62 
112 57 69 60 58 41 27 
113 48 86 37 70 50 37 
114 67 86 50 25 84 48 
115 68 40 26 79 57 73 
116 82 91 37 70 86 43 
117 98 72 47 98 31 60 
118 74 78 80 92 54 76 
119 60 48 32 46 81 40 
120 26 81 94 81 52 55 
121 50 88 38 36 58 45 
122 73 46 63 85 51 72 
123 34 69 75 70 30 45 
124 74 40 37 74 33 34 
125 74 76 59 49 61 88 
126 51 54 84 75 73 52 
127 100 77 100 98 26 88 
128 93 64 87 71 85 44 
129 46 25 75 79 47 70 
130 45 53 53 66 39 63 
131 31 36 48 52 77 53 
132 80 87 37 63 74 56 
133 91 29 56 76 61 71 
134 53 78 96 73 43 42 
135 53 32 49 66 70 58 
136 61 76 75 39 35 52 
