6 
10 10 10 10 10 10 
1 5 9 5 3 1 10 
2 9 6 4 4 2 1 
3 10 9 9 5 9 8 
4 2 7 6 7 1 10 
5 10 3 6 9 3 3 
6 7 8 6 7 1 1 
7 3 5 10 2 4 7 
8 2 2 4 7 8 3 
9 7 2 4 1 2 10 
10 2 10 8 10 3 2 
11 4 7 3 4 3 5 
12 7 3 8 2 3 5 
13 6 4 9 2 10 3 
14 8 1 7 6 5 4 
15 7 1 9 8 3 2 
16 10 5 5 3 3 7 
17 9 1 10 4 8 10 
18 9 1 5 7 6 7 
19 6 8 10 2 4 10 
20 7 4 6 4 6 1 
21 6 7 5 2 10 8 
22 6 7 5 8 2 6 
23 1 7 9 1 2 1 
24 8 7 9 5 9 10 
25 8 2 8 5 8 4 
26 8 9 2 1 5 4 
27 8 3 10 1 5 7 
28 7 9 3 4 5 7 
29 2 9 10 9 10 7 
30 3 10 2 8 5 1 
31 10 2 6 6 8 4 
32 4 3 9 5 1 6 
33 6 1 6 1 3 4 
34 1 1 7 7 4 3 
35 2 9 2 5 4 10 
36 10 4 2 6 4 4 
37 3 9 2 8 10 7 
38 3 8 3 5 4 6 
39 6 8 5 7 1 9 
40 1 4 2 3 6 7 
41 9 3 2 4 1 8 
42 2 1 10 6 3 8 
43 7 5 7 5 6 4 
44 2 4 9 7 8 2 
45 9 2 10 7 7 8 
46 3 1 9 6 8 6 
47 7 10 3 5 6 10 
48 5 1 10 8 9 3 
49 7 6 1 1 8 3 
50 6 9 7 4 10 10 
51 4 5 6 5 3 3 
52 1 9 8 7 2 8 
53 9 5 5 7 5 4 
54 1 10 3 9 10 8 
55 3 8 9 5 1 7 
56 3 3 4 8 2 6 
57 9 8 8 6 6 2 
58 6 4 10 6 9 7 
59 1 7 8 7 1 3 
60 5 7 7 8 7 10 
61 1 7 4 4 2 7 
62 8 4 10 10 6 10 
63 5 2 7 7 3 9 
64 6 10 2 10 8 9 
65 4 2 5 9 7 5 
66 5 5 6 1 3 6 
67 8 3 4 3 10 9 
68 4 10 10 8 1 2 
69 3 9 1 4 1 7 
70 1 8 7 1 8 10 
71 5 6 6 3 1 4 
72 9 7 2 4 10 10 
73 2 5 1 1 1 7 
74 9 5 4 9 10 6 
75 3 5 8 7 2 7 
76 7 5 1 6 6 8 
77 9 9 5 8 9 5 
78 3 1 10 6 4 10 
79 2 5 3 9 5 6 
80 10 10 7 7 5 2 
81 5 10 3 1 2 7 
82 10 2 5 8 4 10 
83 3 2 1 10 4 10 
84 1 7 3 3 9 2 
85 10 9 4 2 2 6 
86 10 7 1 8 4 8 
87 4 9 10 1 10 2 
88 5 6 3 1 3 3 
89 8 1 1 4 7 1 
90 2 4 7 9 4 3 
91 1 4 3 10 10 5 
92 4 4 6 5 7 1 
93 5 1 8 9 4 9 
94 6 8 3 10 4 1 
95 9 7 2 8 1 8 
96 9 4 5 3 7 6 
97 3 2 9 10 5 7 
98 6 7 2 4 9 4 
99 6 8 6 1 9 7 
100 10 3 8 8 5 6 
101 10 1 10 5 3 7 
102 5 7 8 8 8 9 
103 4 2 9 5 8 4 
104 2 6 1 6 10 3 
105 2 1 6 10 10 3 
106 7 7 6 4 5 9 
107 8 10 8 7 2 6 
108 9 8 8 4 3 2 
109 8 10 2 2 2 2 
110 2 4 9 9 4 10 
111 3 2 9 9 2 5 
112 8 8 10 3 3 3 
113 5 8 10 3 5 8 
114 3 6 7 5 10 2 
115 10 9 6 7 8 6 
116 3 6 1 7 10 7 
117 1 9 2 4 2 4 
118 9 10 8 3 6 8 
119 3 3 4 7 10 2 
120 5 3 9 10 10 7 
121 3 6 1 10 6 1 
122 6 10 4 6 5 1 
123 6 6 1 2 2 1 
124 4 5 6 10 1 1 
125 1 9 6 9 4 2 
126 9 9 10 1 10 10 
127 9 1 2 8 6 9 
128 8 2 3 6 10 6 
129 5 10 10 1 10 2 
130 6 10 3 10 6 6 
131 5 5 6 8 6 8 
132 4 10 8 10 7 1 
133 6 5 6 1 7 8 
134 4 7 2 2 9 10 
135 4 3 1 9 6 3 
136 3 3 1 8 4 6 
137 1 6 1 2 7 5 
138 5 4 8 3 2 2 
139 3 2 3 1 8 10 
140 3 4 8 9 8 4 
141 7 10 5 1 3 5 
142 5 3 6 7 4 3 
143 1 4 6 10 9 1 
144 7 6 3 9 7 2 
145 9 10 10 2 1 8 
146 10 5 8 9 3 2 
147 3 7 5 4 1 6 
148 4 8 10 7 6 9 
149 7 2 8 6 9 7 
150 3 1 10 5 10 1 
151 9 7 9 1 6 3 
152 6 4 1 7 3 8 
153 2 8 7 4 7 10 
154 10 5 3 4 1 3 
155 6 7 2 7 4 3 
156 3 7 6 6 10 2 
157 9 8 1 8 3 8 
158 7 9 10 5 10 4 
159 1 7 1 8 10 5 
160 3 2 10 6 2 3 
161 2 3 6 9 8 10 
162 10 8 10 4 4 6 
163 1 4 8 4 3 3 
164 4 1 1 5 7 3 
165 5 4 10 1 10 10 
166 9 6 10 5 5 9 
167 8 1 8 2 8 2 
168 9 3 6 2 4 8 
169 5 2 9 1 2 10 
170 4 9 8 4 8 10 
171 2 6 7 7 2 1 
172 1 9 7 4 6 2 
173 4 1 5 6 4 5 
174 4 1 7 4 5 9 
175 3 8 9 1 5 7 
176 8 8 6 6 8 7 
177 9 7 2 4 7 4 
178 1 3 10 3 7 5 
179 2 4 7 1 8 10 
180 10 3 5 4 2 4 
181 8 9 2 5 1 7 
182 4 4 10 5 9 9 
183 2 6 4 4 8 2 
184 6 9 7 5 2 7 
185 10 3 2 4 5 3 
186 6 4 2 1 5 10 
187 2 4 9 5 3 9 
188 7 2 4 6 6 2 
189 10 6 7 10 6 1 
190 10 7 1 10 5 5 
191 3 7 9 3 5 3 
192 9 4 1 6 8 7 
193 1 4 1 3 1 7 
194 10 9 7 8 9 9 
195 5 5 2 2 10 6 
196 5 10 9 1 10 8 
197 7 5 4 10 4 1 
198 9 6 4 5 8 3 
199 1 3 10 2 4 10 
200 9 7 1 9 6 7 
201 9 5 2 6 5 10 
202 10 3 8 8 4 6 
203 10 7 8 2 6 5 
204 4 6 7 5 3 10 
205 8 7 9 5 8 4 
206 4 1 5 3 2 7 
207 4 6 8 2 7 8 
208 3 8 3 5 4 4 
209 9 5 7 9 5 6 
210 6 1 6 2 6 2 
211 4 9 10 2 3 8 
212 3 5 6 9 9 9 
213 2 10 2 7 8 5 
214 5 5 10 2 2 3 
215 7 1 5 6 4 8 
216 7 4 4 1 1 1 
217 10 7 9 8 8 6 
218 2 7 1 6 4 10 
219 1 5 5 1 1 6 
220 9 8 5 2 1 6 
221 9 5 10 3 5 10 
222 7 6 7 10 1 8 
223 9 6 7 5 2 9 
224 3 8 2 9 3 9 
225 4 2 10 4 2 10 
226 2 5 6 3 7 2 
227 1 5 5 4 10 8 
228 8 6 8 8 1 4 
229 9 7 7 5 7 2 
230 4 1 1 4 4 5 
231 3 1 7 7 7 7 
232 7 1 1 8 7 7 
233 2 3 10 1 2 2 
234 10 4 7 2 10 4 
235 10 7 5 2 3 4 
236 8 1 10 8 10 1 
237 6 3 3 5 1 2 
238 6 8 10 4 3 8 
239 4 9 2 8 1 1 
240 10 6 6 3 5 3 
241 5 8 7 5 7 7 
242 2 3 10 10 1 2 
243 9 5 3 2 9 7 
244 4 2 9 1 7 2 
245 1 2 10 2 2 6 
246 2 8 9 6 6 6 
247 7 3 1 6 5 5 
248 9 9 6 2 2 6 
249 9 3 4 7 1 3 
250 4 3 6 5 2 5 
251 1 1 10 6 4 10 
252 4 4 4 9 5 8 
253 7 5 1 2 8 9 
254 7 5 7 4 5 4 
255 10 9 4 7 6 5 
256 4 1 9 3 3 3 
257 5 8 8 7 6 2 
258 7 8 2 10 7 7 
259 2 4 1 3 3 6 
260 6 2 1 6 5 7 
261 8 1 2 2 8 7 
262 5 10 6 1 9 7 
263 10 2 7 6 10 10 
264 7 2 10 5 7 1 
265 2 4 9 9 10 8 
266 5 8 8 6 6 4 
267 8 2 10 1 5 2 
268 8 6 6 2 10 5 
269 1 8 2 4 3 6 
270 10 7 10 10 4 7 
271 7 2 2 3 4 7 
272 2 5 8 1 4 5 
273 6 3 5 8 10 2 
274 9 9 2 6 1 9 
275 7 2 4 4 7 10 
276 9 7 5 7 10 7 
277 10 10 1 5 7 8 
278 9 9 10 4 3 2 
279 8 5 5 9 2 2 
280 8 2 2 3 6 1 
281 2 7 5 5 10 2 
282 2 7 1 5 6 5 
283 10 10 9 1 7 7 
284 3 5 1 7 6 4 
285 8 7 9 3 2 7 
286 4 10 6 5 3 4 
287 1 2 2 10 5 10 
288 2 5 4 9 10 9 
289 9 4 3 7 5 2 
290 3 7 5 8 10 10 
291 5 7 7 8 10 9 
292 6 9 5 3 7 3 
293 9 9 7 10 1 3 
294 3 3 5 8 9 1 
295 5 4 4 8 3 9 
296 5 7 3 6 2 4 
297 2 7 2 3 6 8 
298 8 7 7 9 8 1 
299 8 3 7 3 5 1 
300 8 5 4 7 9 4 
301 1 7 1 9 5 3 
302 5 3 10 5 5 10 
