6 
1000 1000 1000 1000 1000 1000 
1 500 408 539 453 510 596 
2 465 329 577 790 316 368 
3 526 569 436 792 695 417 
4 688 276 465 694 778 447 
5 519 220 734 586 244 662 
6 289 523 561 717 296 764 
7 335 781 490 661 709 468 
8 284 640 358 551 779 785 
9 465 236 253 230 687 751 
10 698 540 601 337 288 523 
11 334 642 430 269 474 617 
12 696 491 545 572 591 694 
13 615 663 640 799 790 510 
14 333 318 526 425 614 586 
15 592 663 747 751 716 322 
16 365 311 639 360 399 461 
17 800 340 248 303 740 615 
18 569 334 359 478 476 675 
19 766 586 406 349 696 797 
20 456 219 216 249 643 544 
21 696 676 507 343 533 259 
22 668 214 612 490 695 636 
23 633 647 694 759 322 467 
24 437 729 571 604 363 711 
25 706 580 741 424 599 576 
26 532 426 782 207 450 275 
27 591 375 481 643 680 568 
28 646 319 548 467 355 554 
29 492 715 325 800 283 733 
30 731 232 529 726 361 207 
31 254 755 294 718 230 517 
32 256 566 384 214 574 351 
33 684 411 392 277 664 389 
34 297 578 474 741 351 232 
35 646 510 475 362 431 350 
36 649 755 609 485 234 311 
37 240 787 516 353 555 798 
38 752 500 466 677 757 636 
39 747 318 684 272 518 553 
40 755 334 388 416 613 700 
41 253 309 467 759 247 317 
42 649 735 477 602 702 447 
43 582 393 794 700 792 702 
44 301 720 398 382 320 456 
45 793 657 498 289 380 288 
46 283 290 235 338 694 455 
47 279 568 605 424 525 664 
48 327 751 525 348 446 400 
49 552 737 359 612 272 656 
50 607 605 764 294 293 436 
51 358 605 348 404 322 778 
52 205 616 288 525 715 777 
53 625 590 341 471 782 252 
54 678 426 758 223 474 618 
55 431 732 567 691 596 417 
56 641 419 586 214 496 531 
57 748 610 430 218 610 249 
58 748 790 251 768 548 295 
59 725 281 640 318 604 341 
60 743 511 304 661 277 515 
61 594 336 642 663 466 576 
62 596 611 401 358 221 575 
63 205 710 477 513 415 355 
64 521 725 555 276 294 771 
65 277 340 401 285 578 485 
66 380 328 430 436 724 524 
67 760 351 542 783 534 256 
68 327 422 546 432 204 248 
69 235 220 634 409 764 265 
70 495 534 349 461 616 676 
71 649 320 361 563 520 697 
72 759 680 247 597 422 731 
73 354 405 648 793 327 385 
74 492 437 303 794 782 726 
75 656 594 423 523 460 723 
76 732 497 564 593 516 599 
77 658 659 430 617 472 598 
78 482 275 656 343 331 723 
79 337 726 497 322 653 417 
80 223 303 330 794 411 718 
81 623 658 369 213 481 552 
82 225 673 250 784 336 450 
83 462 295 795 651 455 215 
84 584 451 330 611 763 357 
85 541 557 377 310 368 629 
86 222 444 763 348 764 585 
87 232 210 532 720 565 257 
88 314 757 678 610 218 600 
89 515 550 482 392 593 563 
90 402 435 491 734 692 644 
91 754 779 780 768 718 592 
92 622 637 255 221 236 536 
93 328 303 416 530 397 756 
94 507 794 481 734 451 585 
95 436 368 573 786 409 484 
96 363 652 528 700 470 221 
97 515 431 455 623 219 493 
98 326 401 269 372 508 427 
99 299 613 687 298 658 610 
100 747 388 566 527 786 529 
101 286 686 365 278 343 759 
102 722 604 549 298 211 399 
103 251 682 764 663 204 434 
104 732 626 777 684 687 757 
105 549 787 718 760 532 646 
106 753 644 668 683 794 268 
107 704 730 667 768 579 537 
108 207 771 515 332 533 336 
109 205 226 409 654 270 386 
110 310 516 323 782 465 547 
