6 
40 40 40 40 40 40 
1 4 18 27 20 4 35 
2 15 34 11 34 29 1 
3 1 21 17 23 11 23 
4 32 23 5 32 20 4 
5 33 18 11 13 18 25 
6 23 8 25 35 30 27 
7 30 3 27 11 33 13 
8 16 24 14 13 15 11 
9 33 26 12 31 30 26 
10 13 15 17 34 27 31 
11 19 27 32 20 34 11 
12 24 33 33 34 35 28 
13 9 2 14 21 6 6 
14 2 16 33 6 24 6 
15 35 30 22 17 18 16 
16 3 31 6 19 6 3 
17 1 29 15 31 10 30 
18 9 28 12 1 15 30 
19 35 1 4 11 33 34 
20 18 24 8 19 7 30 
21 21 6 28 14 3 21 
22 18 35 22 6 23 22 
23 17 7 25 20 10 10 
24 10 21 25 17 2 28 
25 20 29 25 25 21 18 
26 30 25 16 27 4 30 
27 12 8 11 7 8 1 
28 9 24 23 3 33 29 
29 13 13 17 23 27 21 
30 13 10 7 32 26 28 
31 6 22 29 25 11 4 
32 31 10 11 8 7 4 
33 19 29 7 11 25 1 
34 15 32 23 30 16 24 
35 1 35 23 23 17 1 
36 26 2 26 26 21 1 
37 21 6 9 2 35 13 
38 34 2 15 23 22 20 
39 28 14 23 11 33 35 
40 3 12 27 35 28 29 
41 27 21 3 30 17 34 
42 29 11 31 31 28 10 
43 35 2 18 20 34 6 
44 24 29 19 28 12 2 
45 33 33 33 11 26 21 
46 29 9 24 21 8 1 
47 18 22 25 7 17 23 
48 9 17 14 1 27 10 
49 32 15 19 27 25 8 
50 22 16 11 15 28 23 
51 33 28 18 16 10 14 
52 12 22 13 34 15 32 
53 33 22 17 33 21 34 
54 5 14 30 6 7 7 
55 35 29 9 34 25 4 
56 4 30 12 27 18 33 
57 6 19 29 11 10 20 
58 14 1 32 27 19 7 
59 5 27 29 13 5 13 
60 35 20 35 18 24 22 
61 7 34 10 14 34 31 
62 28 30 28 31 25 31 
63 15 3 8 28 9 35 
64 32 26 34 13 28 14 
65 33 10 5 8 22 3 
66 31 17 2 1 10 5 
67 19 31 29 19 34 26 
68 29 1 19 22 19 6 
69 33 16 17 3 3 14 
70 25 13 22 35 3 16 
71 33 12 12 6 30 32 
72 23 15 11 23 30 3 
73 25 35 22 18 8 27 
74 31 25 33 23 8 26 
75 10 14 3 27 24 8 
76 14 8 22 23 3 29 
77 14 25 23 27 20 6 
78 18 25 12 11 34 9 
79 7 18 26 12 25 26 
80 29 8 31 24 7 14 
81 20 20 6 1 8 5 
82 7 12 3 4 4 28 
83 24 7 32 32 12 10 
84 4 15 15 23 13 21 
85 21 33 18 13 26 35 
86 27 13 1 33 29 9 
87 21 6 28 34 35 8 
88 35 21 16 17 31 1 
89 1 21 11 33 8 10 
90 19 20 24 26 12 33 
91 9 8 3 11 15 10 
92 20 15 2 29 4 3 
93 21 5 4 31 30 29 
94 9 22 27 9 1 31 
95 26 27 19 16 18 20 
96 13 16 14 27 13 7 
97 20 23 15 25 24 2 
98 24 31 16 30 34 8 
99 32 32 1 1 27 29 
100 32 28 33 25 9 8 
101 10 4 28 17 18 2 
102 16 9 31 23 3 17 
103 11 28 3 20 31 11 
