6 
1000 1000 1000 1000 1000 1000 
1 283 144 131 388 250 212 
2 393 107 284 153 150 265 
3 209 147 106 238 176 117 
4 153 113 126 185 346 383 
5 225 143 378 224 149 104 
6 370 178 356 149 311 354 
7 349 261 139 253 237 386 
8 386 338 328 363 239 127 
9 135 192 311 229 190 302 
10 254 182 225 107 201 347 
11 318 315 174 213 392 163 
12 259 228 179 333 227 326 
13 210 158 153 267 245 366 
14 361 370 201 313 319 259 
15 166 329 314 276 292 275 
16 191 378 177 202 135 111 
17 266 395 210 249 212 125 
18 105 300 137 203 218 124 
19 105 279 243 185 243 228 
20 127 135 166 372 161 188 
21 302 277 370 226 326 180 
22 293 257 225 366 320 102 
23 135 301 380 284 327 137 
24 258 153 104 367 155 144 
25 247 381 301 207 242 287 
26 116 280 265 202 274 369 
27 326 249 353 252 247 151 
28 308 220 222 371 345 315 
29 136 171 129 293 246 291 
30 126 394 380 154 156 178 
31 308 136 368 144 328 147 
32 223 392 108 220 245 370 
33 103 174 397 312 111 144 
34 377 304 271 179 357 284 
35 211 121 279 251 276 106 
36 117 259 109 348 132 114 
37 226 114 296 348 209 387 
38 151 263 176 324 337 192 
39 145 155 378 202 308 282 
40 103 213 102 134 327 117 
41 242 252 175 164 110 131 
42 301 302 191 276 173 147 
43 277 246 397 126 158 169 
44 198 261 123 290 202 123 
45 265 337 323 288 192 131 
46 162 215 329 202 355 256 
47 345 392 304 209 358 282 
48 138 325 343 191 217 370 
49 201 384 187 156 276 169 
50 177 254 178 139 103 111 
51 127 185 299 259 399 215 
52 187 188 400 390 135 309 
53 138 241 376 391 144 281 
54 313 249 383 382 377 289 
55 205 354 248 121 297 328 
56 254 330 172 132 328 361 
57 281 296 296 206 248 230 
58 310 396 215 291 173 209 
59 228 153 149 276 322 374 
60 337 375 293 260 293 232 
61 152 117 297 280 144 232 
62 354 349 360 102 171 123 
63 300 106 168 116 338 161 
64 342 154 252 257 148 136 
65 284 115 184 348 140 312 
66 326 231 294 188 354 146 
67 137 153 145 367 214 214 
68 316 283 183 220 353 195 
69 229 232 313 161 350 395 
70 313 203 310 228 110 284 
71 135 299 313 395 362 292 
72 329 397 247 259 159 174 
73 308 273 357 276 255 106 
74 125 363 357 324 244 327 
75 117 173 245 333 232 145 
76 288 221 255 293 391 229 
77 139 366 324 247 254 287 
78 393 169 246 132 252 213 
79 224 107 268 329 356 253 
80 172 345 248 153 257 292 
81 302 201 133 225 206 364 
82 279 181 183 140 382 262 
83 286 344 348 287 283 346 
84 317 243 370 380 164 256 
85 252 134 199 234 375 324 
86 140 184 313 228 174 332 
87 296 255 142 381 361 325 
88 164 133 283 202 265 117 
89 180 305 202 313 260 138 
90 205 291 395 100 212 150 
91 112 131 151 337 344 364 
92 327 116 326 192 145 122 
93 165 274 121 135 122 289 
94 278 397 160 228 115 217 
95 223 271 288 153 234 320 
96 281 391 166 236 348 182 
97 209 255 120 357 257 232 
98 327 213 296 313 354 247 
99 248 256 111 276 140 132 
100 384 308 299 167 143 112 
101 104 378 258 154 231 284 
102 373 200 396 380 111 170 
103 177 391 143 134 264 279 
104 161 386 377 330 248 268 
