6 
1000 1000 1000 1000 1000 1000 
1 174 838 786 101 465 986 
2 328 337 648 797 889 202 
3 732 672 650 194 406 365 
4 449 330 547 752 64 95 
5 474 387 632 617 138 572 
6 633 228 437 536 332 235 
7 712 56 275 945 606 552 
8 661 742 225 389 716 96 
9 660 540 887 43 675 524 
10 740 45 419 249 740 323 
11 711 82 465 484 505 490 
12 96 921 731 274 791 339 
13 493 295 395 226 848 801 
14 751 759 669 341 754 544 
15 272 359 574 293 939 968 
16 804 209 456 384 578 855 
17 681 826 454 281 707 887 
18 803 46 852 557 511 261 
19 287 996 289 539 199 300 
20 484 132 332 655 136 371 
21 896 207 298 684 844 300 
22 79 257 3 880 464 514 
23 742 895 250 309 484 266 
24 235 477 797 795 487 51 
25 973 107 185 266 362 109 
26 248 755 67 278 550 977 
27 788 926 145 829 408 470 
28 756 125 135 817 859 591 
29 316 119 799 769 68 65 
30 411 774 901 167 719 76 
31 375 305 869 404 219 717 
32 374 615 559 270 920 327 
33 218 778 479 679 984 690 
34 244 736 553 640 77 668 
35 484 563 304 211 32 176 
36 622 301 653 63 94 38 
37 271 648 918 752 237 63 
38 242 219 885 166 345 705 
39 73 59 411 549 57 966 
40 738 986 957 773 447 180 
41 44 356 574 605 89 433 
42 716 351 319 274 435 930 
43 239 297 344 371 184 195 
44 978 236 584 740 231 591 
45 200 623 726 332 795 926 
46 410 828 188 816 736 471 
47 682 460 119 64 23 187 
48 338 563 79 713 414 426 
49 849 296 417 429 518 724 
50 176 231 706 880 472 514 
51 342 47 92 613 683 439 
52 48 332 777 697 419 663 
53 634 618 261 344 593 546 
54 447 579 280 937 427 64 
55 251 820 373 81 867 551 
56 932 909 177 573 923 329 
57 400 288 988 490 238 194 
58 106 623 437 323 930 735 
59 249 328 111 376 373 107 
60 652 803 798 918 891 253 
61 185 122 987 150 109 435 
62 11 78 965 125 88 413 
63 746 668 882 324 556 924 
64 514 45 281 787 844 582 
65 817 957 818 384 244 654 
66 4 6 471 953 611 545 
67 181 465 441 71 169 302 
68 133 769 91 896 291 952 
69 608 607 88 456 457 177 
70 833 778 196 249 168 607 
71 42 338 935 616 885 453 
72 133 733 228 411 463 926 
73 785 286 976 392 636 926 
74 710 811 229 703 357 91 
75 552 899 973 833 178 410 
76 871 348 17 257 756 585 
77 747 995 845 642 196 238 
78 544 743 733 205 148 871 
79 415 53 204 433 347 623 
80 38 459 605 696 774 72 
81 259 206 281 588 318 635 
82 657 503 246 40 192 238 
83 431 728 648 140 698 288 
84 40 878 384 631 644 995 
85 834 557 566 590 620 904 
86 299 34 356 309 682 69 
87 250 898 53 972 471 925 
88 431 370 655 105 192 353 
89 298 614 928 646 93 445 
90 92 791 595 645 923 870 
91 746 813 174 614 461 71 
92 104 781 151 132 825 502 
93 459 421 10 189 39 922 
94 12 344 447 528 527 27 
95 188 643 53 425 380 653 
