6 
1000 1000 1000 1000 1000 1000 
1 197 181 142 61 71 93 
2 151 65 69 99 180 198 
3 199 195 170 68 170 155 
4 200 181 110 135 85 162 
5 81 172 170 157 89 154 
6 84 81 106 149 85 158 
7 176 62 71 56 195 183 
8 105 123 51 183 95 169 
9 53 84 180 91 152 150 
10 141 92 179 198 123 163 
11 154 186 200 192 120 153 
12 128 103 88 75 130 50 
13 154 62 69 79 199 80 
14 133 144 184 54 53 137 
15 175 97 102 192 148 185 
16 200 124 162 68 95 62 
17 150 180 78 156 96 200 
18 103 97 177 108 139 72 
19 86 125 155 58 79 175 
20 189 104 115 77 85 95 
21 112 155 192 190 188 118 
22 144 184 177 103 170 52 
23 68 86 94 90 200 80 
24 103 179 170 193 196 116 
25 188 116 196 54 73 185 
26 70 61 95 193 183 57 
27 83 75 109 196 122 115 
28 96 115 153 183 181 188 
29 102 190 74 93 123 91 
30 113 65 132 139 121 110 
31 147 114 109 53 61 113 
32 93 82 180 126 109 66 
33 60 160 162 153 144 173 
34 136 117 191 87 91 60 
35 165 130 116 174 143 116 
36 165 128 129 123 200 108 
37 108 156 187 95 165 161 
38 78 68 165 172 159 73 
39 87 70 103 103 80 102 
40 86 175 60 151 162 74 
41 90 125 111 130 102 161 
42 138 115 55 171 54 196 
43 194 121 199 160 153 82 
44 50 109 129 130 76 129 
45 191 63 112 136 100 116 
46 61 67 197 91 135 139 
47 54 174 196 51 55 150 
48 107 140 184 174 110 103 
49 170 125 162 94 189 67 
50 79 173 95 99 78 151 
51 91 195 117 163 133 193 
52 185 50 54 134 91 59 
53 129 134 138 127 114 55 
54 192 192 104 88 156 132 
55 55 61 151 165 144 50 
56 57 167 83 55 147 114 
57 170 146 152 169 141 152 
58 63 148 85 140 196 157 
59 104 190 95 128 164 171 
60 106 94 140 194 95 107 
61 124 133 164 94 158 150 
62 170 200 169 83 60 71 
63 196 118 154 162 76 54 
64 187 79 68 112 158 50 
65 104 86 100 193 98 180 
66 83 76 69 61 106 87 
67 106 101 115 96 60 79 
68 180 169 116 57 105 91 
69 59 120 152 69 168 125 
70 104 200 141 92 175 88 
71 178 68 57 57 140 89 
72 187 131 109 190 72 179 
73 133 185 186 113 104 71 
74 92 138 196 76 167 189 
75 174 129 177 63 70 175 
76 117 79 158 173 99 144 
77 68 104 89 189 99 141 
78 118 198 177 56 65 92 
79 66 74 187 119 141 115 
80 76 72 187 185 101 96 
81 51 139 99 58 60 136 
82 77 132 163 110 183 150 
83 75 155 139 191 159 180 
84 195 58 174 192 149 78 
85 83 170 190 177 93 135 
86 176 63 53 159 141 157 
87 132 97 93 104 184 200 
88 143 67 169 150 67 129 
89 177 144 59 153 126 80 
90 96 117 123 166 115 192 
91 65 141 192 103 60 172 
92 54 102 114 53 143 51 
93 145 157 97 81 199 143 
94 68 188 197 95 183 59 
95 176 169 160 50 112 112 
96 98 190 81 158 176 130 
97 82 54 95 124 66 135 
98 92 52 158 158 105 181 
99 172 173 158 107 144 156 
100 165 197 61 175 188 159 
101 177 134 99 121 144 107 
102 135 114 105 167 90 70 
103 172 158 56 145 168 82 
104 170 163 155 105 52 186 
105 53 118 199 130 108 114 
106 129 136 68 75 116 84 
107 123 168 131 85 53 67 
108 84 116 122 108 57 181 
109 84 162 179 185 87 62 
110 76 145 114 116 191 63 
111 158 199 151 148 115 165 
112 139 143 185 172 168 174 
113 66 84 160 55 162 180 
114 73 179 141 126 138 130 
115 138 56 166 66 124 165 
116 160 108 112 84 179 131 
117 124 112 192 187 115 142 
118 141 98 200 107 59 116 
119 127 92 58 105 135 105 
120 91 151 131 122 139 82 
121 113 164 178 103 169 174 
122 178 135 96 141 198 199 
123 57 63 167 87 112 57 
124 118 107 72 184 160 193 
125 142 123 181 157 62 132 
126 109 61 184 84 191 117 
127 103 103 150 97 165 85 
128 147 78 50 74 175 194 
129 102 51 139 130 72 77 
130 111 103 160 120 96 180 
131 56 136 108 159 181 192 
132 141 107 51 115 134 76 
133 171 122 154 80 64 132 
134 56 122 160 189 169 129 
135 166 182 143 105 154 53 
136 157 135 152 156 85 67 
137 109 102 136 120 185 88 
138 194 95 180 121 76 105 
139 102 174 69 125 192 126 
140 91 191 149 74 116 186 
141 57 107 193 177 137 98 
142 192 99 101 131 165 118 
143 172 53 195 168 130 186 
144 102 178 77 95 56 71 
145 165 58 70 186 191 160 
146 189 79 52 190 57 175 
147 187 142 193 182 64 80 
148 62 117 184 99 155 190 
149 182 52 81 200 114 87 
150 197 166 186 139 159 156 
151 161 67 183 195 73 59 
152 149 163 127 144 101 85 
153 189 79 169 152 182 54 
154 128 108 167 80 153 115 
155 74 66 59 68 157 118 
156 154 113 110 127 164 107 
157 85 180 143 193 60 98 
158 61 123 139 147 163 71 
159 195 193 87 115 177 58 
160 151 50 135 155 126 150 
161 180 71 55 174 87 195 
162 165 132 198 166 164 138 
163 110 195 124 156 126 83 
164 51 89 164 176 128 125 
165 148 194 63 63 114 124 
166 104 195 165 95 84 178 
167 156 83 171 85 86 160 
168 143 174 137 100 105 89 
169 131 121 80 59 152 68 
170 72 131 195 134 115 76 
171 50 181 107 93 161 170 
172 167 153 56 93 99 154 
173 85 198 156 123 196 71 
174 51 200 188 90 163 200 
175 144 149 85 59 103 51 
176 139 139 119 189 63 62 
177 95 107 75 177 102 111 
178 175 70 153 109 117 56 
179 200 138 136 171 162 127 
180 186 59 65 50 113 106 
181 145 173 199 130 179 97 
182 59 62 134 51 70 106 
183 97 156 137 124 155 138 
184 172 90 197 193 139 51 
185 159 184 121 92 97 130 
186 112 99 170 95 200 175 
187 89 79 64 108 89 132 
188 181 194 110 199 109 164 
189 78 185 91 164 112 139 
190 77 196 187 91 156 53 
191 187 110 62 191 118 176 
192 124 95 170 111 142 132 
193 185 172 184 105 80 111 
194 127 78 53 143 190 74 
195 139 163 81 176 157 155 
196 144 178 60 88 114 92 
197 72 51 127 186 57 70 
198 104 111 150 191 137 98 
199 79 171 155 73 84 171 
200 138 106 76 112 168 188 
201 146 110 125 146 52 183 
202 67 188 158 106 171 137 
203 88 148 143 199 118 99 
204 176 80 80 138 152 108 
205 140 127 84 114 67 68 
206 105 165 200 145 185 120 
207 143 132 133 143 87 157 
208 136 182 74 78 109 186 
209 145 56 100 136 121 124 
210 67 139 103 141 58 53 
211 113 174 156 100 72 167 
212 144 70 134 184 138 133 
213 108 111 171 191 114 67 
214 132 131 191 99 187 141 
