6 
1000 1000 1000 1000 1000 1000 
1 58 180 172 137 153 70 
2 183 177 76 173 187 149 
3 171 83 56 73 137 99 
4 103 51 156 124 59 161 
5 164 194 153 71 86 150 
6 52 161 195 193 138 73 
7 175 96 139 185 146 183 
8 155 83 79 130 161 145 
9 192 92 130 172 173 200 
10 118 77 119 109 157 92 
11 192 186 178 127 108 167 
12 148 77 99 145 72 196 
13 141 126 74 128 66 104 
14 182 71 120 97 91 111 
15 164 149 147 192 124 166 
16 187 57 114 162 175 117 
17 61 197 199 179 130 117 
18 88 173 122 145 58 75 
19 172 132 161 81 131 142 
20 85 50 178 172 144 66 
21 121 126 96 165 124 66 
22 190 149 164 104 72 188 
23 168 170 114 138 59 153 
24 113 61 111 51 101 200 
25 143 70 103 51 97 71 
26 95 94 165 183 64 168 
27 119 55 67 97 193 114 
28 71 97 139 147 141 69 
29 73 155 149 139 132 176 
30 132 70 133 94 154 88 
31 191 113 84 69 129 60 
32 199 183 190 123 54 143 
33 54 165 132 159 129 107 
34 61 146 200 184 164 58 
35 160 114 177 171 118 68 
36 121 79 66 66 158 139 
37 191 181 90 99 164 52 
38 160 57 80 186 79 67 
39 67 139 79 132 173 183 
40 69 95 107 63 53 128 
41 195 137 131 92 199 96 
42 115 135 161 181 90 95 
43 130 120 108 114 118 114 
44 142 175 88 147 184 145 
45 97 138 69 160 133 189 
46 153 85 152 146 168 169 
47 51 123 82 153 192 118 
48 170 130 187 136 99 117 
49 82 95 60 146 76 101 
50 155 55 197 54 106 113 
51 73 83 85 62 93 117 
52 188 51 151 61 104 125 
53 197 193 63 54 116 93 
54 129 63 88 135 100 122 
55 140 97 139 96 118 72 
56 88 186 183 113 186 123 
57 93 177 78 198 59 113 
58 181 129 181 139 60 93 
59 125 182 145 152 174 64 
60 170 78 128 176 53 160 
61 196 163 192 81 98 153 
62 124 99 187 104 72 163 
63 72 145 183 85 103 67 
64 104 86 106 146 192 148 
65 158 89 185 113 179 199 
66 127 95 92 198 195 160 
67 107 100 153 92 94 127 
68 152 114 146 87 117 162 
69 62 157 191 172 53 197 
70 52 149 83 123 66 111 
71 64 132 146 200 75 175 
72 120 153 139 154 175 106 
73 157 174 98 197 116 154 
74 161 76 86 156 113 101 
75 166 188 181 109 135 115 
76 126 92 146 169 159 94 
77 117 89 84 152 131 172 
78 137 127 129 71 161 178 
79 105 78 161 133 144 101 
80 137 182 179 124 61 80 
81 76 151 74 173 54 87 
82 108 79 149 135 152 77 
83 135 74 179 75 81 198 
84 183 124 83 60 131 151 
85 113 96 124 149 171 114 
86 66 70 143 95 118 66 
87 133 95 53 197 195 189 
88 174 70 193 144 66 172 
89 146 135 86 168 117 198 
90 137 74 186 127 167 81 
91 109 191 66 127 112 79 
92 108 191 133 172 123 136 
93 81 62 131 122 55 53 
94 131 187 157 127 139 91 
95 99 180 191 56 139 122 
96 96 152 96 189 59 54 
97 181 139 79 161 82 140 
98 148 65 94 181 182 166 
99 113 163 193 165 76 62 
100 198 89 76 59 55 114 
101 174 86 189 90 125 124 
102 126 128 174 104 136 89 
103 104 126 128 167 183 61 
104 74 134 164 171 166 153 
105 106 94 160 113 199 177 
106 171 166 61 79 193 189 
107 155 59 66 162 94 185 
108 79 98 110 82 110 65 
109 133 169 186 74 179 75 
110 186 81 165 118 72 101 
111 164 175 158 145 84 156 
112 143 191 140 121 187 93 
113 195 107 61 175 145 182 
114 162 184 139 100 101 195 
115 182 143 190 183 130 91 
116 100 167 120 171 83 63 
117 149 137 163 75 144 162 
118 189 176 110 74 77 194 
119 172 63 63 71 168 133 
120 133 63 59 109 198 115 
121 121 83 182 63 169 178 
122 81 122 110 172 60 76 
123 112 141 168 148 68 146 
124 82 116 135 62 199 146 
125 160 159 189 77 79 109 
126 150 162 188 106 133 143 
127 131 98 62 94 75 71 
128 177 131 169 67 155 68 
129 176 65 191 157 133 133 
130 194 119 197 159 182 128 
131 134 162 59 51 196 174 
132 123 154 112 195 166 119 
133 100 178 172 144 120 191 
134 97 134 142 79 149 161 
135 166 128 194 118 175 170 
136 200 80 145 129 59 63 
137 187 55 172 84 170 182 
138 94 60 52 90 197 159 
139 89 77 158 92 95 179 
140 167 69 68 162 117 120 
141 114 54 91 172 60 199 
142 103 166 125 79 81 99 
143 129 164 85 91 57 166 
144 137 169 167 153 170 156 
145 151 110 108 161 113 84 
146 136 61 119 55 177 153 
147 71 52 176 67 185 153 
148 144 122 107 84 117 189 
149 170 78 67 160 188 165 
150 151 89 82 129 159 149 
151 179 107 134 186 200 58 
152 82 164 82 154 100 81 
153 81 105 151 72 173 67 
154 194 75 186 191 149 164 
155 71 57 138 125 165 167 
156 128 115 56 156 57 81 
157 78 181 169 102 141 83 
158 104 95 92 101 111 174 
159 99 74 103 58 110 74 
160 100 183 183 134 83 99 
161 91 170 80 146 96 98 
162 170 119 59 167 84 144 
163 120 183 105 127 50 110 
164 108 133 61 103 113 184 
165 133 186 138 191 161 195 
166 64 115 91 152 136 176 
167 170 57 123 67 114 69 
168 168 68 196 148 80 61 
169 178 111 200 52 155 111 
170 86 125 133 182 77 166 
171 186 139 185 191 134 160 
172 106 187 198 183 197 165 
173 86 108 97 156 195 160 
174 83 77 130 94 189 127 
175 165 88 102 172 160 150 
176 87 191 129 146 120 84 
177 161 106 125 119 198 78 
178 76 189 63 151 138 196 
179 105 133 105 61 147 167 
180 135 195 67 93 61 80 
181 72 183 118 103 163 181 
182 71 71 178 65 97 66 
183 145 69 151 173 109 104 
184 164 101 151 87 121 75 
185 53 112 113 193 160 188 
186 180 194 182 164 141 191 
187 56 92 170 102 176 131 
188 64 182 153 187 65 143 
189 193 67 101 132 119 151 
190 135 159 89 174 147 101 
191 102 113 150 156 103 138 
192 143 65 71 177 166 73 
193 151 173 189 73 100 133 
194 169 149 56 174 157 155 
195 87 176 132 59 71 53 
196 200 87 174 141 180 127 
197 176 173 62 100 90 115 
198 176 175 56 150 146 160 
199 80 92 153 117 188 50 
200 50 122 162 114 136 166 
201 166 113 148 50 109 165 
202 112 123 158 116 101 64 
203 124 111 130 135 144 97 
204 154 51 108 127 182 182 
205 200 125 189 133 164 135 
206 138 113 128 164 149 56 
207 174 152 110 180 103 197 
208 115 165 175 62 59 124 
209 170 166 168 116 89 147 
210 138 141 76 53 129 91 
211 90 153 152 132 78 151 
212 153 158 128 91 118 143 
213 117 157 147 94 149 174 
214 90 195 67 140 150 81 
215 132 116 91 120 129 136 
216 86 158 65 128 151 121 
217 137 103 177 182 117 177 
218 175 191 148 183 178 169 
219 62 142 131 91 152 193 
220 129 151 157 89 166 88 
221 57 107 77 146 124 92 
222 104 113 54 173 185 156 
223 68 171 93 144 101 54 
224 67 99 154 109 117 125 
225 163 128 104 82 168 83 
226 107 196 196 58 151 85 
227 200 126 56 89 161 98 
228 160 99 149 164 106 97 
229 174 69 62 74 122 119 
230 107 176 68 146 156 86 
231 184 104 123 137 137 145 
232 76 188 79 176 126 55 
233 137 90 64 187 124 54 
234 138 104 115 175 98 190 
235 144 146 142 102 165 173 
236 182 150 58 110 100 128 
237 128 103 173 74 195 141 
238 63 90 168 92 119 129 
239 164 183 169 80 120 155 
240 71 187 96 119 97 152 
241 168 177 90 60 139 72 
242 198 60 171 124 161 166 
243 198 165 114 72 80 162 
244 53 86 100 96 92 189 
245 88 157 153 86 137 148 
246 129 98 57 124 88 178 
247 146 60 95 91 114 77 
248 64 152 120 61 200 142 
249 94 78 159 166 163 159 
250 169 164 75 66 120 165 
251 104 170 112 54 121 162 
252 85 114 145 146 50 97 
253 84 170 193 76 192 156 
254 168 121 162 53 188 181 
255 54 180 165 119 196 85 
256 115 52 129 183 61 173 
257 68 81 134 52 120 116 
258 72 163 101 155 166 64 
259 192 97 132 200 173 102 
260 129 54 92 99 78 178 
261 98 186 77 65 140 154 
262 100 88 75 168 116 175 
263 97 112 121 145 143 108 
264 50 60 179 159 168 114 
265 183 188 99 191 52 68 
266 116 129 78 127 104 134 
267 135 190 121 64 169 170 
268 83 164 131 146 128 174 
269 111 97 140 88 173 59 
270 142 50 136 85 92 172 
271 185 174 89 64 191 149 
272 192 77 51 60 96 168 
273 76 103 72 101 179 110 
274 62 193 112 119 63 115 
275 114 120 78 152 92 80 
276 73 138 145 54 56 124 
277 179 105 141 134 160 89 
278 95 158 133 104 92 73 
279 140 141 119 98 178 188 
280 66 183 137 86 199 190 
281 81 101 53 95 196 184 
282 189 102 77 173 71 72 
283 198 50 101 190 134 83 
284 92 171 174 193 90 142 
285 190 163 191 139 168 57 
286 95 189 102 172 82 183 
287 172 81 91 135 98 195 
288 149 112 70 195 53 58 
289 52 143 80 170 142 183 
290 64 135 172 141 114 177 
291 65 149 180 168 164 71 
292 80 113 149 77 191 150 
293 171 114 65 131 147 80 
294 169 152 51 67 101 65 
295 194 169 102 92 93 89 
296 195 103 61 103 184 132 
297 58 174 188 126 54 56 
298 192 188 186 58 159 171 
299 123 93 93 58 59 132 
300 197 77 193 131 142 181 
301 158 142 178 184 54 171 
302 82 77 116 113 182 176 
303 83 161 144 113 91 95 
304 181 174 95 99 74 146 
305 160 50 162 145 148 56 
306 79 137 94 161 187 92 
307 188 91 73 78 181 187 
308 90 190 109 197 176 80 
309 68 116 192 76 91 161 
310 87 190 188 193 184 67 
311 199 90 163 144 175 86 
312 194 179 70 89 99 166 
313 72 59 90 198 122 121 
314 187 149 79 126 178 103 
315 51 173 178 104 129 115 
316 133 180 193 134 129 55 
317 96 91 101 145 117 127 
318 101 68 56 139 154 121 
319 90 133 166 130 93 56 
320 180 72 96 84 77 149 
321 191 136 154 158 92 141 
322 178 179 129 187 56 95 
323 60 198 71 191 61 97 
324 149 133 170 60 109 152 
325 186 70 109 164 85 52 
326 148 113 90 128 63 75 
327 74 114 166 106 119 146 
328 189 190 180 151 76 135 
329 97 80 51 78 115 116 
330 82 106 66 194 61 103 
331 153 135 83 71 103 86 
332 139 73 115 135 103 84 
333 80 165 197 133 87 101 
334 76 152 129 72 187 121 
335 52 194 80 194 180 171 
336 181 150 77 59 187 177 
337 73 159 132 101 108 149 
338 126 106 179 171 179 119 
339 189 198 103 83 111 68 
340 176 66 131 113 84 161 
341 89 155 191 193 116 124 
342 158 172 56 54 159 75 
343 197 180 160 197 95 163 
344 70 97 62 195 159 116 
345 75 124 141 52 169 73 
346 53 171 91 183 145 80 
347 60 171 173 123 119 79 
348 68 59 149 125 197 176 
349 85 183 177 84 138 141 
350 148 108 68 56 56 111 
351 166 142 139 71 169 71 
352 127 118 105 187 180 92 
353 195 125 162 162 127 200 
354 172 156 158 161 95 68 
355 92 65 191 52 175 187 
356 146 163 133 158 66 132 
357 116 119 180 154 101 103 
358 117 71 62 87 162 133 
359 135 196 69 65 169 197 
360 132 103 118 86 66 186 
361 187 129 137 58 163 151 
362 59 114 113 103 54 60 
363 143 157 141 164 128 93 
364 134 151 116 119 71 70 
365 76 106 60 199 200 192 
366 99 166 187 138 64 93 
367 90 90 110 110 77 108 
368 169 108 135 138 69 97 
369 107 155 192 50 152 73 
370 131 117 143 119 163 132 
371 71 87 166 136 191 180 
372 191 123 142 181 195 120 
373 191 79 198 174 113 198 
374 70 191 114 144 123 62 
375 111 165 191 73 104 148 
376 140 149 78 172 178 179 
377 121 81 90 63 140 105 
378 112 115 129 175 56 51 
379 65 135 120 162 133 164 
380 180 163 187 67 148 83 
381 173 111 196 71 150 179 
382 161 76 93 161 116 148 
383 152 120 94 121 153 196 
384 124 84 72 91 148 120 
385 141 182 167 184 55 101 
386 111 72 62 140 92 71 
387 50 110 111 127 102 198 
388 112 140 145 135 167 80 
389 109 79 102 142 138 195 
390 119 79 132 175 50 187 
391 122 108 82 108 145 161 
392 110 188 150 72 115 55 
393 195 58 102 65 195 169 
394 167 125 160 96 68 96 
395 116 105 175 109 116 52 
396 119 119 119 193 177 115 
397 152 169 155 65 81 84 
398 143 100 130 118 160 124 
399 171 85 147 100 78 195 
400 87 148 97 198 187 78 
