6 
150 150 150 150 150 150 
1 25 26 83 91 85 81 
2 92 86 100 103 65 71 
3 79 69 36 36 38 48 
4 47 49 28 20 20 29 
5 65 58 42 48 90 80 
6 50 43 99 99 62 53 
7 92 93 22 19 29 32 
8 71 66 78 82 36 27 
9 59 56 29 30 37 38 
10 30 40 53 45 50 51 
11 25 19 78 68 74 84 
12 89 97 22 22 37 38 
13 35 36 30 33 54 49 
14 92 92 67 76 82 89 
15 50 54 95 105 81 77 
16 80 72 27 19 26 35 
17 33 34 38 29 63 66 
18 93 95 78 84 83 77 
19 37 31 42 46 20 18 
20 27 36 57 48 95 94 
21 51 56 30 35 38 31 
22 20 29 20 18 74 69 
23 38 33 91 91 48 48 
24 87 88 53 61 81 73 
25 48 50 35 26 51 47 
26 87 92 86 91 58 51 
27 91 84 51 45 40 42 
28 47 48 71 61 38 37 
29 91 83 34 34 81 80 
30 88 88 21 14 83 83 
31 32 38 91 93 69 74 
32 87 89 81 84 82 86 
33 47 49 88 98 80 72 
34 50 52 83 80 79 73 
35 25 34 79 79 43 53 
36 87 88 80 90 57 58 
37 68 69 54 50 74 65 
38 47 40 84 77 31 41 
39 58 61 77 87 74 82 
40 98 105 26 26 35 29 
41 51 55 43 41 73 69 
42 58 55 31 31 71 66 
43 23 13 37 28 32 28 
44 51 42 47 39 31 24 
45 68 65 94 85 88 84 
46 62 63 83 78 65 57 
47 70 80 70 65 87 96 
48 37 28 96 106 71 70 
49 33 26 59 54 37 45 
50 91 95 54 45 71 71 
51 45 47 94 103 21 19 
52 53 62 44 40 29 29 
53 81 75 40 48 29 34 
54 38 31 34 24 24 15 
55 81 83 20 12 86 76 
56 94 104 60 52 33 33 
57 66 70 54 61 77 72 
58 99 93 56 58 93 90 
59 52 49 65 57 90 99 
60 57 59 31 39 80 86 
61 36 46 20 10 99 96 
62 64 67 67 71 32 26 
63 51 60 37 38 67 61 
64 48 40 35 35 34 37 
65 87 82 65 72 99 104 
66 26 30 32 27 33 34 
67 71 70 27 32 37 45 
68 74 64 73 76 39 32 
69 98 95 72 71 25 32 
70 62 59 97 87 40 46 
71 33 36 64 58 41 48 
72 26 33 74 83 87 83 
73 94 95 62 58 44 47 
74 76 71 73 73 87 91 
75 35 39 39 38 49 47 
76 26 34 39 32 21 27 
77 81 85 69 79 53 62 
78 91 91 60 64 24 33 
79 83 85 75 69 26 19 
80 88 79 95 97 26 16 
81 38 31 71 81 96 103 
