6 
1000 1000 1000 1000 1000 1000 
1 116 75 749 255 714 171 
2 266 963 386 269 836 836 
3 54 508 244 456 970 252 
4 231 55 180 122 533 847 
5 888 120 736 496 747 168 
6 851 138 690 267 789 974 
7 271 830 980 6 918 254 
8 975 908 370 950 529 585 
9 657 993 177 714 118 486 
10 8 335 294 792 535 997 
11 261 730 975 942 695 819 
12 733 374 135 616 76 415 
13 783 953 329 368 514 17 
14 888 681 722 786 338 900 
15 768 755 176 52 194 539 
16 192 352 72 244 65 991 
17 806 276 821 461 557 658 
18 864 577 739 192 246 300 
19 222 941 453 692 240 791 
20 637 89 822 482 590 506 
21 809 579 929 585 512 374 
22 765 120 686 525 149 843 
23 596 940 897 804 670 389 
24 368 670 466 392 913 459 
25 880 905 958 500 572 824 
26 513 375 530 635 107 381 
27 18 622 771 442 313 317 
28 350 890 591 41 156 632 
29 578 210 932 346 851 56 
30 52 95 885 700 231 60 
31 822 64 813 189 647 321 
32 723 222 485 346 648 699 
33 897 323 118 763 235 294 
34 179 676 206 344 12 65 
35 604 823 104 412 914 168 
36 25 699 766 981 805 536 
37 606 265 356 325 865 8 
38 552 23 820 268 876 624 
39 866 616 527 325 249 69 
40 67 149 990 520 187 355 
41 229 287 931 858 111 463 
42 407 870 28 148 179 13 
43 37 583 182 941 368 912 
44 277 560 334 879 611 854 
45 888 637 46 597 499 641 
46 884 8 833 189 855 23 
47 911 511 155 918 325 728 
48 626 114 774 279 710 201 
49 806 453 658 480 431 621 
50 120 700 129 16 939 65 
51 471 160 864 43 693 921 
52 376 217 117 841 903 159 
53 327 679 181 852 130 221 
54 925 47 679 854 611 899 
55 235 902 209 223 992 327 
56 607 782 624 351 355 723 
57 884 256 841 668 587 638 
58 233 21 171 346 913 217 
59 238 915 276 442 82 515 
60 850 974 319 456 432 963 
61 168 160 153 336 136 743 
62 394 754 140 453 675 241 
63 905 882 518 641 543 537 
64 895 713 954 896 936 638 
65 128 193 203 848 750 375 
66 956 616 266 535 435 421 
67 103 117 717 956 912 740 
68 687 996 698 789 345 300 
69 450 295 927 761 465 682 
70 299 153 659 380 454 652 
71 13 20 705 331 836 832 
72 170 499 55 855 953 354 
73 872 267 552 223 729 87 
74 40 877 645 997 953 118 
75 430 858 238 691 755 501 
76 223 945 53 23 690 554 
77 504 311 225 485 681 731 
78 968 482 632 900 253 871 
79 800 822 48 379 137 658 
80 85 572 19 654 601 741 
81 138 407 311 590 65 393 
82 937 664 583 447 847 759 
83 184 514 81 30 377 751 
84 150 470 164 292 718 735 
85 321 160 962 301 629 604 
86 310 867 235 456 390 778 
87 154 404 315 246 64 129 
88 778 324 795 489 679 289 
89 774 55 703 282 665 307 
90 962 946 521 89 536 288 
91 329 41 242 289 379 341 
92 765 361 280 258 204 706 
93 374 935 209 920 320 321 
94 770 581 960 474 301 986 
95 125 502 157 105 635 752 
96 839 577 414 812 936 406 
97 157 612 359 358 1 274 
98 339 429 106 915 234 347 
99 120 2 212 407 603 20 
100 273 764 537 357 540 472 
101 877 640 512 750 74 173 
102 622 804 283 730 783 778 
103 870 348 165 54 259 403 
104 994 945 525 453 409 770 
105 623 92 11 340 11 773 
106 84 503 689 172 385 687 
107 444 598 579 893 527 738 
108 341 805 118 764 526 74 
109 822 297 169 771 260 487 
110 431 935 279 149 795 707 
111 616 995 644 70 920 540 
112 732 911 58 299 905 251 
113 22 296 114 260 427 596 
114 955 185 880 204 472 877 
115 657 508 657 556 618 95 
116 950 470 206 885 859 160 
117 681 991 259 338 431 914 
118 161 673 779 5 175 284 
119 342 646 821 201 283 22 
120 677 864 324 141 436 936 
121 368 262 411 17 733 279 
122 501 815 759 201 960 778 
123 118 961 561 580 89 908 
124 370 273 330 234 963 279 
125 623 963 661 328 304 624 
126 835 749 674 17 424 193 
127 329 373 592 164 128 713 
128 524 852 149 9 167 226 
129 313 433 731 705 959 935 
130 7 945 251 497 139 797 
131 140 677 721 950 173 179 
132 154 789 264 348 193 993 
133 721 324 114 638 254 739 
134 850 499 875 390 690 409 
135 594 456 376 69 219 639 
136 740 878 769 660 139 203 
137 233 605 23 717 758 191 
138 346 997 215 241 520 232 
139 949 686 776 830 918 187 
140 725 43 829 880 129 46 
141 801 5 555 854 958 277 
142 691 311 141 705 416 557 
143 382 981 895 937 644 615 
144 303 642 187 738 570 805 
145 780 772 698 233 815 37 
146 578 687 287 778 437 474 
147 150 1 791 63 886 351 
148 981 148 77 319 290 887 
149 711 12 673 156 623 874 
150 804 499 209 414 453 483 
151 686 379 835 232 535 782 
152 539 332 714 410 918 56 
153 784 299 969 930 290 240 
154 402 294 412 916 243 640 
155 61 768 914 632 131 944 
156 228 820 765 77 443 160 
157 977 425 716 88 140 536 
158 223 646 138 685 534 969 
159 70 431 864 859 454 951 
160 718 333 310 94 843 106 
161 801 524 877 319 348 128 
162 600 282 218 162 845 455 
163 494 977 750 11 88 735 
164 268 450 467 726 737 831 
165 473 575 694 73 719 278 
166 188 283 922 165 296 142 
167 911 31 514 315 298 94 
168 529 685 157 115 64 627 
169 614 668 278 401 489 978 
170 353 46 259 968 985 463 
171 66 435 8 815 566 211 
172 88 426 920 70 547 103 
173 401 379 917 203 871 473 
174 885 197 537 895 829 907 
175 56 475 55 689 840 256 
176 455 177 310 872 680 983 
177 547 786 8 21 395 414 
178 47 420 985 293 990 145 
179 358 146 839 909 793 148 
180 419 983 462 660 138 332 
181 950 213 883 221 962 59 
182 289 206 247 87 498 169 
183 698 203 665 525 48 502 
184 831 168 941 262 863 74 
185 703 421 796 465 421 851 
