6 
150 150 150 150 150 150 
1 94 102 43 50 40 33 
2 80 82 46 56 51 51 
3 49 56 73 73 28 28 
4 92 100 61 68 26 30 
5 79 69 78 74 89 79 
6 97 102 20 26 100 93 
7 34 26 34 33 83 87 
8 67 72 90 99 34 30 
9 51 56 57 63 87 91 
10 59 49 100 97 40 43 
11 58 49 32 34 35 40 
12 47 57 26 26 81 73 
13 32 34 42 37 51 53 
14 35 25 30 20 49 48 
15 58 49 67 65 32 35 
16 62 62 67 57 84 79 
17 56 52 55 65 28 31 
18 85 85 85 87 49 59 
19 44 47 22 21 35 39 
20 43 45 60 64 36 29 
21 90 80 29 35 83 86 
22 53 44 46 47 31 38 
23 59 58 90 80 27 37 
24 22 13 65 55 89 99 
25 25 27 43 36 32 39 
26 72 80 54 64 78 80 
27 68 74 25 27 86 93 
28 93 83 52 62 22 22 
29 67 58 50 48 25 18 
30 52 62 25 27 28 28 
31 84 81 27 30 97 99 
32 56 46 97 93 92 101 
33 62 69 48 44 47 46 
34 56 56 24 30 79 89 
35 32 30 81 79 60 60 
36 30 36 90 86 57 57 
37 23 26 97 100 57 47 
38 22 24 46 54 38 44 
39 53 53 51 61 82 82 
40 78 88 43 50 69 79 
41 94 85 27 34 36 27 
42 33 33 52 58 71 71 
43 67 73 31 41 86 86 
44 34 36 94 93 87 93 
45 69 68 99 103 42 39 
46 23 13 68 71 77 79 
47 83 79 39 42 39 45 
48 84 94 74 80 72 68 
49 47 56 54 46 25 28 
50 92 87 80 82 48 58 
51 87 78 28 37 49 49 
52 62 62 24 17 42 46 
53 39 49 38 45 49 58 
54 55 53 47 45 55 47 
55 55 59 46 40 98 98 
56 84 86 63 68 68 78 
57 80 77 81 81 20 12 
58 59 62 30 40 25 34 
59 30 39 72 78 42 52 
60 94 85 31 35 48 46 
61 22 22 54 48 65 71 
62 67 69 39 35 27 34 
63 60 65 93 97 82 83 
64 73 63 60 54 84 82 
65 67 57 51 55 93 85 
66 84 85 95 98 79 74 
67 50 50 65 65 95 94 
68 86 82 89 98 76 84 
69 86 77 20 13 48 46 
70 46 41 52 58 32 25 
71 22 22 98 95 41 37 
72 73 66 82 90 90 85 
73 99 101 94 93 76 79 
74 83 75 29 38 68 64 
75 46 54 61 64 30 30 
76 36 46 30 35 65 63 
77 35 31 29 37 56 46 
78 45 40 88 93 52 48 
79 43 47 25 34 75 68 
80 96 103 33 34 33 42 
81 69 79 24 25 87 96 
82 79 72 78 69 37 37 
83 49 58 90 94 50 43 
84 92 87 92 86 30 36 
85 41 39 36 27 77 85 
86 57 61 72 67 73 79 
87 25 23 32 25 52 42 
88 50 42 68 68 56 56 
89 28 35 77 68 61 58 
90 60 58 64 56 35 40 
91 82 82 39 40 74 83 
92 57 64 34 43 57 50 
93 27 25 46 37 82 91 
94 74 68 67 61 74 66 
95 38 41 88 96 21 21 
96 99 103 88 88 33 28 
97 23 26 31 37 54 49 
98 26 31 89 91 28 24 
99 29 29 52 58 100 101 
100 100 97 64 71 38 37 
101 74 84 98 89 85 75 
102 31 41 60 56 42 43 
103 68 66 78 78 98 89 
104 46 52 95 104 36 34 
105 55 64 100 92 58 58 
106 81 81 46 39 66 62 
107 29 31 76 75 92 96 
108 34 33 50 47 44 48 
109 25 25 36 30 47 57 
110 100 108 58 54 51 56 
111 83 83 84 80 72 75 
112 98 104 58 54 88 92 
113 99 101 93 88 84 81 
114 28 32 94 103 87 89 
115 56 48 39 36 81 74 
116 31 31 35 37 40 35 
117 29 22 98 102 41 44 
118 57 49 95 94 76 70 
119 45 39 45 39 27 19 
120 20 11 49 48 35 40 
121 20 28 82 90 49 56 
122 45 42 54 55 56 62 
123 35 25 99 104 87 97 
124 42 36 100 108 79 73 
125 71 76 91 91 53 44 
126 46 55 43 47 26 27 
127 49 44 98 106 25 15 
128 30 35 43 52 91 90 
129 79 86 71 66 38 40 
130 27 29 26 30 69 59 
131 77 77 76 83 29 32 
132 21 19 20 15 28 18 
133 66 58 59 69 29 34 
134 49 54 41 46 50 43 
135 73 63 90 81 60 57 
136 84 80 67 60 49 52 
137 73 64 86 95 66 63 
138 34 33 42 44 55 54 
139 27 26 97 99 40 47 
140 55 63 85 75 37 29 
141 59 58 99 90 48 48 
142 31 31 95 97 42 42 
143 26 20 38 40 42 52 
144 26 29 35 34 42 41 
145 77 81 66 66 76 81 
146 55 58 88 96 67 63 
147 92 88 71 61 62 65 
148 43 47 59 65 49 49 
149 53 47 78 85 100 103 
150 68 62 29 23 58 48 
151 22 15 74 69 55 55 
152 86 77 47 56 32 31 
153 82 90 91 85 73 67 
154 51 47 81 83 34 34 
155 40 42 62 59 45 45 
156 24 28 39 31 52 61 
157 99 106 79 79 77 72 
158 65 58 29 22 74 75 
159 35 28 56 52 46 46 
160 73 70 65 66 29 35 
161 75 84 57 61 40 46 
162 27 21 21 31 32 38 
163 79 78 83 79 35 45 
164 52 61 49 52 56 51 
165 61 68 37 41 84 79 
166 27 22 40 45 39 42 
167 55 45 46 43 29 20 
168 79 88 32 25 84 82 
169 66 65 59 55 100 95 
170 25 27 73 69 55 58 
171 77 83 88 78 87 82 
172 43 37 36 28 80 80 
173 90 100 51 55 98 95 
174 28 23 24 20 91 86 
175 92 100 76 72 53 44 
176 28 19 92 97 100 101 
177 89 91 28 26 47 51 
178 57 56 94 101 38 40 
179 92 94 40 30 79 70 
180 89 97 35 35 46 49 
181 55 59 74 83 26 22 
182 98 108 70 76 98 108 
183 46 50 74 72 52 60 
184 50 50 85 94 69 76 
185 89 83 37 39 72 69 
186 67 58 31 38 96 99 
187 31 39 65 71 76 82 
188 88 90 95 85 42 42 
189 96 103 79 80 91 86 
190 94 93 26 30 26 21 
191 94 94 86 83 95 93 
192 46 52 80 90 39 36 
193 64 64 96 97 93 97 
194 70 74 58 57 94 101 
195 59 51 57 48 99 99 
196 83 88 86 89 22 32 
197 31 38 92 91 39 39 
198 52 60 98 101 53 60 
199 64 69 22 27 37 41 
200 82 74 67 73 94 103 
201 91 81 25 25 26 25 
202 73 66 69 69 45 36 
203 88 88 51 47 63 69 
204 94 84 61 65 69 73 
205 57 65 31 22 92 96 
206 59 59 73 72 30 38 
207 33 34 70 73 73 81 
208 56 66 95 87 34 40 
209 92 92 22 29 79 79 
210 73 79 62 58 92 84 
211 49 46 64 69 48 49 
212 96 97 48 55 56 51 
213 73 67 63 63 47 45 
214 77 74 68 67 84 79 
215 74 71 34 29 69 73 
216 36 42 37 33 20 22 
217 21 30 34 38 29 19 
218 90 81 76 84 79 75 
219 24 25 60 50 45 48 
220 45 53 32 32 94 89 
221 31 37 82 84 40 35 
222 77 72 31 24 99 109 
223 94 92 78 85 20 21 
224 75 65 39 35 27 24 
225 25 20 75 82 70 80 
226 44 44 62 55 97 99 
227 92 83 89 87 87 78 
228 99 107 90 86 50 56 
229 35 28 21 14 56 65 
230 85 89 46 54 84 94 
231 83 75 80 72 81 85 
232 48 43 35 37 25 22 
233 99 105 37 45 39 43 
234 21 21 79 74 70 65 
235 83 84 24 32 82 90 
236 83 79 50 55 52 58 
237 27 17 39 37 70 78 
238 40 49 76 76 100 105 
239 51 54 93 96 66 70 
240 60 63 72 71 61 66 
241 32 27 23 15 92 94 
242 62 59 39 45 62 72 
243 20 23 48 55 58 68 
244 91 87 26 17 80 83 
245 45 45 98 102 33 25 
246 97 104 88 81 99 107 
247 73 79 82 79 94 103 
248 94 86 24 17 33 38 
249 93 83 100 100 63 60 
250 44 51 58 61 95 102 
251 94 89 94 99 72 74 
252 72 75 33 27 33 41 
253 92 83 57 59 69 78 
254 98 100 44 39 98 99 
255 41 47 52 53 77 83 
256 89 80 44 36 100 104 
257 32 26 53 61 94 103 
258 66 71 20 11 81 79 
259 25 35 57 58 46 38 
260 20 17 54 57 26 31 
261 88 79 24 34 54 49 
262 67 60 70 76 70 71 
263 79 79 66 56 99 104 
264 33 27 66 64 63 66 
265 71 68 56 51 94 102 
266 52 44 84 88 58 60 
267 89 89 97 90 29 34 
268 61 63 89 94 86 84 
269 54 45 98 90 65 70 
270 72 69 46 46 96 86 
271 74 75 47 56 36 42 
272 58 63 62 71 43 45 
273 24 21 94 93 95 92 
274 49 40 34 39 86 78 
275 95 85 78 68 59 65 
276 59 58 34 42 47 45 
277 38 32 97 99 34 37 
278 56 65 84 78 71 71 
279 94 104 33 37 68 72 
280 79 76 36 39 36 34 
281 63 53 75 85 63 61 
282 39 40 33 35 100 101 
283 47 50 52 55 29 22 
284 44 36 48 52 21 30 
285 50 45 78 68 36 26 
286 63 61 70 69 56 54 
287 71 64 93 90 63 73 
288 87 94 26 24 78 73 
289 71 74 32 32 39 35 
290 80 77 99 97 85 87 
291 56 66 46 54 41 40 
292 46 39 69 61 66 67 
293 62 67 37 42 29 38 
294 70 62 66 68 56 65 
295 81 78 26 32 80 80 
296 55 59 35 36 56 53 
297 32 38 95 92 76 73 
298 35 32 23 30 61 61 
299 71 62 96 87 24 20 
300 25 20 67 66 67 62 
301 100 103 70 63 83 88 
302 28 34 23 14 40 33 
303 93 103 96 92 38 41 
304 89 98 26 19 92 92 
305 84 90 58 48 94 92 
306 82 84 84 76 83 88 
307 56 62 22 22 78 85 
308 20 12 82 75 64 60 
309 76 75 49 46 47 38 
310 47 54 52 60 21 12 
311 44 44 38 46 89 95 
312 98 101 34 43 83 79 
313 57 53 77 73 64 65 
314 21 29 52 47 28 35 
315 81 84 54 47 75 73 
316 27 18 73 68 62 55 
317 75 83 61 55 82 84 
318 71 76 60 60 93 95 
319 98 105 25 26 95 103 
